cuuid,uuid,bs,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
flash_128k_L22_bs16,flash_128k_L22,16,flash,128k,22,32771,512,0.701,12.432866666666667,25.098333333333333,0.495366226177037,10.5981,22.047900000000002,True
flash_128k_L22_bs2,flash_128k_L22,2,flash,128k,22,32771,512,0.701,12.044733333333333,24.565066666666667,0.4903195866216524,10.0096,21.414099999999998,True
flash_128k_L22_bs256,flash_128k_L22,256,flash,128k,22,32771,512,0.701,19.903733333333335,51.50666666666667,0.38643023556821127,15.219,43.445800000000006,True
flash_128k_L22_bs32,flash_128k_L22,32,flash,128k,22,32771,512,0.701,12.840333333333334,25.559133333333335,0.5023774932379031,10.559700000000001,22.089299999999998,True
flash_128k_L22_bs4,flash_128k_L22,4,flash,128k,22,32771,512,0.701,12.3604,24.744266666666668,0.499525816081301,10.2942,21.730900000000002,True
flash_128k_L22_bs512,flash_128k_L22,512,flash,128k,22,32771,512,0.701,37.00013333333333,77.86566666666667,0.4751790476761259,28.1757,67.8678,True
flash_128k_L22_bs64,flash_128k_L22,64,flash,128k,22,32771,512,0.701,13.331,25.956066666666665,0.5135986192052725,10.7741,22.319599999999998,True
flash_128k_L22_bs8,flash_128k_L22,8,flash,128k,22,32771,512,0.701,11.8974,24.823066666666666,0.4792880815155796,10.0479,21.5389,True
flash_128k_L34_bs1024,flash_128k_L34,1024,flash,128k,34,32771,512,0.688,63.46586666666667,126.20386666666667,0.5028836940019799,57.9385,118.2482,True
flash_128k_L34_bs128,flash_128k_L34,128,flash,128k,34,32771,512,0.688,14.4702,26.435933333333335,0.5473686068709509,11.0559,22.1053,True
flash_128k_L34_bs16,flash_128k_L34,16,flash,128k,34,32771,512,0.688,12.5524,24.729200000000002,0.507594261035537,10.608,21.6862,True
flash_128k_L34_bs2,flash_128k_L34,2,flash,128k,34,32771,512,0.688,12.144866666666667,24.014666666666667,0.5057270556881905,10.0896,21.0557,True
flash_128k_L34_bs256,flash_128k_L34,256,flash,128k,34,32771,512,0.688,19.9592,50.75346666666667,0.39325786612934155,15.2222,43.1291,True
flash_128k_L34_bs32,flash_128k_L34,32,flash,128k,34,32771,512,0.688,12.874600000000001,25.070733333333333,0.5135310494839933,10.5725,21.670099999999998,True
flash_128k_L34_bs4,flash_128k_L34,4,flash,128k,34,32771,512,0.688,12.078866666666666,24.324,0.49658225072630596,10.2974,21.311799999999998,True
flash_128k_L34_bs512,flash_128k_L34,512,flash,128k,34,32771,512,0.688,37.023466666666664,76.28486666666667,0.48533173464723883,28.0732,67.023,True
flash_128k_L34_bs64,flash_128k_L34,64,flash,128k,34,32771,512,0.688,13.358666666666666,25.539933333333334,0.5230501776303252,10.8032,21.9037,True
flash_128k_L34_bs8,flash_128k_L34,8,flash,128k,34,32771,512,0.688,11.9764,24.200133333333333,0.49488983531771175,10.0797,21.158099999999997,True
flash_16k_L10_bs1024,flash_16k_L10,1024,flash,16k,10,4099,512,0.648,37.38153333333333,26.909533333333332,1.3891557638804586,30.982,23.9389,True
flash_16k_L10_bs128,flash_16k_L10,128,flash,16k,10,4099,512,0.648,9.8922,14.568266666666666,0.6790238143178782,8.003,12.7421,True
flash_16k_L10_bs16,flash_16k_L10,16,flash,16k,10,4099,512,0.648,9.1476,14.051933333333332,0.6509851550676301,7.7151000000000005,12.5981,True
flash_16k_L10_bs2,flash_16k_L10,2,flash,16k,10,4099,512,0.648,8.927933333333332,13.5444,0.6591604894519751,7.1198999999999995,12.0735,True
flash_16k_L10_bs256,flash_16k_L10,256,flash,16k,10,4099,512,0.648,11.528533333333332,15.7586,0.7315709094293485,9.318299999999999,13.5359,True
flash_16k_L10_bs32,flash_16k_L10,32,flash,16k,10,4099,512,0.648,9.390733333333333,14.167333333333334,0.6628441014540493,7.724600000000001,12.5214,True
flash_16k_L10_bs4,flash_16k_L10,4,flash,16k,10,4099,512,0.648,9.0068,13.595533333333332,0.6624822858487838,7.4528,12.2622,True
flash_16k_L10_bs512,flash_16k_L10,512,flash,16k,10,4099,512,0.648,20.6292,19.108,1.0796106342893028,17.075,16.7518,True
flash_16k_L10_bs64,flash_16k_L10,64,flash,16k,10,4099,512,0.648,9.57,14.335799999999999,0.667559536265852,7.849600000000001,12.6526,True
flash_16k_L10_bs8,flash_16k_L10,8,flash,16k,10,4099,512,0.648,8.970533333333332,13.563466666666667,0.6613746731415763,7.1838999999999995,12.0319,True
flash_16k_L22_bs1024,flash_16k_L22,1024,flash,16k,22,4099,512,0.344,36.26453333333333,26.7238,1.3570126005034213,30.697200000000002,23.9133,True
flash_16k_L22_bs128,flash_16k_L22,128,flash,16k,22,4099,512,0.344,9.591333333333335,14.035133333333333,0.6833802790140934,7.929399999999999,12.425600000000001,True
flash_16k_L22_bs16,flash_16k_L22,16,flash,16k,22,4099,512,0.344,9.066600000000001,13.6488,0.6642781783013892,7.6831000000000005,12.259,True
flash_16k_L22_bs2,flash_16k_L22,2,flash,16k,22,4099,512,0.344,8.4436,12.947,0.6521665250637214,7.1455,11.7375,True
flash_16k_L22_bs256,flash_16k_L22,256,flash,16k,22,4099,512,0.344,11.1784,15.265866666666668,0.7322479780599856,9.158299999999999,13.1967,True
flash_16k_L22_bs32,flash_16k_L22,32,flash,16k,22,4099,512,0.344,9.094333333333333,13.813133333333333,0.6583830846971722,7.6704,12.2591,True
flash_16k_L22_bs4,flash_16k_L22,4,flash,16k,22,4099,512,0.344,8.887333333333334,13.072933333333333,0.6798270217344744,7.344,11.9295,True
flash_16k_L22_bs512,flash_16k_L22,512,flash,16k,22,4099,512,0.344,20.01053333333333,18.813666666666666,1.0636168742580747,16.703799999999998,16.5534,True
flash_16k_L22_bs64,flash_16k_L22,64,flash,16k,22,4099,512,0.344,9.124066666666668,13.885666666666665,0.6570852437765563,7.795100000000001,12.3423,True
flash_16k_L22_bs8,flash_16k_L22,8,flash,16k,22,4099,512,0.344,8.509666666666666,13.277733333333334,0.6408975427532811,7.1328000000000005,11.7567,True
flash_16k_L34_bs1024,flash_16k_L34,1024,flash,16k,34,4099,512,0.348,37.0358,26.53833333333333,1.3955586258870818,30.905099999999997,23.7213,True
flash_16k_L34_bs128,flash_16k_L34,128,flash,16k,34,4099,512,0.348,9.7834,13.904933333333332,0.7035920105094595,7.9903,12.1343,True
flash_16k_L34_bs16,flash_16k_L34,16,flash,16k,34,4099,512,0.348,9.09,13.431333333333335,0.6767756986151784,7.696,11.967799999999999,True
flash_16k_L34_bs2,flash_16k_L34,2,flash,16k,34,4099,512,0.348,8.473533333333332,12.8446,0.6596961628492388,7.168,11.430299999999999,True
flash_16k_L34_bs256,flash_16k_L34,256,flash,16k,34,4099,512,0.348,11.36,15.125200000000001,0.7510644487345621,9.1807,12.9151,True
flash_16k_L34_bs32,flash_16k_L34,32,flash,16k,34,4099,512,0.348,9.2116,13.465333333333334,0.6840974353896426,7.6671000000000005,11.9039,True
flash_16k_L34_bs4,flash_16k_L34,4,flash,16k,34,4099,512,0.348,8.9876,13.002466666666667,0.6912226910791286,7.4303,11.667,True
flash_16k_L34_bs512,flash_16k_L34,512,flash,16k,34,4099,512,0.348,20.39646666666667,18.5534,1.0993384860277182,16.822200000000002,16.1663,True
flash_16k_L34_bs64,flash_16k_L34,64,flash,16k,34,4099,512,0.348,9.333200000000001,13.685266666666667,0.68198890290775,7.8495,12.035,True
flash_16k_L34_bs8,flash_16k_L34,8,flash,16k,34,4099,512,0.348,8.716733333333334,13.009,0.6700540651343941,7.1936,11.446299999999999,True
flash_256k_L10_bs1024,flash_256k_L10,1024,flash,256k,10,65538,512,0.193,104.25046666666665,299.2690666666667,0.34835029168846043,89.5798,289.8363,True
flash_256k_L10_bs128,flash_256k_L10,128,flash,256k,10,65538,512,0.193,21.446066666666667,48.590333333333334,0.441364880531793,16.2878,42.1274,True
flash_256k_L10_bs16,flash_256k_L10,16,flash,256k,10,65538,512,0.193,15.613666666666665,25.145333333333333,0.6209369531788536,13.571,24.3934,True
flash_256k_L10_bs2,flash_256k_L10,2,flash,256k,10,65538,512,0.193,14.6982,16.737933333333334,0.8781370858210292,13.0109,15.4045,True
flash_256k_L10_bs256,flash_256k_L10,256,flash,256k,10,65538,512,0.193,33.004599999999996,95.058,0.3472048643985777,23.0107,78.8119,True
flash_256k_L10_bs32,flash_256k_L10,32,flash,256k,10,65538,512,0.193,16.454266666666665,28.629,0.5747412297553762,14.0285,27.455599999999997,True
flash_256k_L10_bs4,flash_256k_L10,4,flash,256k,10,65538,512,0.193,15.039866666666667,17.953933333333335,0.8376920192047053,13.481399999999999,16.598200000000002,True
flash_256k_L10_bs512,flash_256k_L10,512,flash,256k,10,65538,512,0.193,62.37573333333333,170.56426666666667,0.36570223384030415,51.9801,159.0412,True
flash_256k_L10_bs64,flash_256k_L10,64,flash,256k,10,65538,512,0.193,19.229666666666667,37.986133333333335,0.5062285886779737,15.7183,35.9996,True
flash_256k_L10_bs8,flash_256k_L10,8,flash,256k,10,65538,512,0.193,15.236,19.349133333333334,0.7874254488573131,13.491200000000001,18.0351,True
flash_256k_L22_bs1024,flash_256k_L22,1024,flash,256k,22,65538,512,0.279,101.7076,293.10179999999997,0.34700435138917607,87.0836,283.74379999999996,True
flash_256k_L22_bs128,flash_256k_L22,128,flash,256k,22,65538,512,0.279,20.737866666666665,47.42346666666667,0.43729124259157204,15.7311,40.569,True
flash_256k_L22_bs16,flash_256k_L22,16,flash,256k,22,65538,512,0.279,14.9672,25.179333333333332,0.5944239985173025,12.934299999999999,24.4475,True
flash_256k_L22_bs2,flash_256k_L22,2,flash,256k,22,65538,512,0.279,14.107533333333333,16.98966666666667,0.8303596303635542,12.3455,15.641399999999999,True
flash_256k_L22_bs256,flash_256k_L22,256,flash,256k,22,65538,512,0.279,32.18513333333333,92.23793333333333,0.34893597644931335,22.1982,75.85510000000001,True
flash_256k_L22_bs32,flash_256k_L22,32,flash,256k,22,65538,512,0.279,15.790799999999999,28.626933333333334,0.5516064126091047,13.4237,27.3245,True
flash_256k_L22_bs4,flash_256k_L22,4,flash,256k,22,65538,512,0.279,14.335866666666666,18.2398,0.7859662203898434,12.8191,16.9695,True
flash_256k_L22_bs512,flash_256k_L22,512,flash,256k,22,65538,512,0.279,60.788599999999995,167.0870666666667,0.36381391577883937,50.533699999999996,155.3932,True
flash_256k_L22_bs64,flash_256k_L22,64,flash,256k,22,65538,512,0.279,18.64933333333333,38.06506666666667,0.48993302695735014,15.0909,36.0604,True
flash_256k_L22_bs8,flash_256k_L22,8,flash,256k,22,65538,512,0.279,14.768799999999999,19.6178,0.7528265146958374,12.8832,18.403,True
flash_256k_L34_bs1024,flash_256k_L34,1024,flash,256k,34,65538,512,0.631,99.6212,294.38559999999995,0.3384037806197043,85.4742,284.563,True
flash_256k_L34_bs128,flash_256k_L34,128,flash,256k,34,65538,512,0.631,20.752733333333335,47.532333333333334,0.4366024530670351,15.427,40.799699999999994,True
flash_256k_L34_bs16,flash_256k_L34,16,flash,256k,34,65538,512,0.631,14.711266666666667,25.520666666666667,0.5764452339280584,12.594899999999999,24.5755,True
flash_256k_L34_bs2,flash_256k_L34,2,flash,256k,34,65538,512,0.631,13.514533333333333,17.2712,0.7824895394259421,11.9871,15.7695,True
flash_256k_L34_bs256,flash_256k_L34,256,flash,256k,34,65538,512,0.631,31.9592,92.22293333333333,0.3465428700308817,21.635,75.62780000000001,True
flash_256k_L34_bs32,flash_256k_L34,32,flash,256k,34,65538,512,0.631,15.430200000000001,28.505333333333333,0.5413092286823519,13.0591,27.1742,True
flash_256k_L34_bs4,flash_256k_L34,4,flash,256k,34,65538,512,0.631,13.936733333333333,18.141599999999997,0.7682196351663213,12.495700000000001,16.886200000000002,True
flash_256k_L34_bs512,flash_256k_L34,512,flash,256k,34,65538,512,0.631,59.8756,167.34946666666667,0.3577878148799996,49.9225,156.2637,True
flash_256k_L34_bs64,flash_256k_L34,64,flash,256k,34,65538,512,0.631,18.075533333333333,37.8196,0.4779408913191396,14.595,35.7307,True
flash_256k_L34_bs8,flash_256k_L34,8,flash,256k,34,65538,512,0.631,14.4532,19.5858,0.7379427952904656,12.5498,18.406200000000002,True
flash_32k_L10_bs1024,flash_32k_L10,1024,flash,32k,10,8195,512,0.723,39.87626666666667,44.13653333333333,0.9034752767170962,33.3212,40.2427,True
flash_32k_L10_bs128,flash_32k_L10,128,flash,32k,10,8195,512,0.723,10.346533333333333,21.906933333333335,0.4722949203296369,8.3039,18.6142,True
flash_32k_L10_bs16,flash_32k_L10,16,flash,32k,10,8195,512,0.723,9.382333333333333,20.929866666666666,0.4482748735459376,8.0287,18.3903,True
flash_32k_L10_bs2,flash_32k_L10,2,flash,32k,10,8195,512,0.723,8.819133333333333,20.388,0.4325649074619057,7.4399,17.811,True
flash_32k_L10_bs256,flash_32k_L10,256,flash,32k,10,8195,512,0.723,12.258066666666668,18.60246666666667,0.6589484548644087,9.9966,15.8525,True
flash_32k_L10_bs32,flash_32k_L10,32,flash,32k,10,8195,512,0.723,9.495333333333335,21.109,0.44982392976139723,7.9935,18.409299999999998,True
flash_32k_L10_bs4,flash_32k_L10,4,flash,32k,10,8195,512,0.723,9.228733333333334,20.609866666666665,0.44778229197665853,7.7279,18.0959,True
flash_32k_L10_bs512,flash_32k_L10,512,flash,32k,10,8195,512,0.723,22.450933333333335,26.907400000000003,0.8343776557130504,18.5438,24.153200000000002,True
flash_32k_L10_bs64,flash_32k_L10,64,flash,32k,10,8195,512,0.723,9.8132,21.284,0.4610599511370044,8.140699999999999,18.5565,True
flash_32k_L10_bs8,flash_32k_L10,8,flash,32k,10,8195,512,0.723,8.962,20.490466666666666,0.43737412845648543,7.4944,17.9037,True
flash_32k_L22_bs1024,flash_32k_L22,1024,flash,32k,22,8195,512,0.686,40.44913333333333,43.982933333333335,0.9196551995925691,33.9516,39.8523,True
flash_32k_L22_bs128,flash_32k_L22,128,flash,32k,22,8195,512,0.686,10.489533333333332,22.049799999999998,0.4757201123517371,8.431899999999999,18.508599999999998,True
flash_32k_L22_bs16,flash_32k_L22,16,flash,32k,22,8195,512,0.686,9.742933333333333,21.1262,0.4611777476940166,8.1983,18.374200000000002,True
flash_32k_L22_bs2,flash_32k_L22,2,flash,32k,22,8195,512,0.686,8.951333333333334,20.475466666666666,0.4371735931130589,7.6574,17.7918,True
flash_32k_L22_bs256,flash_32k_L22,256,flash,32k,22,8195,512,0.686,12.379666666666665,18.61733333333333,0.6649538064885769,10.0991,15.9104,True
flash_32k_L22_bs32,flash_32k_L22,32,flash,32k,22,8195,512,0.686,9.7128,21.399266666666666,0.4538847125602435,8.1983,18.3294,True
flash_32k_L22_bs4,flash_32k_L22,4,flash,32k,22,8195,512,0.686,9.5978,20.823133333333335,0.460920066464541,7.888,18.0477,True
flash_32k_L22_bs512,flash_32k_L22,512,flash,32k,22,8195,512,0.686,22.796533333333333,26.679266666666667,0.8544662646899339,18.793400000000002,23.8399,True
flash_32k_L22_bs64,flash_32k_L22,64,flash,32k,22,8195,512,0.686,9.966933333333332,21.53366666666667,0.46285351619943954,8.348600000000001,18.4542,True
flash_32k_L22_bs8,flash_32k_L22,8,flash,32k,22,8195,512,0.686,9.382266666666666,20.914933333333334,0.4485917558108401,7.6832,17.798299999999998,True
flash_32k_L34_bs1024,flash_32k_L34,1024,flash,32k,34,8195,512,0.67,39.92433333333334,44.51573333333333,0.8968589382630262,33.5165,40.521300000000004,True
flash_32k_L34_bs128,flash_32k_L34,128,flash,32k,34,8195,512,0.67,10.323133333333333,21.988,0.469489418470681,8.3615,18.540599999999998,True
flash_32k_L34_bs16,flash_32k_L34,16,flash,32k,34,8195,512,0.67,9.5786,21.113266666666668,0.45367683510210005,8.0895,18.3966,True
flash_32k_L34_bs2,flash_32k_L34,2,flash,32k,34,8195,512,0.67,9.200866666666666,20.477666666666668,0.44931225888366183,7.5359,17.7533,True
flash_32k_L34_bs256,flash_32k_L34,256,flash,32k,34,8195,512,0.67,12.288,18.715533333333333,0.6565669158951745,10.022200000000002,15.8845,True
flash_32k_L34_bs32,flash_32k_L34,32,flash,32k,34,8195,512,0.67,9.678866666666666,21.2904,0.45461178120968443,8.0639,18.3774,True
flash_32k_L34_bs4,flash_32k_L34,4,flash,32k,34,8195,512,0.67,9.503866666666667,20.725066666666667,0.45856868976698106,7.8143,18.0446,True
flash_32k_L34_bs512,flash_32k_L34,512,flash,32k,34,8195,512,0.67,22.591733333333334,27.261466666666667,0.8287057189390642,18.700599999999998,24.3646,True
flash_32k_L34_bs64,flash_32k_L34,64,flash,32k,34,8195,512,0.67,9.793933333333332,21.456799999999998,0.45644892683593696,8.2047,18.5085,True
flash_32k_L34_bs8,flash_32k_L34,8,flash,32k,34,8195,512,0.67,9.179666666666666,20.658933333333334,0.44434368989686457,7.5647,17.8334,True
flash_4k_L10_bs1024,flash_4k_L10,1024,flash,4k,10,1027,512,0.846,31.797066666666666,12.2964,2.5858842154343273,28.6621,11.0334,True
flash_4k_L10_bs128,flash_4k_L10,128,flash,4k,10,1027,512,0.846,8.501133333333334,8.447933333333333,1.0062973981802257,7.3632,7.4783,True
flash_4k_L10_bs16,flash_4k_L10,16,flash,4k,10,1027,512,0.846,8.260266666666666,8.089533333333334,1.021105461378077,7.174300000000001,7.3088,True
flash_4k_L10_bs2,flash_4k_L10,2,flash,4k,10,1027,512,0.846,7.677733333333333,7.455866666666667,1.0297573275630822,6.6399,6.787,True
flash_4k_L10_bs256,flash_4k_L10,256,flash,4k,10,1027,512,0.846,9.555133333333334,8.631333333333334,1.107028655286939,8.3424,7.6894,True
flash_4k_L10_bs32,flash_4k_L10,32,flash,4k,10,1027,512,0.846,8.1386,8.183266666666666,0.9945417070607501,7.174300000000001,7.2735,True
flash_4k_L10_bs4,flash_4k_L10,4,flash,4k,10,1027,512,0.846,7.929466666666666,7.735266666666666,1.0251057925173879,6.847899999999999,7.011100000000001,True
flash_4k_L10_bs512,flash_4k_L10,512,flash,4k,10,1027,512,0.846,17.365133333333336,9.896333333333335,1.754703762336219,15.2062,8.742299999999998,True
flash_4k_L10_bs64,flash_4k_L10,64,flash,4k,10,1027,512,0.846,8.2666,8.221733333333333,1.005457081231857,7.2991,7.3503,True
flash_4k_L10_bs8,flash_4k_L10,8,flash,4k,10,1027,512,0.846,7.699133333333333,7.7546,0.9928472562522029,6.6623,6.771199999999999,True
flash_4k_L22_bs1024,flash_4k_L22,1024,flash,4k,22,1027,512,0.639,31.596266666666665,12.095866666666668,2.612154014043364,28.4444,10.8286,True
flash_4k_L22_bs128,flash_4k_L22,128,flash,4k,22,1027,512,0.639,8.644,8.089533333333334,1.0685412425933098,7.4015,7.1327,True
flash_4k_L22_bs16,flash_4k_L22,16,flash,4k,22,1027,512,0.639,8.247333333333334,7.8484,1.050829893141702,7.1456,6.995,True
flash_4k_L22_bs2,flash_4k_L22,2,flash,4k,22,1027,512,0.639,7.854933333333333,7.366266666666666,1.066338443716401,6.5856,6.4575,True
flash_4k_L22_bs256,flash_4k_L22,256,flash,4k,22,1027,512,0.639,9.540066666666668,8.326333333333334,1.1457704471756276,8.415899999999999,7.3983,True
flash_4k_L22_bs32,flash_4k_L22,32,flash,4k,22,1027,512,0.639,8.059733333333334,7.7800666666666665,1.0359465642967927,7.1358999999999995,7.0112,True
flash_4k_L22_bs4,flash_4k_L22,4,flash,4k,22,1027,512,0.639,7.982866666666667,7.586133333333334,1.0522971737907763,6.883100000000001,6.652699999999999,True
flash_4k_L22_bs512,flash_4k_L22,512,flash,4k,22,1027,512,0.639,17.348,9.512333333333334,1.8237376038125939,15.2766,8.5664,True
flash_4k_L22_bs64,flash_4k_L22,64,flash,4k,22,1027,512,0.639,8.211066666666667,7.9444,1.033566621351728,7.2511,7.0847,True
flash_4k_L22_bs8,flash_4k_L22,8,flash,4k,22,1027,512,0.639,7.722666666666667,7.289466666666666,1.0594282160560444,6.6176,6.5184,True
flash_4k_L34_bs1024,flash_4k_L34,1024,flash,4k,34,1027,512,0.695,32.0634,12.456466666666667,2.5740365111561867,28.870099999999997,11.0878,True
flash_4k_L34_bs128,flash_4k_L34,128,flash,4k,34,1027,512,0.695,8.578,8.503266666666667,1.0087887792142627,7.4431,7.5552,True
flash_4k_L34_bs16,flash_4k_L34,16,flash,4k,34,1027,512,0.695,8.3498,8.307066666666667,1.0051442145643066,7.2479,7.4046,True
flash_4k_L34_bs2,flash_4k_L34,2,flash,4k,34,1027,512,0.695,7.867733333333334,7.7716,1.012369825175425,6.6815,6.8831999999999995,True
flash_4k_L34_bs256,flash_4k_L34,256,flash,4k,34,1027,512,0.695,9.606266666666667,8.799933333333332,1.0916294820415309,8.4063,7.8239,True
flash_4k_L34_bs32,flash_4k_L34,32,flash,4k,34,1027,512,0.695,8.258,8.1322,1.0154693686825214,7.2479,7.3568,True
flash_4k_L34_bs4,flash_4k_L34,4,flash,4k,34,1027,512,0.695,8.057466666666667,7.993533333333334,1.0079981318232236,6.9248,7.071899999999999,True
flash_4k_L34_bs512,flash_4k_L34,512,flash,4k,34,1027,512,0.695,17.397066666666667,9.943333333333333,1.7496211867247737,15.3726,8.876700000000001,True
flash_4k_L34_bs64,flash_4k_L34,64,flash,4k,34,1027,512,0.695,8.311333333333334,8.3156,0.9994869081405231,7.3472,7.4366,True
flash_4k_L34_bs8,flash_4k_L34,8,flash,4k,34,1027,512,0.695,7.633,7.662866666666667,0.9961024159800944,6.7231000000000005,6.873600000000001,True
flash_512k_L10_bs1024,flash_512k_L10,1024,flash,512k,10,131075,512,0.455,203.46246666666667,579.1332666666667,0.3513223611514172,193.2265,569.4201999999999,True
flash_512k_L10_bs128,flash_512k_L10,128,flash,512k,10,131075,512,0.455,32.92913333333333,95.07719999999999,0.3463410084997595,21.3277,79.2118,True
flash_512k_L10_bs16,flash_512k_L10,16,flash,512k,10,131075,512,0.455,16.6206,31.272133333333336,0.531482768471184,13.766399999999999,29.862099999999998,True
flash_512k_L10_bs2,flash_512k_L10,2,flash,512k,10,131075,512,0.455,14.775266666666667,17.202933333333334,0.8588806560121529,13.0302,15.7727,True
flash_512k_L10_bs256,flash_512k_L10,256,flash,512k,10,131075,512,0.455,64.332,259.3868,0.24801570473131246,53.583400000000005,250.6466,True
flash_512k_L10_bs32,flash_512k_L10,32,flash,512k,10,131075,512,0.455,17.900599999999997,37.642066666666665,0.475547747112716,14.396700000000001,35.4556,True
flash_512k_L10_bs4,flash_512k_L10,4,flash,512k,10,131075,512,0.455,15.080466666666668,19.474933333333333,0.7743526721529215,13.4495,18.5693,True
flash_512k_L10_bs512,flash_512k_L10,512,flash,512k,10,131075,512,0.455,113.663,318.074,0.35734766123606454,102.6929,307.1483,True
flash_512k_L10_bs64,flash_512k_L10,64,flash,512k,10,131075,512,0.455,23.460066666666666,56.9208,0.412152792418003,18.0541,53.548199999999994,True
flash_512k_L10_bs8,flash_512k_L10,8,flash,512k,10,131075,512,0.455,16.170333333333335,24.867933333333333,0.65024837876891,13.663799999999998,24.2075,True
flash_512k_L22_bs1024,flash_512k_L22,1024,flash,512k,22,131075,512,0.057,406.2883333333333,574.696,0.706962173624548,396.8179,563.9774,True
flash_512k_L22_bs128,flash_512k_L22,128,flash,512k,22,131075,512,0.057,45.755199999999995,94.94066666666667,0.48193468201192313,34.7581,79.487,True
flash_512k_L22_bs16,flash_512k_L22,16,flash,512k,22,131075,512,0.057,24.55033333333333,31.058799999999998,0.7904469372072757,21.9453,30.018900000000002,True
flash_512k_L22_bs2,flash_512k_L22,2,flash,512k,22,131075,512,0.057,20.714466666666667,17.200866666666666,1.2042687771546394,19.4208,15.8494,True
flash_512k_L22_bs256,flash_512k_L22,256,flash,512k,22,131075,512,0.057,119.99419999999999,256.9676666666667,0.46696225076306613,109.46730000000001,248.5026,True
flash_512k_L22_bs32,flash_512k_L22,32,flash,512k,22,131075,512,0.057,26.0306,37.89386666666667,0.6869343851599555,22.9662,35.4333,True
flash_512k_L22_bs4,flash_512k_L22,4,flash,512k,22,131075,512,0.057,21.377933333333335,19.7908,1.08019551171925,19.890900000000002,18.4094,True
flash_512k_L22_bs512,flash_512k_L22,512,flash,512k,22,131075,512,0.057,212.98513333333332,315.76786666666663,0.6744990729476802,203.7415,305.18359999999996,True
flash_512k_L22_bs64,flash_512k_L22,64,flash,512k,22,131075,512,0.057,34.928599999999996,56.665,0.6164051883878937,29.875,53.3752,True
flash_512k_L22_bs8,flash_512k_L22,8,flash,512k,22,131075,512,0.057,24.0658,24.7742,0.9714057366130894,21.8044,23.9387,True
flash_512k_L34_bs1024,flash_512k_L34,1024,flash,512k,34,131075,512,0.283,205.26093333333333,568.2854666666667,0.36119335329356766,195.9305,557.622,True
flash_512k_L34_bs128,flash_512k_L34,128,flash,512k,34,131075,512,0.283,33.550599999999996,92.09906666666667,0.36428816506283807,21.7055,76.6454,True
flash_512k_L34_bs16,flash_512k_L34,16,flash,512k,34,131075,512,0.283,17.2926,31.005533333333332,0.5577262553135677,14.476700000000001,29.7181,True
flash_512k_L34_bs2,flash_512k_L34,2,flash,512k,34,131075,512,0.283,15.2746,17.44833333333333,0.8754188556691185,13.5199,16.0766,True
flash_512k_L34_bs256,flash_512k_L34,256,flash,512k,34,131075,512,0.283,64.47713333333333,253.58626666666666,0.25426114032463376,53.9,245.9266,True
flash_512k_L34_bs32,flash_512k_L34,32,flash,512k,34,131075,512,0.283,18.444666666666667,37.2898,0.49463034574244613,15.1389,35.1323,True
flash_512k_L34_bs4,flash_512k_L34,4,flash,512k,34,131075,512,0.283,15.641333333333334,20.196066666666667,0.7744742375578083,13.9772,18.9181,True
flash_512k_L34_bs512,flash_512k_L34,512,flash,512k,34,131075,512,0.283,114.29233333333333,310.75666666666666,0.36778722902163535,103.8962,300.7098,True
flash_512k_L34_bs64,flash_512k_L34,64,flash,512k,34,131075,512,0.283,24.302666666666667,55.57273333333333,0.43731278288753117,18.8127,52.3258,True
flash_512k_L34_bs8,flash_512k_L34,8,flash,512k,34,131075,512,0.283,16.883133333333333,25.311799999999998,0.6670064291489872,14.428600000000001,24.3387,True
flash_64k_L10_bs1024,flash_64k_L10,1024,flash,64k,10,16387,512,0.582,49.4906,74.9068,0.6606956911789049,40.742,64.5302,True
flash_64k_L10_bs128,flash_64k_L10,128,flash,64k,10,16387,512,0.582,12.031866666666668,18.109733333333335,0.6643867386230609,9.683200000000001,15.6221,True
flash_64k_L10_bs16,flash_64k_L10,16,flash,64k,10,16387,512,0.582,10.862733333333333,17.089866666666666,0.6356242295629378,9.331100000000001,15.2992,True
flash_64k_L10_bs2,flash_64k_L10,2,flash,64k,10,16387,512,0.582,10.295266666666667,16.4436,0.6260956643719542,8.7584,14.7101,True
flash_64k_L10_bs256,flash_64k_L10,256,flash,64k,10,16387,512,0.582,15.229666666666667,26.83053333333333,0.5676244477684629,12.370899999999999,22.5534,True
flash_64k_L10_bs32,flash_64k_L10,32,flash,64k,10,16387,512,0.582,11.012133333333333,17.194466666666667,0.6404463451420418,9.302299999999999,15.283,True
flash_64k_L10_bs4,flash_64k_L10,4,flash,64k,10,16387,512,0.582,10.519333333333334,16.5992,0.6337253200957477,9.1071,14.9824,True
flash_64k_L10_bs512,flash_64k_L10,512,flash,64k,10,16387,512,0.582,27.634933333333333,48.370599999999996,0.5713167364749111,23.0366,41.609199999999994,True
flash_64k_L10_bs64,flash_64k_L10,64,flash,64k,10,16387,512,0.582,11.394,17.6382,0.6459842841106235,9.497399999999999,15.4366,True
flash_64k_L10_bs8,flash_64k_L10,8,flash,64k,10,16387,512,0.582,10.2868,16.609866666666665,0.6193186379180247,8.7712,14.7296,True
flash_64k_L22_bs1024,flash_64k_L22,1024,flash,64k,22,16387,512,0.076,60.447199999999995,68.6904,0.8799948755575743,51.1706,58.744800000000005,True
