cuuid,uuid,bs,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
flash_64k_L34_bs16,flash_64k_L34,16,flash,64k,34,16387,512,0.145,10.916066666666667,,,9.5517,,
flash_64k_L34_bs2,flash_64k_L34,2,flash,64k,34,16387,512,0.145,10.504466666666668,,,9.219,,
flash_64k_L34_bs256,flash_64k_L34,256,flash,64k,34,16387,512,0.145,15.732866666666666,,,12.819,,
flash_64k_L34_bs32,flash_64k_L34,32,flash,64k,34,16387,512,0.145,11.229733333333334,,,9.5165,,
flash_64k_L34_bs4,flash_64k_L34,4,flash,64k,34,16387,512,0.145,10.606733333333334,,,9.0528,,
flash_64k_L34_bs512,flash_64k_L34,512,flash,64k,34,16387,512,0.145,28.5778,,,23.7759,,
flash_64k_L34_bs64,flash_64k_L34,64,flash,64k,34,16387,512,0.145,11.5626,,,9.6095,,
flash_64k_L34_bs8,flash_64k_L34,8,flash,64k,34,16387,512,0.145,10.640933333333333,,,8.9886,,
flash_8k_L10_bs1024,flash_8k_L10,1024,flash,8k,10,2051,512,0.672,33.0854,,,29.2413,,
flash_8k_L10_bs128,flash_8k_L10,128,flash,8k,10,2051,512,0.672,8.9406,,,7.5936,,
flash_8k_L10_bs16,flash_8k_L10,16,flash,8k,10,2051,512,0.672,8.2516,,,7.1935,,
flash_8k_L10_bs2,flash_8k_L10,2,flash,8k,10,2051,512,0.672,8.0618,,,6.8543,,
flash_8k_L10_bs256,flash_8k_L10,256,flash,8k,10,2051,512,0.672,10.1012,,,8.736,,
flash_8k_L10_bs32,flash_8k_L10,32,flash,8k,10,2051,512,0.672,8.464933333333333,,,7.3471,,
flash_8k_L10_bs4,flash_8k_L10,4,flash,8k,10,2051,512,0.672,8.034066666666666,,,6.8448,,
flash_8k_L10_bs512,flash_8k_L10,512,flash,8k,10,2051,512,0.672,18.40833333333333,,,15.9614,,
flash_8k_L10_bs64,flash_8k_L10,64,flash,8k,10,2051,512,0.672,8.6186,,,7.4719,,
flash_8k_L10_bs8,flash_8k_L10,8,flash,8k,10,2051,512,0.672,8.2004,,,7.0432,,
flash_8k_L22_bs1024,flash_8k_L22,1024,flash,8k,22,2051,512,0.334,33.465133333333334,,,28.95,,
flash_8k_L22_bs128,flash_8k_L22,128,flash,8k,22,2051,512,0.334,9.092066666666668,,,7.5295,,
flash_8k_L22_bs16,flash_8k_L22,16,flash,8k,22,2051,512,0.334,8.469133333333334,,,7.1198999999999995,,
flash_8k_L22_bs2,flash_8k_L22,2,flash,8k,22,2051,512,0.334,8.2302,,,6.7295,,
flash_8k_L22_bs256,flash_8k_L22,256,flash,8k,22,2051,512,0.334,10.342133333333333,,,8.6751,,
flash_8k_L22_bs32,flash_8k_L22,32,flash,8k,22,2051,512,0.334,8.5694,,,7.3183,,
flash_8k_L22_bs4,flash_8k_L22,4,flash,8k,22,2051,512,0.334,8.339,,,6.9408,,
flash_8k_L22_bs512,flash_8k_L22,512,flash,8k,22,2051,512,0.334,18.687866666666665,,,15.846200000000001,,
flash_8k_L22_bs64,flash_8k_L22,64,flash,8k,22,2051,512,0.334,8.7636,,,7.3566,,
flash_8k_L22_bs8,flash_8k_L22,8,flash,8k,22,2051,512,0.334,8.119399999999999,,,6.736,,
flash_8k_L34_bs1024,flash_8k_L34,1024,flash,8k,34,2051,512,0.611,33.8876,,,29.500400000000003,,
flash_8k_L34_bs128,flash_8k_L34,128,flash,8k,34,2051,512,0.611,9.1582,,,7.7151000000000005,,
flash_8k_L34_bs16,flash_8k_L34,16,flash,8k,34,2051,512,0.611,8.539466666666668,,,7.4015,,
flash_8k_L34_bs2,flash_8k_L34,2,flash,8k,34,2051,512,0.611,8.351933333333333,,,7.1136,,
flash_8k_L34_bs256,flash_8k_L34,256,flash,8k,34,2051,512,0.611,10.421133333333334,,,8.8096,,
flash_8k_L34_bs32,flash_8k_L34,32,flash,8k,34,2051,512,0.611,8.689,,,7.4271,,
flash_8k_L34_bs4,flash_8k_L34,4,flash,8k,34,2051,512,0.611,8.159866666666666,,,6.9343,,
flash_8k_L34_bs512,flash_8k_L34,512,flash,8k,34,2051,512,0.611,18.773133333333334,,,16.0957,,
flash_8k_L34_bs64,flash_8k_L34,64,flash,8k,34,2051,512,0.611,8.804133333333333,,,7.4975,,
flash_8k_L34_bs8,flash_8k_L34,8,flash,8k,34,2051,512,0.611,8.087399999999999,,,6.873399999999999,,
pro_1024k_L14_bs1024,pro_1024k_L14,1024,pro,1024k,14,262127,1024,0.71,379.71979999999996,,,366.1555,,
pro_1024k_L14_bs128,pro_1024k_L14,128,pro,1024k,14,262127,1024,0.71,64.57073333333334,,,54.5627,,
pro_1024k_L14_bs16,pro_1024k_L14,16,pro,1024k,14,262127,1024,0.71,22.60033333333333,,,19.612599999999997,,
pro_1024k_L14_bs2,pro_1024k_L14,2,pro,1024k,14,262127,1024,0.71,20.012533333333334,,,17.7759,,
pro_1024k_L14_bs256,pro_1024k_L14,256,pro,1024k,14,262127,1024,0.71,109.67766666666667,,,94.88539999999999,,
pro_1024k_L14_bs32,pro_1024k_L14,32,pro,1024k,14,262127,1024,0.71,25.749066666666664,,,20.2621,,
pro_1024k_L14_bs4,pro_1024k_L14,4,pro,1024k,14,262127,1024,0.71,20.402933333333333,,,18.0637,,
pro_1024k_L14_bs512,pro_1024k_L14,512,pro,1024k,14,262127,1024,0.71,201.54233333333335,,,186.1545,,
pro_1024k_L14_bs64,pro_1024k_L14,64,pro,1024k,14,262127,1024,0.71,37.49926666666667,,,25.698900000000002,,
pro_1024k_L14_bs8,pro_1024k_L14,8,pro,1024k,14,262127,1024,0.71,21.6914,,,19.5359,,
pro_1024k_L30_bs1024,pro_1024k_L30,1024,pro,1024k,30,262127,1024,0.267,377.8152,,,364.26759999999996,,
pro_1024k_L30_bs128,pro_1024k_L30,128,pro,1024k,30,262127,1024,0.267,64.37473333333332,,,54.809,,
pro_1024k_L30_bs16,pro_1024k_L30,16,pro,1024k,30,262127,1024,0.267,22.745466666666665,,,19.9934,,
pro_1024k_L30_bs2,pro_1024k_L30,2,pro,1024k,30,262127,1024,0.267,20.5246,,,18.220599999999997,,
pro_1024k_L30_bs256,pro_1024k_L30,256,pro,1024k,30,262127,1024,0.267,109.22546666666666,,,94.04039999999999,,
pro_1024k_L30_bs32,pro_1024k_L30,32,pro,1024k,30,262127,1024,0.267,26.039066666666667,,,20.7167,,
pro_1024k_L30_bs4,pro_1024k_L30,4,pro,1024k,30,262127,1024,0.267,20.906666666666666,,,18.7773,,
pro_1024k_L30_bs512,pro_1024k_L30,512,pro,1024k,30,262127,1024,0.267,200.71413333333334,,,186.1577,,
pro_1024k_L30_bs64,pro_1024k_L30,64,pro,1024k,30,262127,1024,0.267,37.834133333333334,,,25.987099999999998,,
pro_1024k_L30_bs8,pro_1024k_L30,8,pro,1024k,30,262127,1024,0.267,22.122266666666665,,,19.9168,,
pro_1024k_L46_bs1024,pro_1024k_L46,1024,pro,1024k,46,262127,1024,0.64,381.9836666666667,,,368.08509999999995,,
pro_1024k_L46_bs128,pro_1024k_L46,128,pro,1024k,46,262127,1024,0.64,64.93126666666667,,,55.033,,
pro_1024k_L46_bs16,pro_1024k_L46,16,pro,1024k,46,262127,1024,0.64,23.5072,,,20.626900000000003,,
pro_1024k_L46_bs2,pro_1024k_L46,2,pro,1024k,46,262127,1024,0.64,21.264866666666666,,,19.0336,,
pro_1024k_L46_bs256,pro_1024k_L46,256,pro,1024k,46,262127,1024,0.64,110.39853333333335,,,94.8563,,
pro_1024k_L46_bs32,pro_1024k_L46,32,pro,1024k,46,262127,1024,0.64,26.708866666666665,,,21.2091,,
pro_1024k_L46_bs4,pro_1024k_L46,4,pro,1024k,46,262127,1024,0.64,21.606133333333336,,,19.4428,,
pro_1024k_L46_bs512,pro_1024k_L46,512,pro,1024k,46,262127,1024,0.64,202.70913333333334,,,187.9594,,
pro_1024k_L46_bs64,pro_1024k_L46,64,pro,1024k,46,262127,1024,0.64,38.0968,,,26.444599999999998,,
pro_1024k_L46_bs8,pro_1024k_L46,8,pro,1024k,46,262127,1024,0.64,22.717666666666666,,,20.4798,,
pro_128k_L14_bs1024,pro_128k_L14,1024,pro,128k,14,32771,1024,0.812,65.57773333333334,,,60.1494,,
pro_128k_L14_bs128,pro_128k_L14,128,pro,128k,14,32771,1024,0.812,15.108066666666668,,,11.6607,,
pro_128k_L14_bs16,pro_128k_L14,16,pro,128k,14,32771,1024,0.812,13.0964,,,11.046299999999999,,
pro_128k_L14_bs2,pro_128k_L14,2,pro,128k,14,32771,1024,0.812,12.776399999999999,,,10.732700000000001,,
pro_128k_L14_bs256,pro_128k_L14,256,pro,128k,14,32771,1024,0.812,20.6014,,,15.9871,,
pro_128k_L14_bs32,pro_128k_L14,32,pro,128k,14,32771,1024,0.812,13.538133333333333,,,11.193299999999999,,
pro_128k_L14_bs4,pro_128k_L14,4,pro,128k,14,32771,1024,0.812,12.512,,,10.655899999999999,,
pro_128k_L14_bs512,pro_128k_L14,512,pro,128k,14,32771,1024,0.812,38.66573333333333,,,29.954900000000002,,
pro_128k_L14_bs64,pro_128k_L14,64,pro,128k,14,32771,1024,0.812,14.1332,,,11.395,,
pro_128k_L14_bs8,pro_128k_L14,8,pro,128k,14,32771,1024,0.812,12.902333333333335,,,10.950299999999999,,
pro_128k_L30_bs1024,pro_128k_L30,1024,pro,128k,30,32771,1024,0.326,69.43493333333333,,,62.8694,,
pro_128k_L30_bs128,pro_128k_L30,128,pro,128k,30,32771,1024,0.326,15.568866666666667,,,12.063799999999999,,
pro_128k_L30_bs16,pro_128k_L30,16,pro,128k,30,32771,1024,0.326,13.4484,,,11.424,,
pro_128k_L30_bs2,pro_128k_L30,2,pro,128k,30,32771,1024,0.326,13.066466666666667,,,11.0304,,
pro_128k_L30_bs256,pro_128k_L30,256,pro,128k,30,32771,1024,0.326,21.5656,,,16.739,,
pro_128k_L30_bs32,pro_128k_L30,32,pro,128k,30,32771,1024,0.326,13.868666666666666,,,11.7087,,
pro_128k_L30_bs4,pro_128k_L30,4,pro,128k,30,32771,1024,0.326,13.0942,,,11.3599,,
pro_128k_L30_bs512,pro_128k_L30,512,pro,128k,30,32771,1024,0.326,40.2768,,,31.1004,,
pro_128k_L30_bs64,pro_128k_L30,64,pro,128k,30,32771,1024,0.326,14.468066666666667,,,11.759799999999998,,
pro_128k_L30_bs8,pro_128k_L30,8,pro,128k,30,32771,1024,0.326,13.171066666666668,,,11.155100000000001,,
pro_128k_L46_bs1024,pro_128k_L46,1024,pro,128k,46,32771,1024,0.609,73.10426666666666,,,66.4635,,
pro_128k_L46_bs128,pro_128k_L46,128,pro,128k,46,32771,1024,0.609,16.2174,,,12.9374,,
pro_128k_L46_bs16,pro_128k_L46,16,pro,128k,46,32771,1024,0.609,14.308066666666667,,,12.4992,,
pro_128k_L46_bs2,pro_128k_L46,2,pro,128k,46,32771,1024,0.609,13.928333333333335,,,12.1694,,
pro_128k_L46_bs256,pro_128k_L46,256,pro,128k,46,32771,1024,0.609,22.77733333333333,,,17.9102,,
pro_128k_L46_bs32,pro_128k_L46,32,pro,128k,46,32771,1024,0.609,14.800866666666666,,,12.467,,
pro_128k_L46_bs4,pro_128k_L46,4,pro,128k,46,32771,1024,0.609,13.796066666666668,,,11.9326,,
pro_128k_L46_bs512,pro_128k_L46,512,pro,128k,46,32771,1024,0.609,42.22926666666667,,,33.481199999999994,,
pro_128k_L46_bs64,pro_128k_L46,64,pro,128k,46,32771,1024,0.609,15.187,,,12.5504,,
pro_128k_L46_bs8,pro_128k_L46,8,pro,128k,46,32771,1024,0.609,13.930466666666668,,,11.8944,,
pro_16k_L14_bs1024,pro_16k_L14,1024,pro,16k,14,4099,1024,0.773,39.86513333333333,,,34.7355,,
pro_16k_L14_bs128,pro_16k_L14,128,pro,16k,14,4099,1024,0.773,10.278266666666667,,,8.7005,,
pro_16k_L14_bs16,pro_16k_L14,16,pro,16k,14,4099,1024,0.773,9.531600000000001,,,8.3007,,
pro_16k_L14_bs2,pro_16k_L14,2,pro,16k,14,4099,1024,0.773,9.134799999999998,,,7.951899999999999,,
pro_16k_L14_bs256,pro_16k_L14,256,pro,16k,14,4099,1024,0.773,11.959266666666666,,,10.015799999999999,,
pro_16k_L14_bs32,pro_16k_L14,32,pro,16k,14,4099,1024,0.773,9.6724,,,8.4543,,
pro_16k_L14_bs4,pro_16k_L14,4,pro,16k,14,4099,1024,0.773,9.211666666666666,,,7.919899999999999,,
pro_16k_L14_bs512,pro_16k_L14,512,pro,16k,14,4099,1024,0.773,21.755466666666667,,,18.5757,,
pro_16k_L14_bs64,pro_16k_L14,64,pro,16k,14,4099,1024,0.773,9.926266666666667,,,8.5504,,
pro_16k_L14_bs8,pro_16k_L14,8,pro,16k,14,4099,1024,0.773,9.5488,,,8.1951,,
pro_16k_L30_bs1024,pro_16k_L30,1024,pro,16k,30,4099,1024,0.739,39.40806666666666,,,35.1835,,
pro_16k_L30_bs128,pro_16k_L30,128,pro,16k,30,4099,1024,0.739,10.190733333333334,,,8.8319,,
pro_16k_L30_bs16,pro_16k_L30,16,pro,16k,30,4099,1024,0.739,9.574399999999999,,,8.431799999999999,,
pro_16k_L30_bs2,pro_16k_L30,2,pro,16k,30,4099,1024,0.739,9.113466666666667,,,8.0416,,
pro_16k_L30_bs256,pro_16k_L30,256,pro,16k,30,4099,1024,0.739,11.922933333333333,,,10.115200000000002,,
pro_16k_L30_bs32,pro_16k_L30,32,pro,16k,30,4099,1024,0.739,9.7854,,,8.643,,
pro_16k_L30_bs4,pro_16k_L30,4,pro,16k,30,4099,1024,0.739,9.646733333333334,,,8.172600000000001,,
pro_16k_L30_bs512,pro_16k_L30,512,pro,16k,30,4099,1024,0.739,21.836,,,18.8861,,
pro_16k_L30_bs64,pro_16k_L30,64,pro,16k,30,4099,1024,0.739,9.996666666666666,,,8.6656,,
pro_16k_L30_bs8,pro_16k_L30,8,pro,16k,30,4099,1024,0.739,9.442,,,8.0384,,
pro_16k_L46_bs1024,pro_16k_L46,1024,pro,16k,46,4099,1024,0.829,38.984,,,33.878099999999996,,
pro_16k_L46_bs128,pro_16k_L46,128,pro,16k,46,4099,1024,0.829,10.084200000000001,,,8.495899999999999,,
pro_16k_L46_bs16,pro_16k_L46,16,pro,16k,46,4099,1024,0.829,9.422933333333333,,,8.1663,,
pro_16k_L46_bs2,pro_16k_L46,2,pro,16k,46,4099,1024,0.829,9.068733333333334,,,7.8815,,
pro_16k_L46_bs256,pro_16k_L46,256,pro,16k,46,4099,1024,0.829,11.596733333333333,,,9.7565,,
pro_16k_L46_bs32,pro_16k_L46,32,pro,16k,46,4099,1024,0.829,9.482533333333333,,,8.179,,
pro_16k_L46_bs4,pro_16k_L46,4,pro,16k,46,4099,1024,0.829,8.876666666666667,,,7.699,,
pro_16k_L46_bs512,pro_16k_L46,512,pro,16k,46,4099,1024,0.829,21.34166666666667,,,18.0062,,
pro_16k_L46_bs64,pro_16k_L46,64,pro,16k,46,4099,1024,0.829,9.7194,,,8.2687,,
pro_16k_L46_bs8,pro_16k_L46,8,pro,16k,46,4099,1024,0.829,9.1562,,,7.6671000000000005,,
pro_256k_L14_bs1024,pro_256k_L14,1024,pro,256k,14,65539,1024,0.799,103.10693333333333,,,88.4565,,
pro_256k_L14_bs128,pro_256k_L14,128,pro,256k,14,65539,1024,0.799,21.552533333333333,,,16.3486,,
pro_256k_L14_bs16,pro_256k_L14,16,pro,256k,14,65539,1024,0.799,15.566733333333334,,,13.414200000000001,,
pro_256k_L14_bs2,pro_256k_L14,2,pro,256k,14,65539,1024,0.799,14.7476,,,12.825299999999999,,
pro_256k_L14_bs256,pro_256k_L14,256,pro,256k,14,65539,1024,0.799,32.934066666666666,,,22.8446,,
pro_256k_L14_bs32,pro_256k_L14,32,pro,256k,14,65539,1024,0.799,16.5332,,,13.9007,,
pro_256k_L14_bs4,pro_256k_L14,4,pro,256k,14,65539,1024,0.799,14.803,,,13.273399999999999,,
pro_256k_L14_bs512,pro_256k_L14,512,pro,256k,14,65539,1024,0.799,62.08773333333333,,,51.1097,,
pro_256k_L14_bs64,pro_256k_L14,64,pro,256k,14,65539,1024,0.799,18.783933333333334,,,15.2382,,
pro_256k_L14_bs8,pro_256k_L14,8,pro,256k,14,65539,1024,0.799,15.302266666666666,,,13.379100000000001,,
pro_256k_L30_bs1024,pro_256k_L30,1024,pro,256k,30,65539,1024,0.358,104.00946666666665,,,88.767,,
pro_256k_L30_bs128,pro_256k_L30,128,pro,256k,30,65539,1024,0.358,21.237066666666667,,,16.2078,,
pro_256k_L30_bs16,pro_256k_L30,16,pro,256k,30,65539,1024,0.358,16.132133333333332,,,13.9295,,
pro_256k_L30_bs2,pro_256k_L30,2,pro,256k,30,65539,1024,0.358,14.997266666666667,,,13.411100000000001,,
pro_256k_L30_bs256,pro_256k_L30,256,pro,256k,30,65539,1024,0.358,33.3056,,,23.1614,,
pro_256k_L30_bs32,pro_256k_L30,32,pro,256k,30,65539,1024,0.358,16.981066666666667,,,14.383799999999999,,
pro_256k_L30_bs4,pro_256k_L30,4,pro,256k,30,65539,1024,0.358,15.532733333333333,,,13.9166,,
pro_256k_L30_bs512,pro_256k_L30,512,pro,256k,30,65539,1024,0.358,62.57413333333333,,,51.593,,
pro_256k_L30_bs64,pro_256k_L30,64,pro,256k,30,65539,1024,0.358,19.33833333333333,,,15.606200000000001,,
pro_256k_L30_bs8,pro_256k_L30,8,pro,256k,30,65539,1024,0.358,15.660666666666666,,,13.8975,,
pro_256k_L46_bs1024,pro_256k_L46,1024,pro,256k,46,65539,1024,0.709,103.66173333333333,,,89.2085,,
pro_256k_L46_bs128,pro_256k_L46,128,pro,256k,46,65539,1024,0.709,21.188,,,16.3325,,
pro_256k_L46_bs16,pro_256k_L46,16,pro,256k,46,65539,1024,0.709,15.645533333333333,,,13.4655,,
pro_256k_L46_bs2,pro_256k_L46,2,pro,256k,46,65539,1024,0.709,14.6814,,,12.8768,,
pro_256k_L46_bs256,pro_256k_L46,256,pro,256k,46,65539,1024,0.709,33.12806666666667,,,23.1324,,
pro_256k_L46_bs32,pro_256k_L46,32,pro,256k,46,65539,1024,0.709,16.507733333333334,,,13.939200000000001,,
pro_256k_L46_bs4,pro_256k_L46,4,pro,256k,46,65539,1024,0.709,14.830666666666666,,,13.302100000000001,,
pro_256k_L46_bs512,pro_256k_L46,512,pro,256k,46,65539,1024,0.709,62.168866666666666,,,51.5801,,
pro_256k_L46_bs64,pro_256k_L46,64,pro,256k,46,65539,1024,0.709,19.152866666666664,,,15.6287,,
pro_256k_L46_bs8,pro_256k_L46,8,pro,256k,46,65539,1024,0.709,15.289466666666668,,,13.382299999999999,,
pro_32k_L14_bs1024,pro_32k_L14,1024,pro,32k,14,8195,1024,0.874,50.954,,,43.7147,,
pro_32k_L14_bs128,pro_32k_L14,128,pro,32k,14,8195,1024,0.874,12.793466666666667,,,10.703700000000001,,
pro_32k_L14_bs16,pro_32k_L14,16,pro,32k,14,8195,1024,0.874,12.031866666666668,,,10.1504,,
pro_32k_L14_bs2,pro_32k_L14,2,pro,32k,14,8195,1024,0.874,12.3774,,,9.8909,,
pro_32k_L14_bs256,pro_32k_L14,256,pro,32k,14,8195,1024,0.874,15.133666666666667,,,12.684700000000001,,
pro_32k_L14_bs32,pro_32k_L14,32,pro,32k,14,8195,1024,0.874,12.2772,,,10.3744,,
pro_32k_L14_bs4,pro_32k_L14,4,pro,32k,14,8195,1024,0.874,11.682066666666667,,,9.7886,,
pro_32k_L14_bs512,pro_32k_L14,512,pro,32k,14,8195,1024,0.874,27.7052,,,24.0155,,
pro_32k_L14_bs64,pro_32k_L14,64,pro,32k,14,8195,1024,0.874,12.311333333333334,,,10.56,,
pro_32k_L14_bs8,pro_32k_L14,8,pro,32k,14,8195,1024,0.874,12.473533333333332,,,10.079799999999999,,
pro_32k_L30_bs1024,pro_32k_L30,1024,pro,32k,30,8195,1024,0.53,49.14073333333333,,,42.5499,,
pro_32k_L30_bs128,pro_32k_L30,128,pro,32k,30,8195,1024,0.53,12.226,,,10.303799999999999,,
pro_32k_L30_bs16,pro_32k_L30,16,pro,32k,30,8195,1024,0.53,11.157333333333334,,,9.8239,,
pro_32k_L30_bs2,pro_32k_L30,2,pro,32k,30,8195,1024,0.53,10.830866666666667,,,9.4719,,
pro_32k_L30_bs256,pro_32k_L30,256,pro,32k,30,8195,1024,0.53,15.125200000000001,,,12.7006,,
pro_32k_L30_bs32,pro_32k_L30,32,pro,32k,30,8195,1024,0.53,11.5304,,,10.086200000000002,,
pro_32k_L30_bs4,pro_32k_L30,4,pro,32k,30,8195,1024,0.53,10.973666666666666,,,9.728,,
pro_32k_L30_bs512,pro_32k_L30,512,pro,32k,30,8195,1024,0.53,27.4172,,,23.890700000000002,,
pro_32k_L30_bs64,pro_32k_L30,64,pro,32k,30,8195,1024,0.53,11.701266666666667,,,10.1021,,
pro_32k_L30_bs8,pro_32k_L30,8,pro,32k,30,8195,1024,0.53,11.127333333333334,,,9.574399999999999,,
pro_32k_L46_bs1024,pro_32k_L46,1024,pro,32k,46,8195,1024,0.752,43.31673333333333,,,36.6812,,
pro_32k_L46_bs128,pro_32k_L46,128,pro,32k,46,8195,1024,0.752,10.9802,,,8.9375,,
pro_32k_L46_bs16,pro_32k_L46,16,pro,32k,46,8195,1024,0.752,10.035,,,8.672,,
pro_32k_L46_bs2,pro_32k_L46,2,pro,32k,46,8195,1024,0.752,9.939200000000001,,,8.364700000000001,,
pro_32k_L46_bs256,pro_32k_L46,256,pro,32k,46,8195,1024,0.752,13.2478,,,10.6783,,
pro_32k_L46_bs32,pro_32k_L46,32,pro,32k,46,8195,1024,0.752,10.160866666666667,,,8.6432,,
pro_32k_L46_bs4,pro_32k_L46,4,pro,32k,46,8195,1024,0.752,9.6212,,,8.1629,,
pro_32k_L46_bs512,pro_32k_L46,512,pro,32k,46,8195,1024,0.752,23.9102,,,20.108700000000002,,
pro_32k_L46_bs64,pro_32k_L46,64,pro,32k,46,8195,1024,0.752,10.431933333333333,,,8.7231,,
pro_32k_L46_bs8,pro_32k_L46,8,pro,32k,46,8195,1024,0.752,9.719466666666667,,,8.1216,,
pro_4k_L14_bs1024,pro_4k_L14,1024,pro,4k,14,1027,1024,0.997,38.00473333333333,,,34.530800000000006,,
pro_4k_L14_bs128,pro_4k_L14,128,pro,4k,14,1027,1024,0.997,9.939,,,8.928,,
pro_4k_L14_bs16,pro_4k_L14,16,pro,4k,14,1027,1024,0.997,9.499600000000001,,,8.348600000000001,,
pro_4k_L14_bs2,pro_4k_L14,2,pro,4k,14,1027,1024,0.997,9.173200000000001,,,8.1088,,
pro_4k_L14_bs256,pro_4k_L14,256,pro,4k,14,1027,1024,0.997,11.005666666666666,,,9.7919,,
pro_4k_L14_bs32,pro_4k_L14,32,pro,4k,14,1027,1024,0.997,9.538066666666667,,,8.6175,,
pro_4k_L14_bs4,pro_4k_L14,4,pro,4k,14,1027,1024,0.997,9.111333333333334,,,7.961600000000001,,
pro_4k_L14_bs512,pro_4k_L14,512,pro,4k,14,1027,1024,0.997,20.236533333333334,,,18.188599999999997,,
pro_4k_L14_bs64,pro_4k_L14,64,pro,4k,14,1027,1024,0.997,9.661733333333334,,,8.7712,,
pro_4k_L14_bs8,pro_4k_L14,8,pro,4k,14,1027,1024,0.997,9.2478,,,8.3455,,
pro_4k_L30_bs1024,pro_4k_L30,1024,pro,4k,30,1027,1024,0.998,38.352066666666666,,,34.482699999999994,,
pro_4k_L30_bs128,pro_4k_L30,128,pro,4k,30,1027,1024,0.998,10.122466666666668,,,8.9055,,
pro_4k_L30_bs16,pro_4k_L30,16,pro,4k,30,1027,1024,0.998,9.341733333333334,,,8.3423,,
pro_4k_L30_bs2,pro_4k_L30,2,pro,4k,30,1027,1024,0.998,9.126266666666666,,,7.971,,
pro_4k_L30_bs256,pro_4k_L30,256,pro,4k,30,1027,1024,0.998,11.0144,,,9.888,,
pro_4k_L30_bs32,pro_4k_L30,32,pro,4k,30,1027,1024,0.998,9.561399999999999,,,8.6495,,
pro_4k_L30_bs4,pro_4k_L30,4,pro,4k,30,1027,1024,0.998,9.4848,,,8.364600000000001,,
pro_4k_L30_bs512,pro_4k_L30,512,pro,4k,30,1027,1024,0.998,20.183400000000002,,,18.1949,,
pro_4k_L30_bs64,pro_4k_L30,64,pro,4k,30,1027,1024,0.998,9.734266666666667,,,8.6816,,
pro_4k_L30_bs8,pro_4k_L30,8,pro,4k,30,1027,1024,0.998,9.073066666666668,,,8.1376,,
pro_4k_L46_bs1024,pro_4k_L46,1024,pro,4k,46,1027,1024,0.998,37.83253333333333,,,34.422,,
pro_4k_L46_bs128,pro_4k_L46,128,pro,4k,46,1027,1024,0.998,10.0094,,,8.8639,,
pro_4k_L46_bs16,pro_4k_L46,16,pro,4k,46,1027,1024,0.998,9.759799999999998,,,8.559899999999999,,
pro_4k_L46_bs2,pro_4k_L46,2,pro,4k,46,1027,1024,0.998,9.215933333333332,,,8.2623,,
pro_4k_L46_bs256,pro_4k_L46,256,pro,4k,46,1027,1024,0.998,10.841466666666667,,,9.7533,,
pro_4k_L46_bs32,pro_4k_L46,32,pro,4k,46,1027,1024,0.998,9.5786,,,8.515,,
pro_4k_L46_bs4,pro_4k_L46,4,pro,4k,46,1027,1024,0.998,8.857533333333333,,,7.9935,,
pro_4k_L46_bs512,pro_4k_L46,512,pro,4k,46,1027,1024,0.998,20.217333333333332,,,18.073400000000003,,
pro_4k_L46_bs64,pro_4k_L46,64,pro,4k,46,1027,1024,0.998,9.715066666666667,,,8.604700000000001,,
pro_4k_L46_bs8,pro_4k_L46,8,pro,4k,46,1027,1024,0.998,9.026,,,7.9263,,
pro_512k_L14_bs1024,pro_512k_L14,1024,pro,512k,14,131075,1024,0.78,205.82760000000002,,,194.8742,,
pro_512k_L14_bs128,pro_512k_L14,128,pro,512k,14,131075,1024,0.78,33.96006666666666,,,22.3451,,
pro_512k_L14_bs16,pro_512k_L14,16,pro,512k,14,131075,1024,0.78,18.403933333333335,,,15.3758,,
pro_512k_L14_bs2,pro_512k_L14,2,pro,512k,14,131075,1024,0.78,15.839733333333333,,,14.223799999999999,,
pro_512k_L14_bs256,pro_512k_L14,256,pro,512k,14,131075,1024,0.78,65.24293333333334,,,53.7721,,
pro_512k_L14_bs32,pro_512k_L14,32,pro,512k,14,131075,1024,0.78,19.366,,,15.8656,,
pro_512k_L14_bs4,pro_512k_L14,4,pro,512k,14,131075,1024,0.78,16.115133333333333,,,14.492799999999999,,
pro_512k_L14_bs512,pro_512k_L14,512,pro,512k,14,131075,1024,0.78,114.96173333333334,,,103.7492,,
pro_512k_L14_bs64,pro_512k_L14,64,pro,512k,14,131075,1024,0.78,24.206599999999998,,,18.9374,,
pro_512k_L14_bs8,pro_512k_L14,8,pro,512k,14,131075,1024,0.78,17.746933333333335,,,15.4046,,
pro_512k_L30_bs1024,pro_512k_L30,1024,pro,512k,30,131075,1024,0.23,213.27746666666667,,,203.10479999999998,,
pro_512k_L30_bs128,pro_512k_L30,128,pro,512k,30,131075,1024,0.23,34.836800000000004,,,23.235,,
pro_512k_L30_bs16,pro_512k_L30,16,pro,512k,30,131075,1024,0.23,19.967866666666666,,,16.9535,,
pro_512k_L30_bs2,pro_512k_L30,2,pro,512k,30,131075,1024,0.23,17.787333333333333,,,16.0092,,
pro_512k_L30_bs256,pro_512k_L30,256,pro,512k,30,131075,1024,0.23,67.04339999999999,,,55.753,,
pro_512k_L30_bs32,pro_512k_L30,32,pro,512k,30,131075,1024,0.23,21.11766666666667,,,17.6222,,
pro_512k_L30_bs4,pro_512k_L30,4,pro,512k,30,131075,1024,0.23,18.0266,,,16.5215,,
