cuuid,uuid,bs,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
flash_128k_L22_bs32,flash_128k_L22,32,flash,128k,22,32771,512,0.701,12.876666666666667,14.1502,0.9099989163875187,10.6463,13.116700000000002,True
flash_128k_L22_bs4,flash_128k_L22,4,flash,128k,22,32771,512,0.701,12.147066666666667,11.7738,1.031703160123891,10.3102,11.203100000000001,True
flash_128k_L22_bs512,flash_128k_L22,512,flash,128k,22,32771,512,0.701,37.10033333333334,52.11233333333334,0.7119299973774602,28.2013,42.1019,True
flash_128k_L22_bs64,flash_128k_L22,64,flash,128k,22,32771,512,0.701,13.375866666666667,24.47553333333333,0.5464994974573248,10.7072,22.694200000000002,True
flash_128k_L22_bs8,flash_128k_L22,8,flash,128k,22,32771,512,0.701,12.1982,11.891066666666667,1.025828913582185,10.096,11.2255,True
flash_128k_L34_bs1024,flash_128k_L34,1024,flash,128k,34,32771,512,0.688,64.04613333333333,101.0592,0.633748667447727,57.5994,93.43889999999999,True
flash_128k_L34_bs128,flash_128k_L34,128,flash,128k,34,32771,512,0.688,14.4574,24.076733333333333,0.6004718248045832,11.1069,20.9885,True
flash_128k_L34_bs16,flash_128k_L34,16,flash,128k,34,32771,512,0.688,12.5524,13.367333333333335,0.9390354595780759,10.611,12.6782,True
flash_128k_L34_bs2,flash_128k_L34,2,flash,128k,34,32771,512,0.688,12.191799999999999,11.438733333333333,1.0658347952279097,10.3103,10.8191,True
flash_128k_L34_bs256,flash_128k_L34,256,flash,128k,34,32771,512,0.688,19.7566,28.407,0.6954835075861583,15.2126,23.5517,True
flash_128k_L34_bs32,flash_128k_L34,32,flash,128k,34,32771,512,0.688,12.876666666666667,14.143799999999999,0.9104106864256188,10.6496,13.2222,True
flash_128k_L34_bs4,flash_128k_L34,4,flash,128k,34,32771,512,0.688,11.848333333333334,11.7544,1.007991333741691,10.1376,11.1999,True
flash_128k_L34_bs512,flash_128k_L34,512,flash,128k,34,32771,512,0.688,37.074866666666665,54.54193333333333,0.6797497705129631,28.0736,44.9081,True
flash_128k_L34_bs64,flash_128k_L34,64,flash,128k,34,32771,512,0.688,13.395,24.5906,0.5447203402926322,10.716700000000001,22.947,False
flash_128k_L34_bs8,flash_128k_L34,8,flash,128k,34,32771,512,0.688,11.9614,11.938133333333333,1.001948936740529,10.0767,11.2414,True
flash_16k_L10_bs1024,flash_16k_L10,1024,flash,16k,10,4099,512,0.648,36.80793333333333,25.4632,1.4455344706609274,30.988400000000002,22.015900000000002,True
flash_16k_L10_bs128,flash_16k_L10,128,flash,16k,10,4099,512,0.648,9.981866666666667,10.4468,0.9554951436484538,7.971100000000001,8.867,True
flash_16k_L10_bs16,flash_16k_L10,16,flash,16k,10,4099,512,0.648,9.075,9.926200000000001,0.9142471439221452,7.5711,8.6783,True
flash_16k_L10_bs2,flash_16k_L10,2,flash,16k,10,4099,512,0.648,8.701666666666666,9.454866666666668,0.9203373218730387,7.2191,8.3295,True
flash_16k_L10_bs256,flash_16k_L10,256,flash,16k,10,4099,512,0.648,11.490066666666667,11.543333333333335,0.995385503898354,9.2608,9.996799999999999,True
flash_16k_L10_bs32,flash_16k_L10,32,flash,16k,10,4099,512,0.648,9.3504,9.986,0.9363508912477468,7.7344,8.7166,True
flash_16k_L10_bs4,flash_16k_L10,4,flash,16k,10,4099,512,0.648,8.9342,9.651133333333334,0.9257151146324784,7.1968000000000005,8.2879,True
flash_16k_L10_bs512,flash_16k_L10,512,flash,16k,10,4099,512,0.648,20.885133333333336,14.7966,1.4114819170169726,17.0623,13.0974,True
flash_16k_L10_bs64,flash_16k_L10,64,flash,16k,10,4099,512,0.648,9.561466666666668,10.160733333333333,0.9410213173589834,7.8463,8.8032,True
flash_16k_L10_bs8,flash_16k_L10,8,flash,16k,10,4099,512,0.648,9.124266666666667,9.540266666666666,0.9563953488372094,7.4559,8.348600000000001,True
flash_16k_L22_bs1024,flash_16k_L22,1024,flash,16k,22,4099,512,0.344,36.05713333333333,25.793866666666666,1.3978956237658564,30.7486,22.0957,True
flash_16k_L22_bs128,flash_16k_L22,128,flash,16k,22,4099,512,0.344,9.657266666666667,10.5834,0.9124918898148674,7.9712,9.075,True
flash_16k_L22_bs16,flash_16k_L22,16,flash,16k,22,4099,512,0.344,8.996066666666668,10.056466666666667,0.894555410448998,7.4591,8.803,True
flash_16k_L22_bs2,flash_16k_L22,2,flash,16k,22,4099,512,0.344,8.279466666666668,9.73,0.8509215484755054,7.1392,8.432,True
flash_16k_L22_bs256,flash_16k_L22,256,flash,16k,22,4099,512,0.344,11.148666666666665,11.756466666666666,0.9483007933222566,9.1519,10.1759,True
flash_16k_L22_bs32,flash_16k_L22,32,flash,16k,22,4099,512,0.344,9.015333333333334,10.212266666666666,0.8827945477334449,7.7246999999999995,8.9056,True
flash_16k_L22_bs4,flash_16k_L22,4,flash,16k,22,4099,512,0.344,8.799866666666667,9.6256,0.9142148714539007,7.3184,8.476799999999999,True
flash_16k_L22_bs512,flash_16k_L22,512,flash,16k,22,4099,512,0.344,20.098,14.852133333333333,1.3532062733973123,16.739099999999997,13.2349,True
flash_16k_L22_bs64,flash_16k_L22,64,flash,16k,22,4099,512,0.344,9.186066666666667,10.282533333333333,0.8933660965520819,7.7566999999999995,8.9376,True
flash_16k_L22_bs8,flash_16k_L22,8,flash,16k,22,4099,512,0.344,8.464866666666667,9.740666666666666,0.8690233385805217,7.187,8.4832,True
flash_16k_L34_bs1024,flash_16k_L34,1024,flash,16k,34,4099,512,0.348,37.004400000000004,25.913266666666665,1.4280098482373254,30.994799999999998,22.265400000000003,True
flash_16k_L34_bs128,flash_16k_L34,128,flash,16k,34,4099,512,0.348,9.7962,10.606866666666667,0.9235715228499777,7.974399999999999,9.1038,True
flash_16k_L34_bs16,flash_16k_L34,16,flash,16k,34,4099,512,0.348,9.190266666666666,10.08,0.9117328042328042,7.7119,8.8864,True
flash_16k_L34_bs2,flash_16k_L34,2,flash,16k,34,4099,512,0.348,8.938533333333332,9.661733333333334,0.9251480065688694,7.3631,8.5021,True
flash_16k_L34_bs256,flash_16k_L34,256,flash,16k,34,4099,512,0.348,11.261666666666667,11.713933333333333,0.9613907085009874,9.1455,10.2495,True
flash_16k_L34_bs32,flash_16k_L34,32,flash,16k,34,4099,512,0.348,9.267,10.184466666666667,0.9099150994651986,7.6991000000000005,8.8895,True
flash_16k_L34_bs4,flash_16k_L34,4,flash,16k,34,4099,512,0.348,8.838333333333335,9.666,0.9143734050624182,7.174300000000001,8.4255,True
flash_16k_L34_bs512,flash_16k_L34,512,flash,16k,34,4099,512,0.348,20.484066666666667,14.833,1.3809793478505135,16.6782,13.3407,True
flash_16k_L34_bs64,flash_16k_L34,64,flash,16k,34,4099,512,0.348,9.390933333333333,10.295399999999999,0.912148467600417,7.7438,8.9248,True
flash_16k_L34_bs8,flash_16k_L34,8,flash,16k,34,4099,512,0.348,8.904266666666667,9.753533333333333,0.9129272810537036,7.1776,8.492799999999999,True
flash_256k_L10_bs1024,flash_256k_L10,1024,flash,256k,10,65538,512,0.193,104.148,171.2788,0.6080612428391605,89.78760000000001,160.6155,True
flash_256k_L10_bs128,flash_256k_L10,128,flash,256k,10,65538,512,0.193,21.499333333333333,36.823,0.5838561044274864,16.2237,32.281099999999995,True
flash_256k_L10_bs16,flash_256k_L10,16,flash,256k,10,65538,512,0.193,15.763,21.057866666666666,0.748556358985399,13.5933,19.5326,True
flash_256k_L10_bs2,flash_256k_L10,2,flash,256k,10,65538,512,0.193,14.625866666666667,12.528866666666667,1.1673734788461845,12.9854,11.8334,True
flash_256k_L10_bs256,flash_256k_L10,256,flash,256k,10,65538,512,0.193,32.99373333333333,50.66386666666667,0.6512280941841522,22.9533,40.530800000000006,True
flash_256k_L10_bs32,flash_256k_L10,32,flash,256k,10,65538,512,0.193,16.518266666666666,29.2924,0.5639096375396576,14.032,27.014,True
flash_256k_L10_bs4,flash_256k_L10,4,flash,256k,10,65538,512,0.193,15.024933333333333,12.861866666666668,1.1681767291424778,13.4047,12.2431,True
flash_256k_L10_bs512,flash_256k_L10,512,flash,256k,10,65538,512,0.193,62.7834,95.85166666666667,0.6550058249726138,52.1466,86.54939999999999,True
flash_256k_L10_bs64,flash_256k_L10,64,flash,256k,10,65538,512,0.193,19.148666666666667,29.879,0.6408737463324297,15.663799999999998,26.803,True
flash_256k_L10_bs8,flash_256k_L10,8,flash,256k,10,65538,512,0.193,15.2424,13.222333333333333,1.1527768674212822,13.526399999999999,12.348700000000001,True
flash_256k_L22_bs1024,flash_256k_L22,1024,flash,256k,22,65538,512,0.279,102.4628,168.77679999999998,0.6070905479900082,87.4422,158.82389999999998,True
flash_256k_L22_bs128,flash_256k_L22,128,flash,256k,22,65538,512,0.279,20.833866666666665,36.66726666666667,0.5681870660298285,15.6637,32.3452,True
flash_256k_L22_bs16,flash_256k_L22,16,flash,256k,22,65538,512,0.279,14.992666666666667,24.744133333333334,0.6059079323853196,12.9374,23.2318,True
flash_256k_L22_bs2,flash_256k_L22,2,flash,256k,22,65538,512,0.279,13.857733333333334,14.894733333333333,0.9303780754718671,12.383899999999999,14.307,True
flash_256k_L22_bs256,flash_256k_L22,256,flash,256k,22,65538,512,0.279,31.912200000000002,50.04966666666667,0.6376106400975032,22.2142,40.1244,True
flash_256k_L22_bs32,flash_256k_L22,32,flash,256k,22,65538,512,0.279,15.805666666666665,34.141533333333335,0.46294542522011306,13.4557,32.1182,True
flash_256k_L22_bs4,flash_256k_L22,4,flash,256k,22,65538,512,0.279,14.195133333333333,15.33,0.9259708632311372,12.822299999999998,14.7868,True
flash_256k_L22_bs512,flash_256k_L22,512,flash,256k,22,65538,512,0.279,60.95493333333334,94.55026666666666,0.6446828283227124,50.2488,85.22139999999999,True
flash_256k_L22_bs64,flash_256k_L22,64,flash,256k,22,65538,512,0.279,18.707,29.117866666666664,0.6424577807898015,15.023700000000002,26.1755,True
flash_256k_L22_bs8,flash_256k_L22,8,flash,256k,22,65538,512,0.279,14.773200000000001,15.645666666666665,0.9442358906619512,12.876700000000001,14.7806,True
flash_256k_L34_bs1024,flash_256k_L34,1024,flash,256k,34,65538,512,0.631,99.49106666666667,158.2126,0.6288441417855889,85.58619999999999,146.6734,True
flash_256k_L34_bs128,flash_256k_L34,128,flash,256k,34,65538,512,0.631,20.7848,34.0028,0.6112673073982142,15.5358,29.474700000000002,True
flash_256k_L34_bs16,flash_256k_L34,16,flash,256k,34,65538,512,0.631,14.700533333333333,21.7342,0.6763779358491838,12.604700000000001,20.1918,True
flash_256k_L34_bs2,flash_256k_L34,2,flash,256k,34,65538,512,0.631,13.749133333333333,13.057933333333333,1.052933338098423,12.0285,12.4094,True
flash_256k_L34_bs256,flash_256k_L34,256,flash,256k,34,65538,512,0.631,31.939533333333333,46.416533333333334,0.6881068240052395,21.635099999999998,36.7515,True
flash_256k_L34_bs32,flash_256k_L34,32,flash,256k,34,65538,512,0.631,15.618,30.18,0.5174950298210735,13.0015,27.698900000000002,True
flash_256k_L34_bs4,flash_256k_L34,4,flash,256k,34,65538,512,0.631,14.0458,13.439866666666667,1.0450847726663954,12.441600000000001,12.7966,True
flash_256k_L34_bs512,flash_256k_L34,512,flash,256k,34,65538,512,0.631,60.06126666666667,87.67046666666666,0.6850798102287583,49.817099999999996,78.5977,True
flash_256k_L34_bs64,flash_256k_L34,64,flash,256k,34,65538,512,0.631,18.13533333333333,25.113333333333333,0.722139633660738,14.5951,22.2238,True
flash_256k_L34_bs8,flash_256k_L34,8,flash,256k,34,65538,512,0.631,14.335799999999999,13.714866666666667,1.0452744710119917,12.5182,12.848,True
flash_32k_L10_bs1024,flash_32k_L10,1024,flash,32k,10,8195,512,0.723,40.0742,48.144466666666666,0.8323739522852747,33.2957,44.677800000000005,True
flash_32k_L10_bs128,flash_32k_L10,128,flash,32k,10,8195,512,0.723,10.2676,11.984933333333332,0.8567089790514758,8.2944,10.3391,True
flash_32k_L10_bs16,flash_32k_L10,16,flash,32k,10,8195,512,0.723,9.3076,11.248933333333332,0.8274206739601979,7.8398,10.0159,True
flash_32k_L10_bs2,flash_32k_L10,2,flash,32k,10,8195,512,0.723,9.1796,10.788200000000002,0.8508926419606606,7.5359,9.5678,True
flash_32k_L10_bs256,flash_32k_L10,256,flash,32k,10,8195,512,0.723,12.324266666666666,14.914133333333334,0.8263481619224717,9.9807,13.331,True
flash_32k_L10_bs32,flash_32k_L10,32,flash,32k,10,8195,512,0.723,9.514466666666667,11.3684,0.8369222288683251,7.9903,10.092600000000001,True
flash_32k_L10_bs4,flash_32k_L10,4,flash,32k,10,8195,512,0.723,9.073,10.830733333333333,0.8377087424058698,7.4784,9.590399999999999,True
flash_32k_L10_bs512,flash_32k_L10,512,flash,32k,10,8195,512,0.723,22.36553333333333,27.265866666666664,0.8202759005154185,18.5597,24.9373,True
flash_32k_L10_bs64,flash_32k_L10,64,flash,32k,10,8195,512,0.723,9.862200000000001,11.543466666666667,0.8543534004805028,8.128,10.2047,True
flash_32k_L10_bs8,flash_32k_L10,8,flash,32k,10,8195,512,0.723,9.2608,10.965333333333334,0.8445525291828794,7.6958,9.7054,True
flash_32k_L22_bs1024,flash_32k_L22,1024,flash,32k,22,8195,512,0.686,40.5094,47.39573333333333,0.8547056275107745,33.9035,43.9451,True
flash_32k_L22_bs128,flash_32k_L22,128,flash,32k,22,8195,512,0.686,10.464,11.718133333333332,0.89297499032838,8.4223,10.16,True
flash_32k_L22_bs16,flash_32k_L22,16,flash,32k,22,8195,512,0.686,9.555133333333334,10.9674,0.8712304952252434,8.0191,9.7951,True
flash_32k_L22_bs2,flash_32k_L22,2,flash,32k,22,8195,512,0.686,8.974933333333333,10.557666666666666,0.850086824740315,7.6352,9.411100000000001,True
flash_32k_L22_bs256,flash_32k_L22,256,flash,32k,22,8195,512,0.686,12.612200000000001,14.916,0.845548404397962,10.0799,13.123,True
flash_32k_L22_bs32,flash_32k_L22,32,flash,32k,22,8195,512,0.686,9.736466666666667,11.167733333333334,0.8718391079061104,8.255799999999999,9.9455,True
flash_32k_L22_bs4,flash_32k_L22,4,flash,32k,22,8195,512,0.686,9.435666666666666,10.647466666666666,0.8861888900020036,7.8878,9.504,True
flash_32k_L22_bs512,flash_32k_L22,512,flash,32k,22,8195,512,0.686,22.6706,26.741066666666665,0.8477821876963273,18.8157,24.473200000000002,True
flash_32k_L22_bs64,flash_32k_L22,64,flash,32k,22,8195,512,0.686,9.964666666666666,11.332133333333333,0.8793283994775917,8.252600000000001,9.9551,True
flash_32k_L22_bs8,flash_32k_L22,8,flash,32k,22,8195,512,0.686,9.2478,10.745533333333332,0.8606180552539661,7.692699999999999,9.4399,True
flash_32k_L34_bs1024,flash_32k_L34,1024,flash,32k,34,8195,512,0.67,40.44113333333333,47.617533333333334,0.8492908074476768,33.5644,44.328900000000004,True
flash_32k_L34_bs128,flash_32k_L34,128,flash,32k,34,8195,512,0.67,10.353,11.857,0.8731550982541959,8.3711,10.1983,True
flash_32k_L34_bs16,flash_32k_L34,16,flash,32k,34,8195,512,0.67,9.427066666666667,11.0954,0.8496373872655936,8.0991,9.9806,True
flash_32k_L34_bs2,flash_32k_L34,2,flash,32k,34,8195,512,0.67,9.041066666666667,10.559733333333334,0.8561832369504281,7.7888,9.504,True
flash_32k_L34_bs256,flash_32k_L34,256,flash,32k,34,8195,512,0.67,12.339066666666668,14.824466666666668,0.8323447274100924,9.984,13.174299999999999,True
flash_32k_L34_bs32,flash_32k_L34,32,flash,32k,34,8195,512,0.67,9.653266666666667,11.1914,0.8625611332511274,8.076600000000001,9.9583,True
flash_32k_L34_bs4,flash_32k_L34,4,flash,32k,34,8195,512,0.67,8.9748,10.749799999999999,0.8348806489423061,7.632,9.5135,True
flash_32k_L34_bs512,flash_32k_L34,512,flash,32k,34,8195,512,0.67,22.536266666666666,26.973533333333332,0.8354955351294974,18.636599999999998,24.6045,True
flash_32k_L34_bs64,flash_32k_L34,64,flash,32k,34,8195,512,0.67,9.7728,11.372533333333333,0.8593335990808263,8.16,10.0096,True
flash_32k_L34_bs8,flash_32k_L34,8,flash,32k,34,8195,512,0.67,9.173200000000001,10.739066666666668,0.8541896874961201,7.5839,9.526200000000001,True
flash_4k_L10_bs1024,flash_4k_L10,1024,flash,4k,10,1027,512,0.846,31.955,14.555533333333333,2.1953850311221847,28.4317,12.9952,True
flash_4k_L10_bs128,flash_4k_L10,128,flash,4k,10,1027,512,0.846,8.443666666666665,6.924733333333333,1.2193490002021736,7.4238,5.8048,True
flash_4k_L10_bs16,flash_4k_L10,16,flash,4k,10,1027,512,0.846,8.053266666666666,6.3786000000000005,1.2625445500057482,6.9983,5.5935,True
flash_4k_L10_bs2,flash_4k_L10,2,flash,4k,10,1027,512,0.846,7.635133333333333,6.18,1.2354584681769147,6.6815,5.1935,True
flash_4k_L10_bs256,flash_4k_L10,256,flash,4k,10,1027,512,0.846,9.518733333333333,7.304333333333333,1.303162506274814,8.364600000000001,6.32,True
flash_4k_L10_bs32,flash_4k_L10,32,flash,4k,10,1027,512,0.846,8.196133333333334,6.600466666666666,1.2417505832920908,7.142399999999999,5.664,True
flash_4k_L10_bs4,flash_4k_L10,4,flash,4k,10,1027,512,0.846,7.6608,6.141866666666667,1.2473080930878777,6.6272,5.219,True
flash_4k_L10_bs512,flash_4k_L10,512,flash,4k,10,1027,512,0.846,17.311799999999998,8.782866666666667,1.9710876479205723,15.206299999999999,7.7533,True
flash_4k_L10_bs64,flash_4k_L10,64,flash,4k,10,1027,512,0.846,8.407466666666668,6.670933333333333,1.2603133994243687,7.3024,5.747199999999999,True
flash_4k_L10_bs8,flash_4k_L10,8,flash,4k,10,1027,512,0.846,7.927266666666666,6.1823999999999995,1.2822312801932367,6.867100000000001,5.276800000000001,True
flash_4k_L22_bs1024,flash_4k_L22,1024,flash,4k,22,1027,512,0.639,31.773533333333333,14.497733333333333,2.191620759107171,28.4768,12.9374,True
flash_4k_L22_bs128,flash_4k_L22,128,flash,4k,22,1027,512,0.639,8.511933333333333,6.822333333333333,1.2476572042800607,7.3662,5.7536000000000005,True
flash_4k_L22_bs16,flash_4k_L22,16,flash,4k,22,1027,512,0.639,8.063866666666668,6.4938666666666665,1.2417665900131407,6.985600000000001,5.5904,True
flash_4k_L22_bs2,flash_4k_L22,2,flash,4k,22,1027,512,0.639,7.752466666666666,6.129,1.2648827976287593,6.5758,5.2032,True
flash_4k_L22_bs256,flash_4k_L22,256,flash,4k,22,1027,512,0.639,9.514666666666667,7.3022,1.3029863146266423,8.3935,6.2975,True
flash_4k_L22_bs32,flash_4k_L22,32,flash,4k,22,1027,512,0.639,8.311266666666667,6.574866666666667,1.2640966103241638,7.2191,5.6446000000000005,True
flash_4k_L22_bs4,flash_4k_L22,4,flash,4k,22,1027,512,0.639,7.767399999999999,6.120533333333333,1.2690724119902403,6.819100000000001,5.216,True
flash_4k_L22_bs512,flash_4k_L22,512,flash,4k,22,1027,512,0.639,17.35233333333333,8.765600000000001,1.979594475373429,15.2926,7.779,True
flash_4k_L22_bs64,flash_4k_L22,64,flash,4k,22,1027,512,0.639,8.337,6.598333333333333,1.2635008840616317,7.222300000000001,5.644699999999999,True
flash_4k_L22_bs8,flash_4k_L22,8,flash,4k,22,1027,512,0.639,7.788733333333334,6.137533333333334,1.2690331620737973,6.6399,5.1775,True
flash_4k_L34_bs1024,flash_4k_L34,1024,flash,4k,34,1027,512,0.695,32.21086666666667,14.5492,2.213926997131572,28.7835,12.9854,True
flash_4k_L34_bs128,flash_4k_L34,128,flash,4k,34,1027,512,0.695,8.524799999999999,6.818066666666667,1.250325116601969,7.5198,5.7759,True
flash_4k_L34_bs16,flash_4k_L34,16,flash,4k,34,1027,512,0.695,8.078733333333334,6.4681999999999995,1.2489925069313463,7.222300000000001,5.6351,True
flash_4k_L34_bs2,flash_4k_L34,2,flash,4k,34,1027,512,0.695,7.976533333333334,6.165266666666667,1.293785616193947,6.9408,5.276800000000001,True
flash_4k_L34_bs256,flash_4k_L34,256,flash,4k,34,1027,512,0.695,9.5402,7.2852,1.3095316532147367,8.3903,6.2623,True
flash_4k_L34_bs32,flash_4k_L34,32,flash,4k,34,1027,512,0.695,8.334933333333332,6.638866666666667,1.2554753321350027,7.2127,5.664,True
flash_4k_L34_bs4,flash_4k_L34,4,flash,4k,34,1027,512,0.695,7.81,6.114133333333333,1.2773682833217026,6.771199999999999,5.2287,True
