cuuid,uuid,bs,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
v32_16k_L54_bs8,v32_16k_L54,8,v32,16k,54,16399,2048,0.676,13.250133333333332,14.481,0.9150012660267476,11.6446,13.923200000000001,True
v32_256k_L14_bs1024,v32_256k_L14,1024,v32,256k,14,163775,2048,0.913,263.0305333333333,309.45546666666667,0.8499786291274651,254.4066,299.4268,True
v32_256k_L14_bs128,v32_256k_L14,128,v32,256k,14,163775,2048,0.913,44.25113333333333,60.073933333333336,0.7366112201742518,28.2396,42.7677,True
v32_256k_L14_bs16,v32_256k_L14,16,v32,256k,14,163775,2048,0.913,22.662066666666664,35.79486666666667,0.6331094030242697,19.1135,32.9051,True
v32_256k_L14_bs2,v32_256k_L14,2,v32,256k,14,163775,2048,0.913,19.3792,15.986933333333333,1.212189955130023,17.2701,15.2957,True
v32_256k_L14_bs256,v32_256k_L14,256,v32,256k,14,163775,2048,0.913,80.98886666666667,89.85046666666666,0.9013739123595723,70.3478,80.07589999999999,True
v32_256k_L14_bs32,v32_256k_L14,32,v32,256k,14,163775,2048,0.913,23.771533333333334,23.553933333333333,1.0092383720765676,19.475,19.5901,True
v32_256k_L14_bs4,v32_256k_L14,4,v32,256k,14,163775,2048,0.913,19.7394,16.2878,1.2119132111150677,17.7471,15.398200000000001,True
v32_256k_L14_bs512,v32_256k_L14,512,v32,256k,14,163775,2048,0.913,146.56886666666668,167.9212,0.8728431351530759,137.50560000000002,157.3134,True
v32_256k_L14_bs64,v32_256k_L14,64,v32,256k,14,163775,2048,0.913,28.6758,34.73446666666667,0.8255719103215441,22.8702,28.402900000000002,True
v32_256k_L14_bs8,v32_256k_L14,8,v32,256k,14,163775,2048,0.913,22.3014,25.840666666666667,0.8630350094166818,19.055799999999998,23.9452,True
v32_256k_L34_bs1024,v32_256k_L34,1024,v32,256k,34,163775,2048,0.865,260.7052,310.8421333333334,0.8387061213494865,251.5426,301.5068,True
v32_256k_L34_bs128,v32_256k_L34,128,v32,256k,34,163775,2048,0.865,43.86726666666667,60.355533333333334,0.7268143324058662,28.3771,42.6745,True
v32_256k_L34_bs16,v32_256k_L34,16,v32,256k,34,163775,2048,0.865,21.781066666666664,33.72326666666667,0.6458765362786127,18.2686,30.8319,True
v32_256k_L34_bs2,v32_256k_L34,2,v32,256k,34,163775,2048,0.865,18.984266666666667,15.818666666666665,1.200118004045853,17.1167,15.1328,True
v32_256k_L34_bs256,v32_256k_L34,256,v32,256k,34,163775,2048,0.865,80.5942,90.42033333333333,0.8913282779315862,70.4251,80.8598,True
v32_256k_L34_bs32,v32_256k_L34,32,v32,256k,34,163775,2048,0.865,22.849933333333333,22.43166666666667,1.0186462590088416,18.569200000000002,18.3966,True
v32_256k_L34_bs4,v32_256k_L34,4,v32,256k,34,163775,2048,0.865,19.59466666666667,16.091533333333334,1.2177004055963179,17.568,15.1776,True
v32_256k_L34_bs512,v32_256k_L34,512,v32,256k,34,163775,2048,0.865,145.4532,168.687,0.8622668018282381,136.18079999999998,158.31820000000002,True
v32_256k_L34_bs64,v32_256k_L34,64,v32,256k,34,163775,2048,0.865,27.989133333333335,33.2348,0.8421634351141977,22.4798,27.6955,True
v32_256k_L34_bs8,v32_256k_L34,8,v32,256k,34,163775,2048,0.865,21.397,24.7442,0.8647278958301339,18.1436,22.822,True
v32_256k_L54_bs1024,v32_256k_L54,1024,v32,256k,54,163775,2048,0.865,506.4046666666667,319.3627333333333,1.5856723838160205,500.7205,309.46520000000004,True
v32_256k_L54_bs128,v32_256k_L54,128,v32,256k,54,163775,2048,0.865,59.66866666666667,62.13053333333333,0.9603758967678802,45.3657,44.7579,True
v32_256k_L54_bs16,v32_256k_L54,16,v32,256k,54,163775,2048,0.865,31.45566666666667,31.2488,1.006619987540855,28.0958,28.2942,True
v32_256k_L54_bs2,v32_256k_L54,2,v32,256k,54,163775,2048,0.865,27.600466666666666,14.135333333333334,1.9525868980804602,25.378700000000002,13.449399999999999,True
v32_256k_L54_bs256,v32_256k_L54,256,v32,256k,54,163775,2048,0.865,147.93006666666668,92.3574,1.6017131996642031,137.67520000000002,83.1702,True
v32_256k_L54_bs32,v32_256k_L54,32,v32,256k,54,163775,2048,0.865,32.818666666666665,23.404466666666668,1.4022394585648892,28.9307,19.343799999999998,True
v32_256k_L54_bs4,v32_256k_L54,4,v32,256k,54,163775,2048,0.865,28.097933333333334,14.461799999999998,1.9429070609006718,25.9678,13.481399999999999,True
v32_256k_L54_bs512,v32_256k_L54,512,v32,256k,54,163775,2048,0.865,273.842,173.17766666666665,1.5812778014101125,264.8961,163.1084,True
v32_256k_L54_bs64,v32_256k_L54,64,v32,256k,54,163775,2048,0.865,41.30753333333333,35.7096,1.156762700599652,36.1659,29.890700000000002,True
v32_256k_L54_bs8,v32_256k_L54,8,v32,256k,54,163775,2048,0.865,30.990599999999997,22.628066666666665,1.369564640962109,27.8748,20.742099999999997,True
v32_32k_L14_bs1024,v32_32k_L14,1024,v32,32k,14,32783,2048,0.758,75.5746,111.1134,0.6801573887577916,70.79289999999999,104.7283,True
v32_32k_L14_bs128,v32_32k_L14,128,v32,32k,14,32783,2048,0.758,17.230733333333333,20.579933333333333,0.8372589480367607,13.987,17.091,True
v32_32k_L14_bs16,v32_32k_L14,16,v32,32k,14,32783,2048,0.758,15.417399999999999,18.131,0.850333682642987,13.593200000000001,17.3662,True
v32_32k_L14_bs2,v32_32k_L14,2,v32,32k,14,32783,2048,0.758,14.713466666666667,14.331533333333333,1.0266498583543051,12.956700000000001,13.747200000000001,True
v32_32k_L14_bs256,v32_32k_L14,256,v32,32k,14,32783,2048,0.758,23.095133333333337,31.150599999999997,0.741402519801652,18.9821,26.6877,True
v32_32k_L14_bs32,v32_32k_L14,32,v32,32k,14,32783,2048,0.758,15.765133333333333,22.493599999999997,0.700871951725528,13.5358,20.2589,True
v32_32k_L14_bs4,v32_32k_L14,4,v32,32k,14,32783,2048,0.758,15.148666666666665,14.692066666666667,1.0310779967420058,13.3056,14.159799999999999,True
v32_32k_L14_bs512,v32_32k_L14,512,v32,32k,14,32783,2048,0.758,43.58126666666667,60.43666666666667,0.7211063923666649,36.4185,51.385,True
v32_32k_L14_bs64,v32_32k_L14,64,v32,32k,14,32783,2048,0.758,16.240866666666665,19.334266666666668,0.8400042756556578,13.7597,16.7901,True
v32_32k_L14_bs8,v32_32k_L14,8,v32,32k,14,32783,2048,0.758,14.732733333333334,14.7946,0.9958182940622479,13.011,14.1376,True
v32_32k_L34_bs1024,v32_32k_L34,1024,v32,32k,34,32783,2048,0.429,85.86566666666667,128.44866666666667,0.6684823509261807,79.4263,122.69930000000001,True
v32_32k_L34_bs128,v32_32k_L34,128,v32,32k,34,32783,2048,0.429,18.587466666666668,24.385733333333334,0.7622270945306819,15.2286,21.023799999999998,True
v32_32k_L34_bs16,v32_32k_L34,16,v32,32k,34,32783,2048,0.429,16.5928,22.4402,0.7394229997950107,14.835,21.890900000000002,True
v32_32k_L34_bs2,v32_32k_L34,2,v32,32k,34,32783,2048,0.429,15.865466666666666,17.113333333333333,0.9270821971172575,14.255799999999999,16.6078,True
v32_32k_L34_bs256,v32_32k_L34,256,v32,32k,34,32783,2048,0.429,26.07753333333333,36.1532,0.7213063666102401,21.6478,31.8077,True
v32_32k_L34_bs32,v32_32k_L34,32,v32,32k,34,32783,2048,0.429,16.915066666666664,26.826266666666665,0.6305412108530445,14.7615,24.6077,True
v32_32k_L34_bs4,v32_32k_L34,4,v32,32k,34,32783,2048,0.429,16.208733333333335,17.454733333333333,0.928615351709756,14.5503,16.982200000000002,True
v32_32k_L34_bs512,v32_32k_L34,512,v32,32k,34,32783,2048,0.429,48.67786666666667,70.33513333333333,0.6920846575490486,40.8445,61.3784,True
v32_32k_L34_bs64,v32_32k_L34,64,v32,32k,34,32783,2048,0.429,17.4548,23.05033333333333,0.7572471836994403,15.0206,20.7422,True
v32_32k_L34_bs8,v32_32k_L34,8,v32,32k,34,32783,2048,0.429,16.0382,17.584799999999998,0.912049042354761,14.2781,16.985400000000002,True
v32_32k_L54_bs1024,v32_32k_L54,1024,v32,32k,54,32783,2048,0.512,76.61773333333333,126.104,0.6075757575757575,72.1019,119.7746,True
v32_32k_L54_bs128,v32_32k_L54,128,v32,32k,54,32783,2048,0.512,17.702133333333336,23.374666666666666,0.757321316525013,14.5598,19.8878,True
v32_32k_L54_bs16,v32_32k_L54,16,v32,32k,54,32783,2048,0.512,15.922933333333333,27.253,0.5842635061583434,14.1022,26.55,True
v32_32k_L54_bs2,v32_32k_L54,2,v32,32k,54,32783,2048,0.512,15.4046,19.935733333333335,0.7727129843898393,13.5295,19.379,True
v32_32k_L54_bs256,v32_32k_L54,256,v32,32k,54,32783,2048,0.512,23.250933333333336,35.206133333333334,0.6604228051172902,19.4782,31.078400000000002,True
v32_32k_L54_bs32,v32_32k_L54,32,v32,32k,54,32783,2048,0.512,16.294133333333335,25.8706,0.6298320616194961,14.0383,23.7213,True
v32_32k_L54_bs4,v32_32k_L54,4,v32,32k,54,32783,2048,0.512,15.609466666666668,20.238733333333332,0.7712669765235638,13.875200000000001,19.683,True
v32_32k_L54_bs512,v32_32k_L54,512,v32,32k,54,32783,2048,0.512,44.2662,68.50266666666667,0.6461967417326818,37.2989,59.5993,True
v32_32k_L54_bs64,v32_32k_L54,64,v32,32k,54,32783,2048,0.512,16.6184,22.092466666666667,0.7522202138285449,14.303799999999999,19.574099999999998,True
v32_32k_L54_bs8,v32_32k_L54,8,v32,32k,54,32783,2048,0.512,15.511266666666666,20.362466666666666,0.761757743822785,13.5806,19.785400000000003,True
v32_4k_L14_bs1024,v32_4k_L14,1024,v32,4k,14,4111,2048,0.81,58.6532,26.013466666666666,2.254724476040615,53.9546,22.4348,True
v32_4k_L14_bs128,v32_4k_L14,128,v32,4k,14,4111,2048,0.81,14.1332,10.621799999999999,1.3305842700860497,12.7358,9.1295,True
v32_4k_L14_bs16,v32_4k_L14,16,v32,4k,14,4111,2048,0.81,13.429200000000002,10.182333333333334,1.318872557043245,12.428799999999999,8.937299999999999,True
v32_4k_L14_bs2,v32_4k_L14,2,v32,4k,14,4111,2048,0.81,13.062133333333334,9.606266666666667,1.3597512734742598,11.8239,8.528,True
v32_4k_L14_bs256,v32_4k_L14,256,v32,4k,14,4111,2048,0.81,17.124133333333337,11.844,1.445806596870427,15.5486,10.2335,True
v32_4k_L14_bs32,v32_4k_L14,32,v32,4k,14,4111,2048,0.81,13.454866666666668,10.180066666666667,1.3216874807630599,12.4093,8.8959,True
v32_4k_L14_bs4,v32_4k_L14,4,v32,4k,14,4111,2048,0.81,13.3246,9.772733333333333,1.3634465963121885,12.0896,8.505600000000001,True
v32_4k_L14_bs512,v32_4k_L14,512,v32,4k,14,4111,2048,0.81,32.13633333333333,15.129266666666666,2.124117053481332,29.5229,13.44,True
v32_4k_L14_bs64,v32_4k_L14,64,v32,4k,14,4111,2048,0.81,13.661666666666665,10.299466666666667,1.3264440877197523,12.6078,9.0622,True
v32_4k_L14_bs8,v32_4k_L14,8,v32,4k,14,4111,2048,0.81,13.070733333333333,9.843,1.327921704087507,11.8814,8.4991,True
v32_4k_L34_bs1024,v32_4k_L34,1024,v32,4k,34,4111,2048,0.729,44.650666666666666,26.037066666666664,1.7148885179078033,39.75,22.4317,True
v32_4k_L34_bs128,v32_4k_L34,128,v32,4k,34,4111,2048,0.729,11.261866666666666,10.747666666666666,1.0478429426542195,9.763200000000001,9.187100000000001,True
v32_4k_L34_bs16,v32_4k_L34,16,v32,4k,34,4111,2048,0.729,10.647333333333334,10.180200000000001,1.0458864593360968,9.5423,9.0302,True
v32_4k_L34_bs2,v32_4k_L34,2,v32,4k,34,4111,2048,0.729,10.060733333333333,9.8004,1.0265635416241514,9.020700000000001,8.556700000000001,True
v32_4k_L34_bs256,v32_4k_L34,256,v32,4k,34,4111,2048,0.729,13.224333333333334,11.935799999999999,1.107955338840575,11.635200000000001,10.336,True
v32_4k_L34_bs32,v32_4k_L34,32,v32,4k,34,4111,2048,0.729,10.674933333333332,10.327266666666667,1.0336649258596982,9.523100000000001,9.0655,True
v32_4k_L34_bs4,v32_4k_L34,4,v32,4k,34,4111,2048,0.729,10.231333333333334,9.915666666666667,1.0318351430396342,9.1999,8.6272,True
v32_4k_L34_bs512,v32_4k_L34,512,v32,4k,34,4111,2048,0.729,24.4286,15.112333333333334,1.6164677856938041,21.6668,13.4717,True
v32_4k_L34_bs64,v32_4k_L34,64,v32,4k,34,4111,2048,0.729,10.800866666666666,10.434,1.0351606926075012,9.6063,9.0975,True
v32_4k_L34_bs8,v32_4k_L34,8,v32,4k,34,4111,2048,0.729,10.276133333333334,9.939,1.0339202468390516,9.0239,8.6144,True
v32_4k_L54_bs1024,v32_4k_L54,1024,v32,4k,54,4111,2048,0.719,57.912933333333335,26.1586,2.2139156274928067,52.9242,22.5565,True
v32_4k_L54_bs128,v32_4k_L54,128,v32,4k,54,4111,2048,0.719,14.192866666666667,10.734733333333333,1.322144316579825,12.5343,9.2447,True
v32_4k_L54_bs16,v32_4k_L54,16,v32,4k,54,4111,2048,0.719,13.401399999999999,10.201466666666667,1.3136738508188364,12.204799999999999,9.0014,True
v32_4k_L54_bs2,v32_4k_L54,2,v32,4k,54,4111,2048,0.719,13.070733333333333,9.642666666666667,1.355510232300885,11.638200000000001,8.611,True
v32_4k_L54_bs256,v32_4k_L54,256,v32,4k,54,4111,2048,0.719,17.298933333333334,12.1066,1.4288845202892086,15.401399999999999,10.3582,True
v32_4k_L54_bs32,v32_4k_L54,32,v32,4k,54,4111,2048,0.719,13.6084,10.3786,1.3111980421251421,12.211200000000002,9.0718,True
v32_4k_L54_bs4,v32_4k_L54,4,v32,4k,54,4111,2048,0.719,13.107066666666668,9.922066666666668,1.321001673038547,11.8623,8.6176,True
v32_4k_L54_bs512,v32_4k_L54,512,v32,4k,54,4111,2048,0.719,32.1126,15.139933333333332,2.12105293286188,29.1229,13.5136,True
v32_4k_L54_bs64,v32_4k_L54,64,v32,4k,54,4111,2048,0.719,13.779,10.423333333333334,1.3219379597057883,12.368,9.1517,True
v32_4k_L54_bs8,v32_4k_L54,8,v32,4k,54,4111,2048,0.719,12.885133333333334,9.855933333333333,1.30734785814298,11.686200000000001,8.6143,True
v32_64k_L14_bs1024,v32_64k_L14,1024,v32,64k,14,65551,2048,0.854,109.90373333333334,143.5376,0.7656790508781903,99.3844,131.4447,True
v32_64k_L14_bs128,v32_64k_L14,128,v32,64k,14,65551,2048,0.854,22.540533333333332,23.101599999999998,0.9757130819221758,18.0126,17.5069,True
v32_64k_L14_bs16,v32_64k_L14,16,v32,64k,14,65551,2048,0.854,17.572133333333333,27.214666666666666,0.6456861496252021,15.5487,25.6668,True
v32_64k_L14_bs2,v32_64k_L14,2,v32,64k,14,65551,2048,0.854,16.6654,17.004533333333335,0.9800562987125002,14.9406,16.345299999999998,True
v32_64k_L14_bs256,v32_64k_L14,256,v32,64k,14,65551,2048,0.854,35.00966666666666,41.79986666666667,0.8375545057559991,26.3134,30.7003,True
v32_64k_L14_bs32,v32_64k_L14,32,v32,64k,14,65551,2048,0.854,18.376133333333335,21.0344,0.8736228907567287,15.7181,18.147,True
v32_64k_L14_bs4,v32_64k_L14,4,v32,64k,14,65551,2048,0.854,16.968266666666665,17.3502,0.9779868051472989,15.347100000000001,16.7712,True
v32_64k_L14_bs512,v32_64k_L14,512,v32,64k,14,65551,2048,0.854,66.16673333333334,78.41613333333333,0.843789798357821,57.2825,68.9435,True
v32_64k_L14_bs64,v32_64k_L14,64,v32,64k,14,65551,2048,0.854,21.017266666666668,20.75933333333333,1.0124249333633066,17.795099999999998,17.2061,True
v32_64k_L14_bs8,v32_64k_L14,8,v32,64k,14,65551,2048,0.854,17.266866666666665,17.663866666666664,0.9775247397700768,15.5006,16.7903,True
v32_64k_L34_bs1024,v32_64k_L34,1024,v32,64k,34,65551,2048,0.406,124.92213333333333,193.97526666666667,0.6440106281591227,114.5427,180.76270000000002,True
v32_64k_L34_bs128,v32_64k_L34,128,v32,64k,34,65551,2048,0.406,24.379466666666666,33.4268,0.7293389336301012,20.0095,28.4763,True
v32_64k_L34_bs16,v32_64k_L34,16,v32,64k,34,65551,2048,0.406,21.3692,31.907866666666663,0.6697157231863408,19.5006,30.4667,True
v32_64k_L34_bs2,v32_64k_L34,2,v32,64k,34,65551,2048,0.406,20.4818,19.570933333333333,1.0465418103037158,18.7837,18.9565,True
v32_64k_L34_bs256,v32_64k_L34,256,v32,64k,34,65551,2048,0.406,39.525800000000004,55.04366666666667,0.7180807964585694,30.831599999999998,45.9163,True
v32_64k_L34_bs32,v32_64k_L34,32,v32,64k,34,65551,2048,0.406,22.228866666666665,30.785866666666664,0.7220477795005501,19.599400000000003,28.208,True
v32_64k_L34_bs4,v32_64k_L34,4,v32,64k,34,65551,2048,0.406,20.761400000000002,20.001866666666665,1.037973122508566,19.254,19.3886,True
v32_64k_L34_bs512,v32_64k_L34,512,v32,64k,34,65551,2048,0.406,75.05193333333334,105.02273333333333,0.7146255953472931,65.1196,96.6293,True
v32_64k_L34_bs64,v32_64k_L34,64,v32,64k,34,65551,2048,0.406,25.50166666666667,30.990599999999997,0.8228839282449089,22.3135,27.814,True
v32_64k_L34_bs8,v32_64k_L34,8,v32,64k,34,65551,2048,0.406,21.0664,20.264266666666668,1.0395836349041334,19.3439,19.443,True
v32_64k_L54_bs1024,v32_64k_L54,1024,v32,64k,54,65551,2048,0.745,109.63286666666667,174.85226666666665,0.6270028336302189,99.13810000000001,163.4349,True
v32_64k_L54_bs128,v32_64k_L54,128,v32,64k,54,65551,2048,0.745,22.218400000000003,29.695733333333333,0.7482017618692698,17.9645,24.530900000000003,True
v32_64k_L54_bs16,v32_64k_L54,16,v32,64k,54,65551,2048,0.745,17.817466666666668,28.04433333333333,0.6353321526630455,15.8364,26.5373,True
v32_64k_L54_bs2,v32_64k_L54,2,v32,64k,54,65551,2048,0.745,16.737933333333334,17.461,0.9585896187694483,15.1518,16.7167,True
v32_64k_L54_bs256,v32_64k_L54,256,v32,64k,54,65551,2048,0.745,35.056599999999996,50.061933333333336,0.7002646055752274,26.499200000000002,40.8955,True
v32_64k_L54_bs32,v32_64k_L54,32,v32,64k,54,65551,2048,0.745,18.694266666666667,27.502599999999997,0.6797272500296943,16.0478,24.5725,True
v32_64k_L54_bs4,v32_64k_L54,4,v32,64k,54,65551,2048,0.745,17.173133333333336,17.723533333333332,0.9689452441762931,15.6669,17.1552,True
v32_64k_L54_bs512,v32_64k_L54,512,v32,64k,54,65551,2048,0.745,66.65093333333333,95.51886666666667,0.6977776816168254,57.4201,87.055,True
v32_64k_L54_bs64,v32_64k_L54,64,v32,64k,54,65551,2048,0.745,21.0664,27.17833333333333,0.7751174342306986,17.7598,23.859,True
v32_64k_L54_bs8,v32_64k_L54,8,v32,64k,54,65551,2048,0.745,17.4312,18.065,0.9649155826183227,15.718200000000001,17.1582,True
v32_8k_L14_bs1024,v32_8k_L14,1024,v32,8k,14,8207,2048,0.923,59.91826666666667,48.19553333333333,1.2432327753747583,53.7914,44.569300000000005,True
v32_8k_L14_bs128,v32_8k_L14,128,v32,8k,14,8207,2048,0.923,14.8264,11.995533333333332,1.2359933975424187,12.8446,10.2654,True
v32_8k_L14_bs16,v32_8k_L14,16,v32,8k,14,8207,2048,0.923,13.8794,11.148666666666665,1.2449381091909348,12.5853,10.0319,True
v32_8k_L14_bs2,v32_8k_L14,2,v32,8k,14,8207,2048,0.923,13.3736,10.598333333333334,1.2618587828274885,12.0029,9.593399999999999,True
v32_8k_L14_bs256,v32_8k_L14,256,v32,8k,14,8207,2048,0.923,17.842933333333335,14.8606,1.2006872759736036,15.8527,13.334299999999999,True
v32_8k_L14_bs32,v32_8k_L14,32,v32,8k,14,8207,2048,0.923,13.958266666666667,11.321399999999999,1.2329099463552802,12.5471,10.0255,True
v32_8k_L14_bs4,v32_8k_L14,4,v32,8k,14,8207,2048,0.923,13.6212,10.792466666666668,1.2621025777239678,12.284799999999999,9.6256,True
v32_8k_L14_bs512,v32_8k_L14,512,v32,8k,14,8207,2048,0.923,33.4824,27.346799999999998,1.2243626310939488,29.9421,24.914900000000003,True
v32_8k_L14_bs64,v32_8k_L14,64,v32,8k,14,8207,2048,0.923,14.192866666666667,11.447333333333335,1.2398404286296663,12.7328,10.1662,True
v32_8k_L14_bs8,v32_8k_L14,8,v32,8k,14,8207,2048,0.923,13.565666666666665,10.726266666666666,1.2647146568548235,11.983799999999999,9.5743,True
v32_8k_L34_bs1024,v32_8k_L34,1024,v32,8k,34,8207,2048,0.842,52.3324,48.60313333333333,1.0767289351715321,45.8075,44.9179,True
v32_8k_L34_bs128,v32_8k_L34,128,v32,8k,34,8207,2048,0.842,12.716533333333333,12.081,1.0526060204729188,10.8541,10.3263,True
v32_8k_L34_bs16,v32_8k_L34,16,v32,8k,34,8207,2048,0.842,11.831266666666666,11.155066666666668,1.060618194422863,10.5631,10.143799999999999,True
v32_8k_L34_bs2,v32_8k_L34,2,v32,8k,34,8207,2048,0.842,11.0676,10.675066666666668,1.036771042803792,9.9486,9.6096,True
v32_8k_L34_bs256,v32_8k_L34,256,v32,8k,34,8207,2048,0.842,15.366266666666666,15.014266666666666,1.0234443684673245,13.1996,13.462200000000001,True
v32_8k_L34_bs32,v32_8k_L34,32,v32,8k,34,8207,2048,0.842,11.681866666666666,11.447266666666666,1.0204939752721174,10.4832,10.147,True
v32_8k_L34_bs4,v32_8k_L34,4,v32,8k,34,8207,2048,0.842,11.598799999999999,10.756133333333333,1.078342898935181,10.2143,9.743799999999998,True
v32_8k_L34_bs512,v32_8k_L34,512,v32,8k,34,8207,2048,0.842,28.498933333333333,27.504733333333334,1.0361465056923536,25.0939,25.1102,True
v32_8k_L34_bs64,v32_8k_L34,64,v32,8k,34,8207,2048,0.842,12.0852,11.534799999999999,1.047716475361515,10.7071,10.211200000000002,True
v32_8k_L34_bs8,v32_8k_L34,8,v32,8k,34,8207,2048,0.842,11.238133333333334,10.783866666666666,1.042124655349349,9.9743,9.712,True
v32_8k_L54_bs1024,v32_8k_L54,1024,v32,8k,54,8207,2048,0.908,61.21526666666667,48.6646,1.2579013629345905,54.5434,45.062,True
v32_8k_L54_bs128,v32_8k_L54,128,v32,8k,54,8207,2048,0.908,14.926666666666666,12.083066666666667,1.235337607450647,12.9472,10.383799999999999,True
v32_8k_L54_bs16,v32_8k_L54,16,v32,8k,54,8207,2048,0.908,14.075533333333333,11.185066666666668,1.2584219435437725,12.6845,10.128,True
v32_8k_L54_bs2,v32_8k_L54,2,v32,8k,54,8207,2048,0.908,13.390866666666668,10.783933333333332,1.2417423450936271,12.095799999999999,9.6575,True
v32_8k_L54_bs256,v32_8k_L54,256,v32,8k,54,8207,2048,0.908,18.000933333333336,15.054799999999998,1.1956939536449065,15.951799999999999,13.414200000000001,True
v32_8k_L54_bs32,v32_8k_L54,32,v32,8k,54,8207,2048,0.908,14.096933333333332,11.381200000000002,1.2386157288628028,12.6368,10.147200000000002,True
v32_8k_L54_bs4,v32_8k_L54,4,v32,8k,54,8207,2048,0.908,13.872866666666667,10.852133333333333,1.2783538720497354,12.418899999999999,9.727799999999998,True
v32_8k_L54_bs512,v32_8k_L54,512,v32,8k,54,8207,2048,0.908,33.75953333333333,27.6008,1.2231360443658637,30.1564,25.1294,True
v32_8k_L54_bs64,v32_8k_L54,64,v32,8k,54,8207,2048,0.908,14.329533333333332,11.566866666666666,1.2388431323954052,12.8221,10.265600000000001,True
v32_8k_L54_bs8,v32_8k_L54,8,v32,8k,54,8207,2048,0.908,13.544266666666667,10.9908,1.232327643726268,12.1376,9.7055,True
