scenario,K,dtype,N,BS,hit_rate,layer,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,radix_single_cuda_cold_us,radix_single_cuda_warm_us,radix_multi_cuda_cold_us,radix_multi_cuda_warm_us,op25_hls_cold_us,op25_hls_warm_us,op27_hls_cold_us,op27_hls_warm_us,op26_r0auto_cold_us,op26_r0auto_warm_us,sglang_v2_cold_us,sglang_v2_warm_us,flashinfer_topk_cold_us,flashinfer_topk_warm_us,speedup_vs_base_gvr_multicta_cutedsl,speedup_vs_base_radix_cutedsl,speedup_vs_base_radix_single_cuda,speedup_vs_base_radix_multi_cuda,speedup_vs_base_op25_hls,speedup_vs_base_op27_hls,speedup_vs_base_op26_r0auto,speedup_vs_base_sglang_v2,speedup_vs_base_flashinfer_topk,mc_cluster_size,op25_ms_path,op27_ms_path,r0_arm,sglang_v2_cold_span_us
worst,2048,fp16,65536,1,0.8501,41,21.92,20.593,20.11,18.351,14.685,13.725,36.32,33.007,43.354,40.084,25.203,22.683,24.074,22.673,15.554,13.887,,,,,1.09,1.493,0.604,0.506,0.87,0.911,1.409,,,4,msc_C8,msc_C8,mc,
worst,2048,fp16,131072,1,0.8501,21,32.411,30.79,21.544,20.011,15.133,14.202,58.486,51.654,46.906,43.231,21.685,19.849,22.81,19.8,16.619,15.011,,,,,1.504,2.142,0.554,0.691,1.495,1.421,1.95,,,4,msc_C8,msc_C8,mc,
worst,2048,fp16,262144,1,0.8501,21,58.211,56.255,30.034,28.349,14.682,13.808,96.92,84.413,51.794,47.261,24.768,22.096,25.61,21.996,19.942,18.265,,,,,1.938,3.965,0.601,1.124,2.35,2.273,2.919,,,4,msc_C8,msc_C8,mc,
worst,2048,fp16,524288,1,0.8501,41,88.993,86.739,38.035,35.988,14.824,13.708,175.921,151.138,60.152,54.438,33.613,26.402,32.248,26.516,26.541,24.263,,,,,2.34,6.003,0.506,1.479,2.648,2.76,3.353,,,4,msc_C8,msc_C8,mc,
worst,2048,fp16,1048576,1,0.8501,40,164.997,161.873,59.68,56.758,15.262,14.021,335.899,287.515,79.235,70.884,37.357,33.188,38.795,33.28,38.845,36.129,,,,,2.765,10.811,0.491,2.082,4.417,4.253,4.248,,,4,msc_C8,msc_C8,mc,
worst,2048,fp32,8192,1,0.8501,21,15.029,13.62,15.01,13.625,8.09,7.376,16.738,15.148,24.611,21.489,13.258,11.943,13.088,11.956,11.032,9.619,5.685,4.719,11.962,11.212,1.001,1.858,0.898,0.611,1.134,1.148,1.362,2.644,1.256,1,ms_1cta,ms_1cta,plain,5.685
worst,2048,fp32,16384,1,0.8501,20,15.696,14.23,15.688,14.241,12.594,11.816,20.95,18.291,27.781,24.669,21.891,17.904,22.038,18.003,12.949,11.46,8.354,7.091,11.79,10.79,1.001,1.246,0.749,0.565,0.717,0.712,1.212,1.879,1.331,1,ms_1cta,ms_1cta,plain,8.354
worst,2048,fp32,32768,1,0.8501,22,17.246,15.389,17.086,15.397,19.622,18.852,30.099,25.528,43.885,39.287,23.102,19.009,24.432,19.03,16.48,14.92,12.405,10.25,11.456,10.737,1.009,0.879,0.573,0.393,0.747,0.706,1.047,1.39,1.505,1,ms_1cta,ms_1cta,plain,12.405
worst,2048,fp32,65536,1,0.8501,41,31.986,29.818,25.403,23.711,19.43,18.803,46.989,37.985,45.267,40.194,24.867,22.816,25.198,22.915,15.811,13.764,9.693,8.406,12.717,11.698,1.259,1.646,0.681,0.707,1.286,1.269,2.023,3.3,2.515,4,msc_C4,msc_C4,mc,9.693
worst,2048,fp32,131072,1,0.8501,21,38.555,36.263,23.72,22.218,19.837,19.126,76.186,59.612,49.411,43.339,25.227,23.06,25.762,23.138,16.363,14.824,13.334,11.559,16.07,14.44,1.625,1.944,0.506,0.78,1.528,1.497,2.356,2.891,2.399,4,msc_C4,msc_C4,mc,13.334
worst,2048,fp32,262144,1,0.8501,21,57.995,54.721,30.318,28.639,19.646,18.883,132.398,98.91,55.361,48.06,26.038,23.538,25.733,23.546,19.616,17.77,16.264,13.91,22.106,19.395,1.913,2.952,0.438,1.048,2.227,2.254,2.957,3.566,2.624,4,msc_C8,msc_C8,mc,16.264
worst,2048,fp32,524288,1,0.8501,41,85.654,80.624,35.582,33.252,19.642,18.685,243.856,177.328,70.286,59.444,33.018,30.606,32.851,30.599,25.674,23.558,21.84,18.045,29.176,24.228,2.407,4.361,0.351,1.219,2.594,2.607,3.336,3.922,2.936,4,msc_C8,msc_C8,mc,21.84
worst,2048,fp32,1048576,1,0.8501,40,157.942,149.692,55.208,51.693,20.491,19.204,465.174,333.779,97.733,78.413,44.902,42.388,44.914,42.395,37.515,34.924,32.883,26.067,44.653,35.591,2.861,7.708,0.34,1.616,3.517,3.517,4.21,4.803,3.537,4,msc_C8,msc_C8,mc,32.883
