cell,BS,arm_us,pr_us,x_arm,x_v3,exact
pro_32k_L46,16,25.995,9.7839,0.3764,1.1082,OK
pro_32k_L46,32,26.604,9.995149999999999,0.3757,1.1134,OK
pro_32k_L46,64,26.633,10.254299999999999,0.385,1.119,OK
pro_32k_L46,128,29.179,10.8143,0.3706,1.1246,OK
pro_32k_L46,256,33.082,13.01915,0.3935,0.8556,OK
pro_32k_L46,512,54.999,23.619,0.4294,0.8746,OK
pro_32k_L46,1024,84.791,42.7915,0.5047,0.887,OK
pro_4k_L14,2,9.753,9.2765,0.9512,2.1521,OK
pro_4k_L14,4,9.697,9.510399999999999,0.9807,2.2008,OK
pro_4k_L14,8,9.664,9.29755,0.962,2.1481,OK
pro_4k_L14,16,10.039,9.291049999999998,0.9255,2.1387,OK
pro_4k_L14,32,10.187,9.5999,0.9424,2.1742,OK
pro_4k_L14,64,10.287,9.6111,0.9343,2.163,OK
pro_4k_L14,128,10.436,9.849450000000001,0.9438,2.1473,OK
pro_4k_L14,256,12.004,10.844700000000001,0.9035,1.8408,OK
pro_4k_L14,512,21.2,20.190099999999997,0.9524,1.9779,OK
pro_4k_L14,1024,32.416,37.91,1.1695,2.0904,OK
pro_4k_L30,2,9.942,9.092600000000001,0.9145,2.0789,OK
pro_4k_L30,4,10.152,9.0127,0.8878,2.0764,OK
pro_4k_L30,8,10.044,9.211049999999998,0.9171,2.0895,OK
pro_4k_L30,16,10.139,9.3582,0.923,2.1356,OK
pro_4k_L30,32,10.238,9.53415,0.9313,2.1432,OK
pro_4k_L30,64,10.271,9.601450000000002,0.9348,2.1244,OK
pro_4k_L30,128,10.521,9.8463,0.9359,2.1329,OK
pro_4k_L30,256,12.015,10.88785,0.9062,1.8581,OK
pro_4k_L30,512,21.137,20.260450000000002,0.9585,2.0016,OK
pro_4k_L30,1024,32.401,37.97215,1.1719,2.1078,OK
pro_4k_L46,2,9.617,9.2272,0.9595,2.3243,OK
pro_4k_L46,4,9.705,9.15675,0.9435,2.3219,OK
pro_4k_L46,8,9.687,9.3935,0.9697,2.3552,OK
pro_4k_L46,16,10.166,9.4863,0.9332,2.2256,OK
pro_4k_L46,32,10.215,9.48315,0.9284,2.1676,OK
pro_4k_L46,64,10.298,9.700700000000001,0.942,2.1834,OK
pro_4k_L46,128,10.473,9.8191,0.9375,2.1368,OK
pro_4k_L46,256,12.031,10.8384,0.9009,1.8575,OK
pro_4k_L46,512,21.141,20.175849999999997,0.9544,1.9791,OK
pro_4k_L46,1024,32.432,37.692800000000005,1.1622,2.0802,OK
pro_512k_L14,2,27.784,15.8527,0.5706,1.5856,OK
pro_512k_L14,4,27.463,16.01905,0.5833,1.5305,OK
pro_512k_L14,8,29.482,17.2447,0.5849,1.5272,OK
pro_512k_L14,16,30.765,17.75015,0.577,1.1382,OK
pro_512k_L14,32,33.35,18.99505,0.5696,1.1108,OK
pro_512k_L14,64,36.73,24.434900000000003,0.6653,1.015,OK
pro_512k_L14,128,45.361,33.03475,0.7283,0.9717,OK
pro_512k_L14,256,61.77,65.57860000000001,1.0616,1.0062,OK
pro_512k_L14,512,118.29,115.7091,0.9782,0.9576,OK
pro_512k_L14,1024,190.101,207.5993,1.092,0.9921,OK
pro_512k_L30,2,25.507,16.55645,0.6491,1.5722,OK
pro_512k_L30,4,26.06,16.782049999999998,0.644,1.5446,OK
pro_512k_L30,8,27.441,17.952,0.6542,1.3534,OK
pro_512k_L30,16,28.74,18.4217,0.641,1.061,OK
pro_512k_L30,32,32.09,19.728,0.6148,1.0421,OK
pro_512k_L30,64,36.271,25.12445,0.6927,1.0949,OK
pro_512k_L30,128,42.837,33.64105,0.7853,1.0016,OK
pro_512k_L30,256,60.328,66.62780000000001,1.1044,1.0326,OK
pro_512k_L30,512,114.458,117.75019999999999,1.0288,0.9822,OK
pro_512k_L30,1024,183.157,211.8048,1.1564,1.0207,OK
pro_512k_L46,2,26.306,16.0496,0.6101,1.3942,OK
pro_512k_L46,4,26.029,16.31485,0.6268,1.3937,OK
pro_512k_L46,8,27.647,17.4254,0.6303,1.5255,OK
pro_512k_L46,16,29.269,17.89745,0.6115,1.159,OK
pro_512k_L46,32,33.261,19.28305,0.5798,1.142,OK
pro_512k_L46,64,35.999,24.499,0.6806,0.8548,OK
pro_512k_L46,128,44.186,32.89095,0.7444,0.7665,OK
pro_512k_L46,256,60.683,66.1755,1.0905,0.799,OK
pro_512k_L46,512,116.551,116.67755,1.0011,0.743,OK
pro_512k_L46,1024,188.418,209.23515,1.1105,0.7631,OK
pro_64k_L14,2,25.536,11.7902,0.4617,1.1877,OK
pro_64k_L14,4,25.605,11.915149999999999,0.4653,1.1989,OK
pro_64k_L14,8,26.544,11.89095,0.448,1.189,OK
pro_64k_L14,16,26.131,12.0671,0.4618,1.2031,OK
pro_64k_L14,32,26.157,12.1775,0.4656,1.192,OK
pro_64k_L14,64,28.119,12.63995,0.4495,1.1718,OK
pro_64k_L14,128,31.45,13.481399999999999,0.4287,1.1453,OK
pro_64k_L14,256,35.868,17.0688,0.4759,0.9972,OK
pro_64k_L14,512,61.194,31.3213,0.5118,1.0446,OK
pro_64k_L14,1024,96.594,57.159349999999996,0.5918,1.1128,OK
pro_64k_L30,2,25.145,10.6494,0.4235,0.9888,OK
pro_64k_L30,4,24.546,10.48785,0.4273,0.9681,OK
pro_64k_L30,8,24.756,10.364600000000001,0.4187,0.9468,OK
pro_64k_L30,16,25.441,10.72945,0.4217,0.9864,OK
pro_64k_L30,32,25.249,11.08145,0.4389,0.9988,OK
pro_64k_L30,64,27.05,11.4894,0.4248,0.9885,OK
pro_64k_L30,128,29.839,12.313450000000001,0.4127,0.9705,OK
pro_64k_L30,256,34.726,15.366200000000001,0.4425,0.8416,OK
pro_64k_L30,512,58.34,27.95965,0.4793,0.8717,OK
pro_64k_L30,1024,92.183,51.04755,0.5538,0.9241,OK
pro_64k_L46,2,24.045,12.5312,0.5212,1.214,OK
pro_64k_L46,4,24.379,12.19035,0.5,1.177,OK
pro_64k_L46,8,24.426,12.09105,0.495,1.1517,OK
pro_64k_L46,16,25.056,12.43195,0.4962,1.1519,OK
pro_64k_L46,32,25.363,12.6895,0.5003,1.147,OK
pro_64k_L46,64,26.907,13.13105,0.488,1.133,OK
pro_64k_L46,128,29.689,13.98705,0.4711,1.1111,OK
pro_64k_L46,256,34.879,17.7374,0.5085,1.0583,OK
pro_64k_L46,512,59.369,32.4653,0.5468,1.1109,OK
pro_64k_L46,1024,93.384,58.85705,0.6303,1.1804,OK
pro_8k_L14,2,12.658,8.60625,0.6799,1.7109,OK
pro_8k_L14,4,12.734,8.58385,0.6741,1.7255,OK
pro_8k_L14,8,12.863,8.52155,0.6625,1.6882,OK
pro_8k_L14,16,12.874,8.571200000000001,0.6658,1.6848,OK
pro_8k_L14,32,12.917,8.64475,0.6693,1.6842,OK
pro_8k_L14,64,13.06,8.9679,0.6867,1.7132,OK
pro_8k_L14,128,13.232,9.13905,0.6907,1.6963,OK
pro_8k_L14,256,15.632,10.399899999999999,0.6653,1.261,OK
pro_8k_L14,512,27.827,19.039849999999998,0.6842,1.3098,OK
pro_8k_L14,1024,43.174,34.79325,0.8059,1.3268,OK
pro_8k_L30,2,12.314,8.7071,0.7071,1.9815,OK
pro_8k_L30,4,12.569,8.9966,0.7158,2.0238,OK
pro_8k_L30,8,12.47,8.835,0.7085,1.9755,OK
pro_8k_L30,16,12.8,9.137450000000001,0.7139,1.9159,OK
pro_8k_L30,32,12.941,9.2751,0.7167,1.891,OK
pro_8k_L30,64,13.048,9.4734,0.726,1.909,OK
pro_8k_L30,128,13.273,9.63665,0.726,1.8735,OK
pro_8k_L30,256,15.841,11.2079,0.7075,1.3659,OK
pro_8k_L30,512,27.871,20.6508,0.7409,1.4319,OK
pro_8k_L30,1024,43.271,37.340300000000006,0.8629,1.434,OK
pro_8k_L46,2,12.504,8.816,0.705,1.9191,OK
pro_8k_L46,4,12.566,9.14075,0.7274,1.9511,OK
pro_8k_L46,8,12.597,8.929549999999999,0.7089,1.9066,OK
pro_8k_L46,16,12.949,9.11515,0.7039,1.8155,OK
pro_8k_L46,32,13.048,9.2096,0.7058,1.8181,OK
pro_8k_L46,64,13.148,9.4048,0.7153,1.825,OK
pro_8k_L46,128,13.389,9.631950000000002,0.7194,1.7938,OK
pro_8k_L46,256,16.015,11.14225,0.6957,1.4571,OK
pro_8k_L46,512,28.007,20.39815,0.7283,1.5343,OK
pro_8k_L46,1024,43.684,37.28935,0.8536,1.5793,OK
v32_128k_L14,2,31.995,20.79975,0.6501,1.9189,OK
v32_128k_L14,4,33.11,20.92455,0.632,1.8928,OK
v32_128k_L14,8,36.189,22.7181,0.6278,1.2604,OK
v32_128k_L14,16,38.126,23.0798,0.6054,1.3836,OK
v32_128k_L14,32,39.515,24.3549,0.6163,1.3654,OK
v32_128k_L14,64,43.686,27.70205,0.6341,1.0252,OK
v32_128k_L14,128,53.077,35.27425,0.6646,1.0089,OK
v32_128k_L14,256,68.641,68.34635,0.9957,1.0222,OK
v32_128k_L14,512,125.951,121.25935000000001,0.9627,0.9779,OK
v32_128k_L14,1024,204.985,217.88375,1.0629,1.0155,OK
v32_128k_L34,2,33.654,18.3214,0.5444,1.6234,OK
v32_128k_L34,4,34.682,18.5326,0.5344,1.5616,OK
v32_128k_L34,8,38.839,19.862099999999998,0.5114,1.4291,OK
v32_128k_L34,16,39.405,20.20615,0.5128,1.2046,OK
v32_128k_L34,32,40.824,21.635,0.53,1.1979,OK
v32_128k_L34,64,44.601,25.61105,0.5742,1.0804,OK
v32_128k_L34,128,53.758,34.516349999999996,0.6421,1.0174,OK
v32_128k_L34,256,69.68,67.41355,0.9675,1.0404,OK
v32_128k_L34,512,131.388,120.0945,0.914,0.9987,OK
v32_128k_L34,1024,214.773,215.5556,1.0036,1.0366,OK
v32_128k_L54,2,31.766,19.690900000000003,0.6199,1.8705,OK
v32_128k_L54,4,32.429,20.13895,0.621,1.8314,OK
v32_128k_L54,8,35.449,21.1919,0.5978,1.65,OK
v32_128k_L54,16,36.884,21.603,0.5857,1.328,OK
v32_128k_L54,32,38.118,23.050900000000002,0.6047,1.3163,OK
v32_128k_L54,64,42.212,27.042849999999998,0.6406,1.1354,OK
v32_128k_L54,128,52.357,34.6252,0.6613,1.0337,OK
v32_128k_L54,256,67.604,67.20230000000001,0.9941,1.0477,OK
v32_128k_L54,512,122.311,119.35195,0.9758,1.0026,OK
v32_128k_L54,1024,199.872,215.43075,1.0778,1.0441,OK
v32_16k_L14,2,29.971,14.553450000000002,0.4856,1.3689,OK
v32_16k_L14,4,30.704,14.25255,0.4642,1.3254,OK
v32_16k_L14,8,31.246,14.25265,0.4561,1.3277,OK
v32_16k_L14,16,30.714,14.46385,0.4709,1.3388,OK
v32_16k_L14,32,30.673,14.6749,0.4784,1.339,OK
v32_16k_L14,64,33.33,15.0015,0.4501,1.3066,OK
v32_16k_L14,128,36.205,15.702200000000001,0.4337,1.2518,OK
v32_16k_L14,256,42.532,19.95025,0.4691,1.1103,OK
v32_16k_L14,512,73.267,37.148300000000006,0.507,1.1783,OK
v32_16k_L14,1024,116.827,66.16555,0.5664,1.2362,OK
v32_16k_L34,2,30.794,13.96625,0.4535,1.2358,OK
v32_16k_L34,4,30.833,13.70065,0.4444,1.2094,OK
v32_16k_L34,8,30.929,13.8575,0.448,1.2158,OK
v32_16k_L34,16,31.002,13.9454,0.4498,1.2205,OK
v32_16k_L34,32,31.599,14.16615,0.4483,1.2215,OK
v32_16k_L34,64,33.409,14.55975,0.4358,1.1992,OK
v32_16k_L34,128,36.073,15.3758,0.4262,1.1693,OK
v32_16k_L34,256,42.701,20.302400000000002,0.4755,1.0335,OK
v32_16k_L34,512,74.386,37.6443,0.5061,1.0898,OK
v32_16k_L34,1024,118.762,68.81830000000001,0.5795,1.1597,OK
v32_16k_L54,2,29.284,13.93745,0.4759,1.3852,OK
v32_16k_L54,4,30.681,14.1919,0.4626,1.4085,OK
v32_16k_L54,8,30.467,13.999799999999999,0.4595,1.3862,OK
v32_16k_L54,16,30.952,14.39505,0.4651,1.3747,OK
v32_16k_L54,32,31.468,14.755,0.4689,1.3722,OK
v32_16k_L54,64,33.089,15.1806,0.4588,1.3423,OK
v32_16k_L54,128,35.134,16.09105,0.458,1.3045,OK
v32_16k_L54,256,41.829,20.3789,0.4872,1.2068,OK
v32_16k_L54,512,72.615,38.36425,0.5283,1.2945,OK
v32_16k_L54,1024,115.423,68.8887,0.5968,1.3778,OK
v32_256k_L14,2,38.209,21.95015,0.5745,1.9511,OK
v32_256k_L14,4,39.549,22.17415,0.5607,1.9337,OK
v32_256k_L14,8,42.01,24.7885,0.5901,1.8545,OK
v32_256k_L14,16,45.228,25.31805,0.5598,1.1861,OK
v32_256k_L14,32,46.603,26.8796,0.5768,1.2061,OK
v32_256k_L14,64,53.645,32.8204,0.6118,1.1492,OK
v32_256k_L14,128,65.253,49.689,0.7615,1.1562,OK
v32_256k_L14,256,85.172,103.25795,1.2123,1.2779,OK
v32_256k_L14,512,151.867,187.82175,1.2368,1.2663,OK
v32_256k_L14,1024,246.111,340.7911,1.3847,1.3285,OK
v32_256k_L34,2,36.548,22.094,0.6045,2.0318,OK
v32_256k_L34,4,38.157,22.2765,0.5838,1.9909,OK
v32_256k_L34,8,40.969,23.7007,0.5785,1.9113,OK
v32_256k_L34,16,40.177,24.282799999999998,0.6044,1.2487,OK
v32_256k_L34,32,44.02,25.8349,0.5869,1.199,OK
v32_256k_L34,64,50.3,29.754849999999998,0.5915,1.1377,OK
v32_256k_L34,128,60.59,45.28915,0.7475,1.0828,OK
v32_256k_L34,256,80.957,82.0758,1.0138,1.0331,OK
v32_256k_L34,512,146.123,148.78375,1.0182,1.0243,OK
v32_256k_L34,1024,237.861,265.80940000000004,1.1175,1.0606,OK
v32_256k_L54,2,35.806,19.92935,0.5566,1.8932,OK
v32_256k_L54,4,37.868,20.350150000000003,0.5374,1.8355,OK
v32_256k_L54,8,40.659,21.844450000000002,0.5373,1.6883,OK
v32_256k_L54,16,38.804,22.4045,0.5774,1.1013,OK
v32_256k_L54,32,42.176,23.87975,0.5662,1.0403,OK
v32_256k_L54,64,48.217,28.812450000000002,0.5976,1.0542,OK
v32_256k_L54,128,58.427,44.75305,0.766,1.0457,OK
v32_256k_L54,256,79.207,79.6614,1.0057,0.9811,OK
v32_256k_L54,512,144.3,143.9821,0.9978,0.9667,OK
v32_256k_L54,1024,230.957,257.2125,1.1137,1.0065,OK
v32_32k_L14,2,30.758,17.1438,0.5574,1.5801,OK
v32_32k_L14,4,30.598,17.318150000000003,0.566,1.5539,OK
v32_32k_L14,8,31.622,17.258950000000002,0.5458,1.5259,OK
v32_32k_L14,16,33.15,17.252650000000003,0.5204,1.2296,OK
v32_32k_L14,32,33.53,17.6334,0.5259,1.2098,OK
v32_32k_L14,64,35.272,18.043,0.5115,1.1911,OK
v32_32k_L14,128,38.349,19.08935,0.4978,1.139,OK
v32_32k_L14,256,44.647,25.5245,0.5717,0.9346,OK
v32_32k_L14,512,80.463,48.09075,0.5977,0.9897,OK
v32_32k_L14,1024,127.411,82.9222,0.6508,1.0388,OK
v32_32k_L34,2,32.227,16.63655,0.5162,1.5828,OK
v32_32k_L34,4,32.721,16.70055,0.5104,1.584,OK
v32_32k_L34,8,33.855,16.91345,0.4996,1.5742,OK
v32_32k_L34,16,34.083,16.77735,0.4923,1.2817,OK
v32_32k_L34,32,34.601,17.24425,0.4984,1.2711,OK
v32_32k_L34,64,36.861,17.56945,0.4766,1.2372,OK
v32_32k_L34,128,40.505,18.86215,0.4657,1.2009,OK
v32_32k_L34,256,47.973,26.2093,0.5463,0.9046,OK
v32_32k_L34,512,86.924,48.8715,0.5622,0.9468,OK
v32_32k_L34,1024,138.111,85.80375,0.6213,0.9976,OK
v32_32k_L54,2,32.044,16.5917,0.5178,1.2825,OK
v32_32k_L54,4,32.781,16.74225,0.5107,1.2885,OK
v32_32k_L54,8,33.526,16.9533,0.5057,1.2907,OK
v32_32k_L54,16,33.721,17.4894,0.5187,1.2474,OK
v32_32k_L54,32,34.366,17.9198,0.5214,1.2344,OK
v32_32k_L54,64,36.943,18.38375,0.4976,1.222,OK
v32_32k_L54,128,40.085,19.670099999999998,0.4907,1.1902,OK
v32_32k_L54,256,46.431,25.956400000000002,0.559,0.9562,OK
v32_32k_L54,512,83.368,48.988150000000005,0.5876,1.0193,OK
v32_32k_L54,1024,132.9,84.94460000000001,0.6392,1.0754,OK
v32_4k_L14,2,16.175,11.931149999999999,0.7377,1.9947,OK
v32_4k_L14,4,16.2,11.803049999999999,0.7286,1.879,OK
v32_4k_L14,8,16.338,11.732700000000001,0.7181,1.8668,OK
v32_4k_L14,16,16.67,11.767850000000001,0.7059,1.7902,OK
v32_4k_L14,32,16.852,11.7935,0.6998,1.7695,OK
v32_4k_L14,64,17.05,11.98715,0.7031,1.7534,OK
v32_4k_L14,128,17.433,12.3758,0.7099,1.7338,OK
v32_4k_L14,256,21.486,14.83985,0.6907,1.1976,OK
v32_4k_L14,512,38.277,27.2894,0.7129,1.2308,OK
v32_4k_L14,1024,59.87,48.8506,0.8159,1.213,OK
v32_4k_L34,2,16.282,11.862200000000001,0.7286,1.6342,OK
v32_4k_L34,4,16.244,11.8111,0.7271,1.6083,OK
v32_4k_L34,8,16.327,11.63025,0.7123,1.5769,OK
v32_4k_L34,16,16.565,11.63995,0.7027,1.5221,OK
v32_4k_L34,32,16.86,11.7615,0.6976,1.5174,OK
v32_4k_L34,64,17.013,11.9311,0.7013,1.5154,OK
v32_4k_L34,128,17.275,12.3261,0.7135,1.5058,OK
v32_4k_L34,256,21.639,14.81425,0.6846,1.1963,OK
v32_4k_L34,512,38.429,27.134,0.7061,1.2274,OK
v32_4k_L34,1024,60.15,48.54825,0.8071,1.2111,OK
v32_4k_L54,2,16.967,11.17235,0.6585,1.7206,OK
v32_4k_L54,4,17.037,11.1328,0.6534,1.7262,OK
v32_4k_L54,8,17.101,11.30695,0.6612,1.7275,OK
v32_4k_L54,16,17.138,11.4841,0.6701,1.7371,OK
v32_4k_L54,32,17.377,11.70715,0.6737,1.7413,OK
v32_4k_L54,64,17.464,11.97225,0.6855,1.7511,OK
v32_4k_L54,128,17.759,12.52785,0.7054,1.7755,OK
v32_4k_L54,256,21.884,15.0622,0.6883,1.2326,OK
v32_4k_L54,512,39.095,27.551650000000002,0.7047,1.2565,OK
v32_4k_L54,1024,61.152,49.812050000000006,0.8146,1.2594,OK
v32_64k_L14,2,32.031,19.5422,0.6101,1.5665,OK
v32_64k_L14,4,31.886,19.62695,0.6155,1.5611,OK
v32_64k_L14,8,33.461,19.889400000000002,0.5944,1.5121,OK
v32_64k_L14,16,35.797,20.3277,0.5679,1.1997,OK
v32_64k_L14,32,36.815,21.1102,0.5734,1.1822,OK
v32_64k_L14,64,39.274,23.6525,0.6022,1.2239,OK
v32_64k_L14,128,43.862,23.42375,0.534,1.0022,OK
v32_64k_L14,256,54.478,37.0032,0.6792,0.9887,OK
v32_64k_L14,512,104.418,69.64395,0.667,0.9971,OK
v32_64k_L14,1024,161.947,115.17885000000001,0.7112,1.0236,OK
v32_64k_L34,2,33.254,20.763,0.6244,1.6534,OK
v32_64k_L34,4,34.29,20.7677,0.6057,1.6068,OK
v32_64k_L34,8,36.296,21.1182,0.5818,1.591,OK
v32_64k_L34,16,37.767,21.4142,0.567,1.3255,OK
v32_64k_L34,32,38.346,22.29725,0.5815,1.3023,OK
v32_64k_L34,64,41.075,25.294150000000002,0.6158,1.3522,OK
v32_64k_L34,128,47.878,24.313200000000002,0.5078,1.0448,OK
v32_64k_L34,256,56.465,38.748400000000004,0.6862,0.8353,OK
v32_64k_L34,512,109.626,73.77664999999999,0.673,0.8632,OK
v32_64k_L34,1024,171.174,122.63369999999999,0.7164,0.8662,OK
v32_64k_L54,2,33.749,19.299049999999998,0.5718,1.5435,OK
v32_64k_L54,4,35.374,19.59505,0.5539,1.5558,OK
v32_64k_L54,8,36.525,19.83015,0.5429,1.5438,OK
v32_64k_L54,16,36.851,20.332549999999998,0.5518,1.0945,OK
v32_64k_L54,32,38.028,21.0892,0.5546,1.0846,OK
v32_64k_L54,64,40.815,24.242900000000002,0.594,1.1602,OK
v32_64k_L54,128,45.666,25.0285,0.5481,1.0298,OK
v32_64k_L54,256,55.561,39.21705,0.7058,0.8472,OK
v32_64k_L54,512,106.695,74.431,0.6976,0.8785,OK
v32_64k_L54,1024,165.939,121.88155,0.7345,0.8719,OK
v32_8k_L14,2,29.918,12.60155,0.4212,1.5187,OK
v32_8k_L14,4,30.666,12.6766,0.4134,1.5275,OK
v32_8k_L14,8,31.073,12.499049999999999,0.4023,1.493,OK
v32_8k_L14,16,30.838,12.5518,0.407,1.4969,OK
v32_8k_L14,32,31.142,12.55665,0.4032,1.4703,OK
v32_8k_L14,64,31.863,12.87505,0.4041,1.4681,OK
v32_8k_L14,128,34.572,13.40955,0.3879,1.4684,OK
v32_8k_L14,256,39.603,16.3486,0.4128,1.1406,OK
v32_8k_L14,512,67.467,30.3325,0.4496,1.2051,OK
v32_8k_L14,1024,106.386,54.852199999999996,0.5156,1.2586,OK
v32_8k_L34,2,31.849,13.6846,0.4297,1.6049,OK
v32_8k_L34,4,31.349,13.9341,0.4445,1.6261,OK
v32_8k_L34,8,32.429,13.831700000000001,0.4265,1.6197,OK
v32_8k_L34,16,32.836,13.63185,0.4151,1.5412,OK
v32_8k_L34,32,32.906,13.900649999999999,0.4224,1.544,OK
v32_8k_L34,64,33.989,14.1052,0.415,1.5259,OK
v32_8k_L34,128,36.887,14.703899999999999,0.3986,1.5125,OK
v32_8k_L34,256,41.823,18.47275,0.4417,1.1654,OK
v32_8k_L34,512,71.639,34.041199999999996,0.4752,1.2056,OK
v32_8k_L34,1024,112.756,60.361,0.5353,1.2218,OK
v32_8k_L54,2,30.101,12.35025,0.4103,1.3612,OK
v32_8k_L54,4,31.307,12.136,0.3876,1.3375,OK
v32_8k_L54,8,32.365,12.14545,0.3753,1.3343,OK
v32_8k_L54,16,32.653,12.5008,0.3828,1.3272,OK
v32_8k_L54,32,32.646,12.84605,0.3935,1.3387,OK
v32_8k_L54,64,33.713,13.0911,0.3883,1.3321,OK
v32_8k_L54,128,36.34,13.84765,0.3811,1.3376,OK
v32_8k_L54,256,41.125,16.9757,0.4128,1.09,OK
v32_8k_L54,512,70.462,31.31155,0.4444,1.1309,OK
v32_8k_L54,1024,110.935,57.0056,0.5139,1.1663,OK
