cell,BS,arm_us,pr_us,x_arm,x_v3,exact
flash_32k_L10,16,29.851,9.2608,0.3102,1.1613,OK
flash_32k_L10,32,30.923,9.366299999999999,0.3029,1.1545,OK
flash_32k_L10,64,31.685,9.683200000000001,0.3056,1.165,OK
flash_32k_L10,128,33.169,10.235149999999999,0.3086,1.1653,OK
flash_32k_L10,256,37.966,12.3757,0.326,0.9084,OK
flash_32k_L10,512,57.921,22.095650000000003,0.3815,0.9223,OK
flash_32k_L10,1024,90.161,39.53385,0.4385,0.945,OK
flash_32k_L22,2,28.461,9.032,0.3173,1.2037,OK
flash_32k_L22,4,28.715,8.870149999999999,0.3089,1.1782,OK
flash_32k_L22,8,28.657,9.17905,0.3203,1.2161,OK
flash_32k_L22,16,29.705,9.337549999999998,0.3143,1.2249,OK
flash_32k_L22,32,29.672,9.60625,0.3238,1.2395,OK
flash_32k_L22,64,30.983,9.7488,0.3146,1.2356,OK
flash_32k_L22,128,32.213,10.3264,0.3206,1.2232,OK
flash_32k_L22,256,38.262,12.5022,0.3267,1.0515,OK
flash_32k_L22,512,56.538,22.29255,0.3943,1.0938,OK
flash_32k_L22,1024,88.69,40.1356,0.4525,1.1321,OK
flash_32k_L34,2,27.857,9.23985,0.3317,1.3185,OK
flash_32k_L34,4,28.331,8.996649999999999,0.3176,1.2828,OK
flash_32k_L34,8,28.538,9.3087,0.3262,1.3195,OK
flash_32k_L34,16,29.348,9.2815,0.3163,1.2664,OK
flash_32k_L34,32,30.138,9.5695,0.3175,1.2596,OK
flash_32k_L34,64,31.253,9.68795,0.31,1.2425,OK
flash_32k_L34,128,32.799,10.22065,0.3116,1.2333,OK
flash_32k_L34,256,37.349,12.40925,0.3322,1.1063,OK
flash_32k_L34,512,57.857,22.0861,0.3817,1.1519,OK
flash_32k_L34,1024,89.788,39.83175,0.4436,1.2056,OK
flash_4k_L10,2,9.127,7.69435,0.843,1.7005,OK
flash_4k_L10,4,9.324,7.50535,0.8049,1.6655,OK
flash_4k_L10,8,9.411,7.5855500000000005,0.806,1.6769,OK
flash_4k_L10,16,9.389,7.93915,0.8456,1.7563,OK
flash_4k_L10,32,9.475,8.0496,0.8496,1.7648,OK
flash_4k_L10,64,9.515,8.0448,0.8455,1.7345,OK
flash_4k_L10,128,9.718,8.327950000000001,0.8569,1.7596,OK
flash_4k_L10,256,11.109,9.343950000000001,0.8411,1.4391,OK
flash_4k_L10,512,19.277,17.1677,0.8906,1.5039,OK
flash_4k_L10,1024,29.732,31.7323,1.0673,1.5359,OK
flash_4k_L22,2,8.876,7.6223,0.8588,1.9071,OK
flash_4k_L22,4,8.97,7.44475,0.83,1.8756,OK
flash_4k_L22,8,9.003,7.56155,0.8399,1.8748,OK
flash_4k_L22,16,9.282,7.95665,0.8572,1.8094,OK
flash_4k_L22,32,9.405,7.95185,0.8455,1.7801,OK
flash_4k_L22,64,9.449,8.04945,0.8519,1.7835,OK
flash_4k_L22,128,9.648,8.3632,0.8668,1.8059,OK
flash_4k_L22,256,11.208,9.33105,0.8326,1.5889,OK
flash_4k_L22,512,19.272,17.166150000000002,0.8907,1.6854,OK
flash_4k_L22,1024,29.703,31.5517,1.0622,1.7352,OK
flash_4k_L34,2,8.882,7.89595,0.889,1.9405,OK
flash_4k_L34,4,8.922,7.75835,0.8696,1.89,OK
flash_4k_L34,8,9.116,7.7166999999999994,0.8465,1.8778,OK
flash_4k_L34,16,9.303,8.02395,0.8625,1.8265,OK
flash_4k_L34,32,9.397,8.1824,0.8707,1.8107,OK
flash_4k_L34,64,9.484,8.14705,0.859,1.7702,OK
flash_4k_L34,128,9.698,8.3455,0.8605,1.7739,OK
flash_4k_L34,256,11.272,9.43515,0.837,1.4537,OK
flash_4k_L34,512,19.393,17.2845,0.8913,1.5133,OK
flash_4k_L34,1024,29.983,31.91755,1.0645,1.5402,OK
flash_512k_L10,2,31.157,17.79495,0.5711,1.8626,OK
flash_512k_L10,4,31.446,18.29895,0.5819,1.8351,OK
flash_512k_L10,8,31.698,19.623849999999997,0.6191,1.5881,OK
flash_512k_L10,16,33.706,20.145349999999997,0.5977,1.2913,OK
flash_512k_L10,32,36.074,21.19655,0.5876,1.255,OK
flash_512k_L10,64,40.75,26.743650000000002,0.6563,1.2019,OK
flash_512k_L10,128,48.477,37.76275,0.779,1.1565,OK
flash_512k_L10,256,70.387,83.08535,1.1804,1.3226,OK
flash_512k_L10,512,122.764,149.5068,1.2178,1.288,OK
flash_512k_L10,1024,188.444,272.31,1.445,1.3526,OK
flash_512k_L22,2,29.385,20.9773,0.7139,2.113,OK
flash_512k_L22,4,30.86,21.382150000000003,0.6929,2.0564,OK
flash_512k_L22,8,31.596,24.10845,0.763,2.0546,OK
flash_512k_L22,16,33.487,24.6365,0.7357,1.5043,OK
flash_512k_L22,32,35.308,25.9324,0.7345,1.4939,OK
flash_512k_L22,64,39.488,34.8605,0.8828,1.4193,OK
flash_512k_L22,128,47.314,46.07465,0.9738,1.3769,OK
flash_512k_L22,256,68.854,120.3377,1.7477,1.8729,OK
flash_512k_L22,512,118.845,219.29175,1.8452,1.8426,OK
flash_512k_L22,1024,185.24,406.25584999999995,2.1931,1.9666,OK
flash_512k_L34,2,28.913,14.804649999999999,0.512,1.3569,OK
flash_512k_L34,4,28.315,15.30545,0.5405,1.3511,OK
flash_512k_L34,8,28.977,16.68625,0.5758,1.475,OK
flash_512k_L34,16,31.157,17.2078,0.5523,1.1081,OK
flash_512k_L34,32,33.994,18.31015,0.5386,1.0768,OK
flash_512k_L34,64,38.511,24.13415,0.6267,1.0087,OK
flash_512k_L34,128,46.488,32.4088,0.6971,0.9631,OK
flash_512k_L34,256,68.334,63.6361,0.9312,0.9875,OK
flash_512k_L34,512,116.001,113.4851,0.9783,0.9484,OK
flash_512k_L34,1024,180.526,202.4279,1.1213,0.9764,OK
flash_64k_L10,2,28.501,10.1631,0.3566,1.0694,OK
flash_64k_L10,4,28.353,10.4719,0.3693,1.102,OK
flash_64k_L10,8,28.815,10.4848,0.3639,1.0984,OK
flash_64k_L10,16,29.432,10.6784,0.3628,1.1093,OK
flash_64k_L10,32,29.967,10.908700000000001,0.364,1.105,OK
flash_64k_L10,64,31.155,11.33895,0.364,1.093,OK
flash_64k_L10,128,33.437,12.25105,0.3664,1.0839,OK
flash_64k_L10,256,39.725,15.289299999999999,0.3849,0.9921,OK
flash_64k_L10,512,61.524,27.5117,0.4472,1.0367,OK
flash_64k_L10,1024,95.923,49.22175,0.5131,1.1116,OK
flash_64k_L22,2,28.856,11.4863,0.3981,1.279,OK
flash_64k_L22,4,29.639,11.83825,0.3994,1.3124,OK
flash_64k_L22,8,29.496,11.878200000000001,0.4027,1.3018,OK
flash_64k_L22,16,30.465,12.108649999999999,0.3975,1.2793,OK
flash_64k_L22,32,31.117,12.337399999999999,0.3965,1.2668,OK
flash_64k_L22,64,32.706,12.76305,0.3902,1.2465,OK
flash_64k_L22,128,35.574,13.705549999999999,0.3853,1.2163,OK
flash_64k_L22,256,40.451,17.787,0.4397,1.0793,OK
flash_64k_L22,512,64.894,32.4672,0.5003,1.1362,OK
flash_64k_L22,1024,101.377,57.79285,0.5701,1.1949,OK
flash_64k_L34,2,27.773,10.33595,0.3722,1.1957,OK
flash_64k_L34,4,28.295,10.6318,0.3758,1.2155,OK
flash_64k_L34,8,28.558,10.673549999999999,0.3737,1.2137,OK
flash_64k_L34,16,29.706,10.65595,0.3587,1.1695,OK
flash_64k_L34,32,30.127,10.959850000000001,0.3638,1.1613,OK
flash_64k_L34,64,31.545,11.348600000000001,0.3598,1.1435,OK
flash_64k_L34,128,33.805,12.2462,0.3623,1.1178,OK
flash_64k_L34,256,39.128,15.48615,0.3958,1.0289,OK
flash_64k_L34,512,62.604,27.79005,0.4439,1.0803,OK
flash_64k_L34,1024,97.182,49.8234,0.5127,1.1645,OK
flash_8k_L10,2,12.271,8.07675,0.6582,1.7621,OK
flash_8k_L10,4,12.225,7.8527,0.6424,1.7006,OK
flash_8k_L10,8,12.296,8.0591,0.6554,1.717,OK
flash_8k_L10,16,12.659,8.184,0.6465,1.6451,OK
flash_8k_L10,32,12.711,8.357700000000001,0.6575,1.6491,OK
flash_8k_L10,64,12.936,8.389850000000001,0.6485,1.6321,OK
flash_8k_L10,128,13.082,8.8464,0.6762,1.667,OK
flash_8k_L10,256,15.338,9.9229,0.647,1.2155,OK
flash_8k_L10,512,27.054,18.19975,0.6727,1.2695,OK
flash_8k_L10,1024,41.461,32.665099999999995,0.7879,1.2502,OK
flash_8k_L22,2,12.806,8.03345,0.6273,1.7896,OK
flash_8k_L22,4,12.794,7.90715,0.618,1.7512,OK
flash_8k_L22,8,12.857,8.0111,0.6231,1.759,OK
flash_8k_L22,16,13.122,8.15185,0.6212,1.6749,OK
flash_8k_L22,32,13.252,8.2958,0.626,1.67,OK
flash_8k_L22,64,13.379,8.4255,0.6298,1.6629,OK
flash_8k_L22,128,13.574,8.79825,0.6482,1.6716,OK
flash_8k_L22,256,16.257,9.8879,0.6082,1.2187,OK
flash_8k_L22,512,28.359,17.8959,0.631,1.2485,OK
flash_8k_L22,1024,44.183,32.21405,0.7291,1.2355,OK
flash_8k_L34,2,12.243,8.3695,0.6836,1.7108,OK
flash_8k_L34,4,12.499,8.1982,0.6559,1.6643,OK
flash_8k_L34,8,12.542,8.3632,0.6668,1.6993,OK
flash_8k_L34,16,12.551,8.5007,0.6773,1.7331,OK
flash_8k_L34,32,12.557,8.5118,0.6778,1.7275,OK
flash_8k_L34,64,12.786,8.62065,0.6742,1.7046,OK
flash_8k_L34,128,12.947,9.0255,0.6971,1.7378,OK
flash_8k_L34,256,15.24,10.271799999999999,0.674,1.3829,OK
flash_8k_L34,512,26.589,18.6494,0.7014,1.4418,OK
flash_8k_L34,1024,41.246,33.1742,0.8043,1.4276,OK
pro_1024k_L14,2,36.099,19.7516,0.5471,1.8257,OK
pro_1024k_L14,4,36.428,20.02855,0.5498,1.7687,OK
pro_1024k_L14,8,38.242,22.011,0.5756,1.4747,OK
pro_1024k_L14,16,43.407,23.0688,0.5314,0.9164,OK
pro_1024k_L14,32,46.866,26.2016,0.5591,1.0112,OK
pro_1024k_L14,64,57.404,38.04285,0.6627,1.0323,OK
pro_1024k_L14,128,73.795,62.78635,0.8508,1.0028,OK
pro_1024k_L14,256,109.273,110.46435000000001,1.0109,0.9382,OK
pro_1024k_L14,512,192.406,202.297,1.0514,0.9082,OK
pro_1024k_L14,1024,296.392,381.7207,1.2879,0.9412,OK
pro_1024k_L30,2,30.486,19.814,0.6499,1.6467,OK
pro_1024k_L30,4,30.89,20.145349999999997,0.6522,1.6082,OK
pro_1024k_L30,8,32.495,22.198,0.6831,1.3756,OK
pro_1024k_L30,16,35.8,23.020400000000002,0.643,0.8798,OK
pro_1024k_L30,32,39.387,26.44275,0.6714,0.985,OK
pro_1024k_L30,64,48.526,38.39785,0.7913,1.0078,OK
pro_1024k_L30,128,64.446,62.68225,0.9726,1.001,OK
pro_1024k_L30,256,98.657,110.32639999999999,1.1183,0.939,OK
pro_1024k_L30,512,174.909,201.757,1.1535,0.909,OK
pro_1024k_L30,1024,269.277,380.0281,1.4113,0.9384,OK
pro_1024k_L46,2,31.359,20.71025,0.6604,1.9134,OK
pro_1024k_L46,4,31.741,21.131,0.6657,1.8403,OK
pro_1024k_L46,8,32.842,22.953400000000002,0.6989,1.5386,OK
pro_1024k_L46,16,36.421,23.7662,0.6525,0.9525,OK
pro_1024k_L46,32,40.45,27.11495,0.6703,1.0465,OK
pro_1024k_L46,64,49.356,38.847699999999996,0.7871,1.0479,OK
pro_1024k_L46,128,65.591,63.27,0.9646,0.7412,OK
pro_1024k_L46,256,101.273,111.54485000000001,1.1014,0.6823,OK
pro_1024k_L46,512,182.684,204.16639999999998,1.1176,0.6525,OK
pro_1024k_L46,1024,277.904,384.35225,1.383,0.672,OK
pro_128k_L14,2,31.295,12.69585,0.4057,1.4968,OK
pro_128k_L14,4,30.604,12.6607,0.4137,1.4829,OK
pro_128k_L14,8,31.523,12.9888,0.412,1.4841,OK
pro_128k_L14,16,31.298,12.97245,0.4145,1.102,OK
pro_128k_L14,32,33.051,13.3584,0.4042,1.0927,OK
pro_128k_L14,64,35.943,14.172799999999999,0.3943,1.0868,OK
pro_128k_L14,128,38.429,15.03325,0.3912,1.0216,OK
pro_128k_L14,256,46.749,20.2542,0.4333,0.8552,OK
pro_128k_L14,512,78.455,38.153150000000004,0.4863,0.9326,OK
pro_128k_L14,1024,122.323,66.2345,0.5415,1.007,OK
pro_128k_L30,2,30.133,12.98205,0.4308,1.4266,OK
pro_128k_L30,4,30.542,12.84125,0.4205,1.3578,OK
pro_128k_L30,8,30.503,12.6589,0.415,1.3174,OK
pro_128k_L30,16,32.415,13.0398,0.4023,1.1108,OK
pro_128k_L30,32,33.777,13.402899999999999,0.3968,1.0928,OK
pro_128k_L30,64,36.477,14.118049999999998,0.387,1.0835,OK
pro_128k_L30,128,39.529,15.15985,0.3835,1.0376,OK
pro_128k_L30,256,46.861,20.974,0.4476,0.8875,OK
pro_128k_L30,512,77.475,39.23955,0.5065,0.962,OK
pro_128k_L30,1024,120.95,68.30455,0.5647,1.0393,OK
pro_128k_L46,2,31.604,14.2463,0.4508,1.6063,OK
pro_128k_L46,4,32.139,13.9871,0.4352,1.5599,OK
pro_128k_L46,8,31.727,13.7391,0.433,1.4637,OK
pro_128k_L46,16,33.75,14.16625,0.4197,1.1247,OK
pro_128k_L46,32,35.302,14.51825,0.4113,1.1096,OK
pro_128k_L46,64,37.78,15.2127,0.4027,1.0964,OK
pro_128k_L46,128,41.061,16.08955,0.3918,1.0442,OK
pro_128k_L46,256,51.006,22.27665,0.4367,0.8778,OK
pro_128k_L46,512,82.988,41.846,0.5042,0.9364,OK
pro_128k_L46,1024,129.142,73.11460000000001,0.5662,1.0116,OK
pro_16k_L14,2,15.024,9.5183,0.6335,1.5645,OK
pro_16k_L14,4,15.066,9.4719,0.6287,1.5373,OK
pro_16k_L14,8,15.188,9.739049999999999,0.6412,1.5725,OK
pro_16k_L14,16,15.459,9.539,0.6171,1.458,OK
pro_16k_L14,32,15.615,9.671850000000001,0.6194,1.4652,OK
pro_16k_L14,64,15.809,9.8479,0.6229,1.4677,OK
pro_16k_L14,128,16.069,10.12945,0.6304,1.4429,OK
pro_16k_L14,256,20.072,11.913450000000001,0.5935,0.9949,OK
pro_16k_L14,512,35.33,21.59655,0.6113,1.0005,OK
pro_16k_L14,1024,55.488,39.46515,0.7112,1.002,OK
pro_16k_L30,2,14.081,9.20305,0.6536,1.6026,OK
pro_16k_L30,4,14.231,9.3567,0.6575,1.5589,OK
pro_16k_L30,8,14.242,9.196549999999998,0.6457,1.5212,OK
pro_16k_L30,16,14.598,9.56465,0.6552,1.5052,OK
pro_16k_L30,32,14.752,9.7503,0.6609,1.5036,OK
pro_16k_L30,64,14.889,9.883149999999999,0.6638,1.4873,OK
pro_16k_L30,128,15.256,10.19195,0.6681,1.4743,OK
pro_16k_L30,256,19.224,11.9982,0.6241,0.9975,OK
pro_16k_L30,512,33.395,21.730900000000002,0.6507,1.0009,OK
pro_16k_L30,1024,52.556,39.783449999999995,0.757,1.0076,OK
pro_16k_L46,2,15.328,8.9871,0.5863,1.2202,OK
pro_16k_L46,4,15.45,9.2095,0.5961,1.2422,OK
pro_16k_L46,8,15.594,8.9743,0.5755,1.208,OK
pro_16k_L46,16,15.614,9.377450000000001,0.6006,1.2661,OK
pro_16k_L46,32,15.748,9.5039,0.6035,1.2688,OK
pro_16k_L46,64,15.88,9.70075,0.6109,1.2744,OK
pro_16k_L46,128,16.159,10.007950000000001,0.6194,1.2697,OK
pro_16k_L46,256,19.958,11.73915,0.5882,0.9694,OK
pro_16k_L46,512,35.393,21.17105,0.5982,0.9695,OK
pro_16k_L46,1024,55.514,38.906949999999995,0.7008,0.9761,OK
pro_256k_L14,2,30.22,14.492700000000001,0.4796,1.4037,OK
pro_256k_L14,4,29.771,14.54385,0.4885,1.362,OK
pro_256k_L14,8,30.596,14.948649999999999,0.4886,1.3608,OK
pro_256k_L14,16,32.691,15.33105,0.469,0.9881,OK
pro_256k_L14,32,34.229,16.18225,0.4728,1.1088,OK
pro_256k_L14,64,38.12,18.6158,0.4884,1.0366,OK
pro_256k_L14,128,41.797,20.86695,0.4992,0.9291,OK
pro_256k_L14,256,54.438,32.5373,0.5977,0.9025,OK
pro_256k_L14,512,92.741,61.887449999999994,0.6673,0.933,OK
pro_256k_L14,1024,144.525,103.7718,0.718,0.9719,OK
pro_256k_L30,2,31.528,13.6591,0.4332,1.1871,OK
pro_256k_L30,4,31.356,14.21425,0.4533,1.2162,OK
pro_256k_L30,8,31.953,14.59825,0.4569,1.1996,OK
pro_256k_L30,16,33.652,14.823649999999999,0.4405,0.9518,OK
pro_256k_L30,32,35.111,15.844299999999999,0.4513,1.0553,OK
pro_256k_L30,64,39.239,18.5422,0.4725,1.0306,OK
pro_256k_L30,128,41.873,20.58205,0.4915,0.9264,OK
pro_256k_L30,256,54.616,32.313,0.5916,0.8704,OK
pro_256k_L30,512,95.237,61.3527,0.6442,0.8924,OK
pro_256k_L30,1024,149.415,101.69765,0.6806,0.9164,OK
pro_256k_L46,2,31.966,14.08625,0.4407,1.3452,OK
pro_256k_L46,4,31.778,14.6031,0.4595,1.383,OK
pro_256k_L46,8,32.569,15.01595,0.4611,1.3787,OK
pro_256k_L46,16,34.232,15.27015,0.4461,0.9977,OK
pro_256k_L46,32,35.405,16.2381,0.4586,1.1178,OK
pro_256k_L46,64,39.622,18.8831,0.4766,1.06,OK
pro_256k_L46,128,44.586,20.75025,0.4654,0.9829,OK
pro_256k_L46,256,57.84,32.68775,0.5651,0.9591,OK
pro_256k_L46,512,95.736,62.484300000000005,0.6527,0.9937,OK
pro_256k_L46,1024,148.44,103.71435000000001,0.6987,1.0081,OK
pro_32k_L14,2,30.966,11.3903,0.3678,1.4847,OK
pro_32k_L14,4,30.996,11.444700000000001,0.3692,1.4888,OK
pro_32k_L14,8,33.069,11.44155,0.346,1.4802,OK
pro_32k_L14,16,32.161,11.657549999999999,0.3625,1.4646,OK
pro_32k_L14,32,33.419,11.73105,0.351,1.4268,OK
pro_32k_L14,64,35.548,11.9662,0.3366,1.412,OK
pro_32k_L14,128,37.99,12.510200000000001,0.3293,1.4054,OK
pro_32k_L14,256,43.162,14.90865,0.3454,1.2251,OK
pro_32k_L14,512,65.321,27.4525,0.4203,1.302,OK
pro_32k_L14,1024,102.549,50.538650000000004,0.4928,1.3686,OK
pro_32k_L30,2,30.885,10.6238,0.344,1.3099,OK
pro_32k_L30,4,31.048,10.7887,0.3475,1.3198,OK
pro_32k_L30,8,31.97,10.80945,0.3381,1.3114,OK
pro_32k_L30,16,32.865,11.04785,0.3362,1.3406,OK
pro_32k_L30,32,33.825,11.35345,0.3356,1.3516,OK
pro_32k_L30,64,35.121,11.5438,0.3287,1.3468,OK
pro_32k_L30,128,37.455,12.05575,0.3219,1.3419,OK
pro_32k_L30,256,43.242,14.82545,0.3428,1.1077,OK
pro_32k_L30,512,64.276,26.927599999999998,0.4189,1.1518,OK
pro_32k_L30,1024,100.37,48.85535,0.4868,1.1775,OK
pro_32k_L46,2,32.052,9.4383,0.2945,1.0851,OK
pro_32k_L46,4,32.319,9.6607,0.2989,1.1048,OK
pro_32k_L46,8,33.657,9.625549999999999,0.286,1.0952,OK
pro_32k_L46,16,33.812,9.7839,0.2894,1.1082,OK
