cell,BS,arm_us,pr_us,x_arm,x_v3,exact
flash_128k_L10,64,26.1,14.2942,0.5477,1.1956,OK
flash_128k_L10,128,29.446,15.33735,0.5209,1.1352,OK
flash_128k_L10,256,34.227,20.934099999999997,0.6116,0.9655,OK
flash_128k_L10,512,59.546,38.92275,0.6537,1.0195,OK
flash_128k_L10,1024,108.083,67.77515,0.6271,1.0945,OK
flash_128k_L22,2,21.299,11.468549999999999,0.5384,1.4856,OK
flash_128k_L22,4,22.108,11.788549999999999,0.5332,1.4648,OK
flash_128k_L22,8,21.868,11.82855,0.5409,1.4305,OK
flash_128k_L22,16,22.399,12.331,0.5505,1.2383,OK
flash_128k_L22,32,23.865,12.731,0.5335,1.2156,OK
flash_128k_L22,64,24.627,13.3615,0.5426,1.1836,OK
flash_128k_L22,128,28.071,14.383799999999999,0.5124,1.1112,OK
flash_128k_L22,256,33.228,19.747,0.5943,0.9453,OK
flash_128k_L22,512,57.365,36.876349999999995,0.6428,1.009,OK
flash_128k_L22,1024,104.802,63.5673,0.6065,1.0793,OK
flash_128k_L34,2,21.314,11.815850000000001,0.5544,1.5248,OK
flash_128k_L34,4,21.377,11.9599,0.5595,1.5241,OK
flash_128k_L34,8,22.349,12.0271,0.5381,1.4947,OK
flash_128k_L34,16,22.478,12.483,0.5553,1.2304,OK
flash_128k_L34,32,23.127,12.7757,0.5524,1.2084,OK
flash_128k_L34,64,25.249,13.423950000000001,0.5317,1.1763,OK
flash_128k_L34,128,27.936,14.4527,0.5174,1.1113,OK
flash_128k_L34,256,32.874,19.69565,0.5991,0.9377,OK
flash_128k_L34,512,56.852,36.83945,0.648,0.9971,OK
flash_128k_L34,1024,103.584,63.7624,0.6156,1.0746,OK
flash_16k_L10,2,15.165,8.92,0.5882,1.9616,OK
flash_16k_L10,4,15.089,8.820450000000001,0.5845,1.8965,OK
flash_16k_L10,8,15.247,9.02075,0.5917,1.9247,OK
flash_16k_L10,16,15.585,9.211,0.591,1.8213,OK
flash_16k_L10,32,15.623,9.288,0.5945,1.8159,OK
flash_16k_L10,64,15.905,9.54195,0.5999,1.8002,OK
flash_16k_L10,128,16.088,9.77735,0.6078,1.7615,OK
flash_16k_L10,256,19.837,11.379100000000001,0.5736,1.0861,OK
flash_16k_L10,512,34.89,20.5533,0.5891,1.0974,OK
flash_16k_L10,1024,54.653,36.89395,0.6751,1.0934,OK
flash_16k_L22,2,16.322,8.52635,0.5224,1.3441,OK
flash_16k_L22,4,16.533,8.705549999999999,0.5266,1.3671,OK
flash_16k_L22,8,16.671,8.67665,0.5205,1.3584,OK
flash_16k_L22,16,16.644,8.9086,0.5352,1.3897,OK
flash_16k_L22,32,16.829,9.02535,0.5363,1.3975,OK
flash_16k_L22,64,16.925,9.211049999999998,0.5442,1.3998,OK
flash_16k_L22,128,17.171,9.54235,0.5557,1.3903,OK
flash_16k_L22,256,21.212,10.961549999999999,0.5168,0.9202,OK
flash_16k_L22,512,37.836,19.926099999999998,0.5266,0.9269,OK
flash_16k_L22,1024,59.213,35.79475,0.6045,0.9181,OK
flash_16k_L34,2,15.192,8.51665,0.5606,1.3724,OK
flash_16k_L34,4,15.41,8.61585,0.5591,1.3907,OK
flash_16k_L34,8,15.373,8.73745,0.5684,1.4092,OK
flash_16k_L34,16,15.448,8.7711,0.5678,1.4104,OK
flash_16k_L34,32,15.576,9.02225,0.5792,1.4392,OK
flash_16k_L34,64,15.679,9.251,0.59,1.4462,OK
flash_16k_L34,128,15.919,9.52465,0.5983,1.4452,OK
flash_16k_L34,256,20.015,10.9566,0.5474,0.922,OK
flash_16k_L34,512,35.33,19.78855,0.5601,0.9254,OK
flash_16k_L34,1024,55.508,35.564099999999996,0.6407,0.9149,OK
flash_256k_L10,2,23.601,14.06705,0.596,1.3909,OK
flash_256k_L10,4,23.025,14.307,0.6214,1.3647,OK
flash_256k_L10,8,24.136,14.61895,0.6057,1.3495,OK
flash_256k_L10,16,25.791,14.9888,0.5812,1.1135,OK
flash_256k_L10,32,26.27,15.8542,0.6035,0.9483,OK
flash_256k_L10,64,29.214,18.2238,0.6238,0.9947,OK
flash_256k_L10,128,33.943,20.356450000000002,0.5997,0.9697,OK
flash_256k_L10,256,42.773,31.7261,0.7417,0.9393,OK
flash_256k_L10,512,77.537,60.22005,0.7767,0.9615,OK
flash_256k_L10,1024,137.911,100.51065,0.7288,0.9983,OK
flash_256k_L22,2,22.954,13.26705,0.578,1.1542,OK
flash_256k_L22,4,23.581,13.42855,0.5695,1.1617,OK
flash_256k_L22,8,24.227,13.74385,0.5673,1.1557,OK
flash_256k_L22,16,24.856,14.052700000000002,0.5654,1.042,OK
flash_256k_L22,32,25.982,14.9806,0.5766,0.9461,OK
flash_256k_L22,64,28.222,17.699,0.6271,1.0236,OK
flash_256k_L22,128,32.076,19.811,0.6176,0.881,OK
flash_256k_L22,256,41.713,31.057599999999997,0.7445,0.8414,OK
flash_256k_L22,512,75.768,58.86645,0.7769,0.8576,OK
flash_256k_L22,1024,135.555,98.39245,0.7259,0.8887,OK
flash_256k_L34,2,22.989,13.8094,0.6007,1.4586,OK
flash_256k_L34,4,23.398,13.9502,0.5962,1.4563,OK
flash_256k_L34,8,23.471,14.3919,0.6132,1.4556,OK
flash_256k_L34,16,24.027,14.6814,0.611,1.1968,OK
flash_256k_L34,32,26.445,15.647950000000002,0.5917,1.0271,OK
flash_256k_L34,64,28.646,18.10705,0.6321,1.0945,OK
flash_256k_L34,128,33.247,20.236549999999998,0.6087,1.0133,OK
flash_256k_L34,256,41.567,31.5598,0.7592,0.9643,OK
flash_256k_L34,512,75.142,59.455349999999996,0.7912,0.9815,OK
flash_256k_L34,1024,134.477,99.66755,0.7411,1.0248,OK
flash_32k_L10,2,21.346,8.9424,0.4189,1.1381,OK
flash_32k_L10,4,21.751,8.763200000000001,0.4029,1.1049,OK
flash_32k_L10,8,22.126,9.13115,0.4127,1.1449,OK
flash_32k_L10,16,21.891,9.2608,0.423,1.1613,OK
flash_32k_L10,32,22.391,9.366299999999999,0.4183,1.1545,OK
flash_32k_L10,64,22.687,9.683200000000001,0.4268,1.165,OK
flash_32k_L10,128,24.938,10.235149999999999,0.4104,1.1653,OK
flash_32k_L10,256,27.875,12.3757,0.444,0.9084,OK
flash_32k_L10,512,47.209,22.095650000000003,0.468,0.9223,OK
flash_32k_L10,1024,84.063,39.53385,0.4703,0.945,OK
flash_32k_L22,2,21.308,9.032,0.4239,1.2037,OK
flash_32k_L22,4,22.444,8.870149999999999,0.3952,1.1782,OK
flash_32k_L22,8,21.514,9.17905,0.4267,1.2161,OK
flash_32k_L22,16,21.607,9.337549999999998,0.4322,1.2249,OK
flash_32k_L22,32,22.15,9.60625,0.4337,1.2395,OK
flash_32k_L22,64,22.333,9.7488,0.4365,1.2356,OK
flash_32k_L22,128,24.243,10.3264,0.426,1.2232,OK
flash_32k_L22,256,27.339,12.5022,0.4573,1.0515,OK
flash_32k_L22,512,45.163,22.29255,0.4936,1.0938,OK
flash_32k_L22,1024,79.972,40.1356,0.5019,1.1321,OK
flash_32k_L34,2,20.476,9.23985,0.4512,1.3185,OK
flash_32k_L34,4,20.868,8.996649999999999,0.4311,1.2828,OK
flash_32k_L34,8,21.146,9.3087,0.4402,1.3195,OK
flash_32k_L34,16,21.256,9.2815,0.4366,1.2664,OK
flash_32k_L34,32,21.662,9.5695,0.4418,1.2596,OK
flash_32k_L34,64,23.153,9.68795,0.4184,1.2425,OK
flash_32k_L34,128,24.426,10.22065,0.4184,1.2333,OK
flash_32k_L34,256,27.548,12.40925,0.4505,1.1063,OK
flash_32k_L34,512,46.431,22.0861,0.4757,1.1519,OK
flash_32k_L34,1024,81.509,39.83175,0.4887,1.2056,OK
flash_4k_L10,2,9.098,7.69435,0.8458,1.7005,OK
flash_4k_L10,4,9.319,7.50535,0.8054,1.6655,OK
flash_4k_L10,8,9.403,7.5855500000000005,0.8067,1.6769,OK
flash_4k_L10,16,9.409,7.93915,0.8438,1.7563,OK
flash_4k_L10,32,9.427,8.0496,0.8539,1.7648,OK
flash_4k_L10,64,9.561,8.0448,0.8414,1.7345,OK
flash_4k_L10,128,9.699,8.327950000000001,0.8587,1.7596,OK
flash_4k_L10,256,11.121,9.343950000000001,0.8402,1.4391,OK
flash_4k_L10,512,19.236,17.1677,0.8925,1.5039,OK
flash_4k_L10,1024,29.738,31.7323,1.0671,1.5359,OK
flash_4k_L22,2,8.872,7.6223,0.8592,1.9071,OK
flash_4k_L22,4,8.943,7.44475,0.8325,1.8756,OK
flash_4k_L22,8,9.002,7.56155,0.84,1.8748,OK
flash_4k_L22,16,9.265,7.95665,0.8588,1.8094,OK
flash_4k_L22,32,9.393,7.95185,0.8465,1.7801,OK
flash_4k_L22,64,9.473,8.04945,0.8498,1.7835,OK
flash_4k_L22,128,9.628,8.3632,0.8687,1.8059,OK
flash_4k_L22,256,11.183,9.33105,0.8344,1.5889,OK
flash_4k_L22,512,19.197,17.166150000000002,0.8942,1.6854,OK
flash_4k_L22,1024,29.716,31.5517,1.0618,1.7352,OK
flash_4k_L34,2,8.899,7.89595,0.8873,1.9405,OK
flash_4k_L34,4,8.926,7.75835,0.8692,1.89,OK
flash_4k_L34,8,9.103,7.7166999999999994,0.8477,1.8778,OK
flash_4k_L34,16,9.297,8.02395,0.863,1.8265,OK
flash_4k_L34,32,9.415,8.1824,0.8691,1.8107,OK
flash_4k_L34,64,9.507,8.14705,0.8569,1.7702,OK
flash_4k_L34,128,9.688,8.3455,0.8614,1.7739,OK
flash_4k_L34,256,11.247,9.43515,0.8389,1.4537,OK
flash_4k_L34,512,19.359,17.2845,0.8929,1.5133,OK
flash_4k_L34,1024,30.058,31.91755,1.0619,1.5402,OK
flash_512k_L10,2,24.996,17.79495,0.7119,1.8626,OK
flash_512k_L10,4,25.803,18.29895,0.7092,1.8351,OK
flash_512k_L10,8,26.7,19.623849999999997,0.735,1.5881,OK
flash_512k_L10,16,28.431,20.145349999999997,0.7086,1.2913,OK
flash_512k_L10,32,30.627,21.19655,0.6921,1.255,OK
flash_512k_L10,64,34.678,26.743650000000002,0.7712,1.2019,OK
flash_512k_L10,128,42.092,37.76275,0.8972,1.1565,OK
flash_512k_L10,256,58.769,83.08535,1.4138,1.3226,OK
flash_512k_L10,512,106.757,149.5068,1.4004,1.288,OK
flash_512k_L10,1024,181.944,272.31,1.4967,1.3526,OK
flash_512k_L22,2,24.897,20.9773,0.8426,2.113,OK
flash_512k_L22,4,24.866,21.382150000000003,0.8599,2.0564,OK
flash_512k_L22,8,26.659,24.10845,0.9043,2.0546,OK
flash_512k_L22,16,28.345,24.6365,0.8692,1.5043,OK
flash_512k_L22,32,29.916,25.9324,0.8668,1.4939,OK
flash_512k_L22,64,33.265,34.8605,1.048,1.4193,OK
flash_512k_L22,128,40.571,46.07465,1.1357,1.3769,OK
flash_512k_L22,256,56.608,120.3377,2.1258,1.8729,OK
flash_512k_L22,512,102.474,219.29175,2.14,1.8426,OK
flash_512k_L22,1024,173.768,406.25584999999995,2.3379,1.9666,OK
flash_512k_L34,2,22.808,14.804649999999999,0.6491,1.3569,OK
flash_512k_L34,4,23.207,15.30545,0.6595,1.3511,OK
flash_512k_L34,8,24.609,16.68625,0.678,1.475,OK
flash_512k_L34,16,26.597,17.2078,0.647,1.1081,OK
flash_512k_L34,32,28.917,18.31015,0.6332,1.0768,OK
flash_512k_L34,64,32.932,24.13415,0.7329,1.0087,OK
flash_512k_L34,128,40.216,32.4088,0.8059,0.9631,OK
flash_512k_L34,256,56.365,63.6361,1.129,0.9875,OK
flash_512k_L34,512,100.777,113.4851,1.1261,0.9484,OK
flash_512k_L34,1024,173.064,202.4279,1.1697,0.9764,OK
flash_64k_L10,2,22.541,10.1631,0.4509,1.0694,OK
flash_64k_L10,4,22.273,10.4719,0.4702,1.102,OK
flash_64k_L10,8,22.616,10.4848,0.4636,1.0984,OK
flash_64k_L10,16,23.236,10.6784,0.4596,1.1093,OK
flash_64k_L10,32,22.779,10.908700000000001,0.4789,1.105,OK
flash_64k_L10,64,24.913,11.33895,0.4551,1.093,OK
flash_64k_L10,128,27.065,12.25105,0.4527,1.0839,OK
flash_64k_L10,256,31.212,15.289299999999999,0.4899,0.9921,OK
flash_64k_L10,512,52.844,27.5117,0.5206,1.0367,OK
flash_64k_L10,1024,93.504,49.22175,0.5264,1.1116,OK
flash_64k_L22,2,20.929,11.4863,0.5488,1.279,OK
flash_64k_L22,4,22.318,11.83825,0.5304,1.3124,OK
flash_64k_L22,8,22.712,11.878200000000001,0.523,1.3018,OK
flash_64k_L22,16,23.007,12.108649999999999,0.5263,1.2793,OK
flash_64k_L22,32,23.484,12.337399999999999,0.5254,1.2668,OK
flash_64k_L22,64,24.828,12.76305,0.5141,1.2465,OK
flash_64k_L22,128,27.552,13.705549999999999,0.4974,1.2163,OK
flash_64k_L22,256,31.606,17.787,0.5628,1.0793,OK
flash_64k_L22,512,53.345,32.4672,0.6086,1.1362,OK
flash_64k_L22,1024,95.463,57.79285,0.6054,1.1949,OK
flash_64k_L34,2,20.048,10.33595,0.5156,1.1957,OK
flash_64k_L34,4,21.756,10.6318,0.4887,1.2155,OK
flash_64k_L34,8,21.831,10.673549999999999,0.4889,1.2137,OK
flash_64k_L34,16,22.209,10.65595,0.4798,1.1695,OK
flash_64k_L34,32,22.386,10.959850000000001,0.4896,1.1613,OK
flash_64k_L34,64,24.36,11.348600000000001,0.4659,1.1435,OK
flash_64k_L34,128,26.622,12.2462,0.46,1.1178,OK
flash_64k_L34,256,31.119,15.48615,0.4976,1.0289,OK
flash_64k_L34,512,52.473,27.79005,0.5296,1.0803,OK
flash_64k_L34,1024,92.352,49.8234,0.5395,1.1645,OK
flash_8k_L10,2,12.234,8.07675,0.6602,1.7621,OK
flash_8k_L10,4,12.191,7.8527,0.6442,1.7006,OK
flash_8k_L10,8,12.323,8.0591,0.654,1.717,OK
flash_8k_L10,16,12.628,8.184,0.6481,1.6451,OK
flash_8k_L10,32,12.728,8.357700000000001,0.6566,1.6491,OK
flash_8k_L10,64,12.905,8.389850000000001,0.6501,1.6321,OK
flash_8k_L10,128,13.066,8.8464,0.677,1.667,OK
flash_8k_L10,256,15.322,9.9229,0.6476,1.2155,OK
flash_8k_L10,512,27.092,18.19975,0.6718,1.2695,OK
flash_8k_L10,1024,41.553,32.665099999999995,0.7861,1.2502,OK
flash_8k_L22,2,12.74,8.03345,0.6306,1.7896,OK
flash_8k_L22,4,12.829,7.90715,0.6164,1.7512,OK
flash_8k_L22,8,12.9,8.0111,0.621,1.759,OK
flash_8k_L22,16,13.126,8.15185,0.621,1.6749,OK
flash_8k_L22,32,13.262,8.2958,0.6255,1.67,OK
flash_8k_L22,64,13.341,8.4255,0.6316,1.6629,OK
flash_8k_L22,128,13.528,8.79825,0.6504,1.6716,OK
flash_8k_L22,256,16.156,9.8879,0.612,1.2187,OK
flash_8k_L22,512,28.34,17.8959,0.6315,1.2485,OK
flash_8k_L22,1024,44.139,32.21405,0.7298,1.2355,OK
flash_8k_L34,2,12.286,8.3695,0.6812,1.7108,OK
flash_8k_L34,4,12.442,8.1982,0.6589,1.6643,OK
flash_8k_L34,8,12.548,8.3632,0.6665,1.6993,OK
flash_8k_L34,16,12.541,8.5007,0.6778,1.7331,OK
flash_8k_L34,32,12.599,8.5118,0.6756,1.7275,OK
flash_8k_L34,64,12.756,8.62065,0.6758,1.7046,OK
flash_8k_L34,128,12.89,9.0255,0.7002,1.7378,OK
flash_8k_L34,256,15.207,10.271799999999999,0.6755,1.3829,OK
flash_8k_L34,512,26.564,18.6494,0.702,1.4418,OK
flash_8k_L34,1024,41.269,33.1742,0.8039,1.4276,OK
pro_1024k_L14,2,34.242,19.7516,0.5768,1.8257,OK
pro_1024k_L14,4,35.919,20.02855,0.5576,1.7687,OK
pro_1024k_L14,8,38.438,22.011,0.5726,1.4747,OK
pro_1024k_L14,16,40.943,23.0688,0.5634,0.9164,OK
pro_1024k_L14,32,43.183,26.2016,0.6068,1.0112,OK
pro_1024k_L14,64,50.64,38.04285,0.7512,1.0323,OK
pro_1024k_L14,128,65.0,62.78635,0.9659,1.0028,OK
pro_1024k_L14,256,95.807,110.46435000000001,1.153,0.9382,OK
pro_1024k_L14,512,168.431,202.297,1.2011,0.9082,OK
pro_1024k_L14,1024,295.587,381.7207,1.2914,0.9412,OK
pro_1024k_L30,2,29.117,19.814,0.6805,1.6467,OK
pro_1024k_L30,4,30.1,20.145349999999997,0.6693,1.6082,OK
pro_1024k_L30,8,32.189,22.198,0.6896,1.3756,OK
pro_1024k_L30,16,34.173,23.020400000000002,0.6736,0.8798,OK
pro_1024k_L30,32,38.462,26.44275,0.6875,0.985,OK
pro_1024k_L30,64,44.879,38.39785,0.8556,1.0078,OK
pro_1024k_L30,128,57.961,62.68225,1.0815,1.001,OK
pro_1024k_L30,256,88.239,110.32639999999999,1.2503,0.939,OK
pro_1024k_L30,512,149.047,201.757,1.3536,0.909,OK
pro_1024k_L30,1024,255.756,380.0281,1.4859,0.9384,OK
pro_1024k_L46,2,29.448,20.71025,0.7033,1.9134,OK
pro_1024k_L46,4,30.841,21.131,0.6852,1.8403,OK
pro_1024k_L46,8,31.93,22.953400000000002,0.7189,1.5386,OK
pro_1024k_L46,16,34.419,23.7662,0.6905,0.9525,OK
pro_1024k_L46,32,38.356,27.11495,0.7069,1.0465,OK
pro_1024k_L46,64,44.848,38.847699999999996,0.8662,1.0479,OK
pro_1024k_L46,128,58.621,63.27,1.0793,0.7412,OK
pro_1024k_L46,256,90.172,111.54485000000001,1.237,0.6823,OK
pro_1024k_L46,512,155.954,204.16639999999998,1.3091,0.6525,OK
pro_1024k_L46,1024,267.589,384.35225,1.4364,0.672,OK
pro_128k_L14,2,23.885,12.69585,0.5315,1.4968,OK
pro_128k_L14,4,23.736,12.6607,0.5334,1.4829,OK
pro_128k_L14,8,23.94,12.9888,0.5425,1.4841,OK
pro_128k_L14,16,24.598,12.97245,0.5274,1.102,OK
pro_128k_L14,32,25.786,13.3584,0.5181,1.0927,OK
pro_128k_L14,64,27.547,14.172799999999999,0.5145,1.0868,OK
pro_128k_L14,128,31.575,15.03325,0.4761,1.0216,OK
pro_128k_L14,256,37.426,20.2542,0.5412,0.8552,OK
pro_128k_L14,512,66.283,38.153150000000004,0.5756,0.9326,OK
pro_128k_L14,1024,118.542,66.2345,0.5587,1.007,OK
pro_128k_L30,2,24.573,12.98205,0.5283,1.4266,OK
pro_128k_L30,4,24.329,12.84125,0.5278,1.3578,OK
pro_128k_L30,8,24.748,12.6589,0.5115,1.3174,OK
pro_128k_L30,16,26.431,13.0398,0.4933,1.1108,OK
pro_128k_L30,32,26.795,13.402899999999999,0.5002,1.0928,OK
pro_128k_L30,64,28.129,14.118049999999998,0.5019,1.0835,OK
pro_128k_L30,128,32.61,15.15985,0.4649,1.0376,OK
pro_128k_L30,256,38.263,20.974,0.5482,0.8875,OK
pro_128k_L30,512,66.947,39.23955,0.5861,0.962,OK
pro_128k_L30,1024,119.65,68.30455,0.5709,1.0393,OK
pro_128k_L46,2,23.685,14.2463,0.6015,1.6063,OK
pro_128k_L46,4,24.101,13.9871,0.5804,1.5599,OK
pro_128k_L46,8,25.762,13.7391,0.5333,1.4637,OK
pro_128k_L46,16,25.215,14.16625,0.5618,1.1247,OK
pro_128k_L46,32,26.531,14.51825,0.5472,1.1096,OK
pro_128k_L46,64,28.14,15.2127,0.5406,1.0964,OK
pro_128k_L46,128,32.089,16.08955,0.5014,1.0442,OK
pro_128k_L46,256,38.592,22.27665,0.5772,0.8778,OK
pro_128k_L46,512,68.722,41.846,0.6089,0.9364,OK
pro_128k_L46,1024,122.381,73.11460000000001,0.5974,1.0116,OK
pro_16k_L14,2,14.988,9.5183,0.6351,1.5645,OK
pro_16k_L14,4,15.084,9.4719,0.6279,1.5373,OK
pro_16k_L14,8,15.147,9.739049999999999,0.643,1.5725,OK
pro_16k_L14,16,15.497,9.539,0.6155,1.458,OK
pro_16k_L14,32,15.607,9.671850000000001,0.6197,1.4652,OK
pro_16k_L14,64,15.763,9.8479,0.6248,1.4677,OK
pro_16k_L14,128,16.083,10.12945,0.6298,1.4429,OK
pro_16k_L14,256,19.971,11.913450000000001,0.5965,0.9949,OK
pro_16k_L14,512,35.297,21.59655,0.6119,1.0005,OK
pro_16k_L14,1024,55.54,39.46515,0.7106,1.002,OK
pro_16k_L30,2,14.09,9.20305,0.6531,1.6026,OK
pro_16k_L30,4,14.209,9.3567,0.6585,1.5589,OK
pro_16k_L30,8,14.25,9.196549999999998,0.6454,1.5212,OK
pro_16k_L30,16,14.621,9.56465,0.6542,1.5052,OK
pro_16k_L30,32,14.704,9.7503,0.6631,1.5036,OK
pro_16k_L30,64,14.869,9.883149999999999,0.6647,1.4873,OK
pro_16k_L30,128,15.249,10.19195,0.6684,1.4743,OK
pro_16k_L30,256,19.081,11.9982,0.6288,0.9975,OK
pro_16k_L30,512,33.462,21.730900000000002,0.6494,1.0009,OK
pro_16k_L30,1024,52.55,39.783449999999995,0.7571,1.0076,OK
pro_16k_L46,2,15.34,8.9871,0.5859,1.2202,OK
pro_16k_L46,4,15.455,9.2095,0.5959,1.2422,OK
pro_16k_L46,8,15.558,8.9743,0.5768,1.208,OK
pro_16k_L46,16,15.64,9.377450000000001,0.5996,1.2661,OK
pro_16k_L46,32,15.761,9.5039,0.603,1.2688,OK
pro_16k_L46,64,15.885,9.70075,0.6107,1.2744,OK
pro_16k_L46,128,16.152,10.007950000000001,0.6196,1.2697,OK
pro_16k_L46,256,19.893,11.73915,0.5901,0.9694,OK
pro_16k_L46,512,35.322,21.17105,0.5994,0.9695,OK
pro_16k_L46,1024,55.489,38.906949999999995,0.7012,0.9761,OK
pro_256k_L14,2,24.732,14.492700000000001,0.586,1.4037,OK
pro_256k_L14,4,24.958,14.54385,0.5827,1.362,OK
pro_256k_L14,8,25.006,14.948649999999999,0.5978,1.3608,OK
pro_256k_L14,16,26.932,15.33105,0.5693,0.9881,OK
pro_256k_L14,32,28.408,16.18225,0.5696,1.1088,OK
pro_256k_L14,64,31.361,18.6158,0.5936,1.0366,OK
pro_256k_L14,128,36.014,20.86695,0.5794,0.9291,OK
pro_256k_L14,256,45.912,32.5373,0.7087,0.9025,OK
pro_256k_L14,512,82.476,61.887449999999994,0.7504,0.933,OK
pro_256k_L14,1024,143.708,103.7718,0.7221,0.9719,OK
pro_256k_L30,2,25.576,13.6591,0.5341,1.1871,OK
pro_256k_L30,4,26.107,14.21425,0.5445,1.2162,OK
pro_256k_L30,8,27.282,14.59825,0.5351,1.1996,OK
pro_256k_L30,16,27.775,14.823649999999999,0.5337,0.9518,OK
pro_256k_L30,32,29.446,15.844299999999999,0.5381,1.0553,OK
pro_256k_L30,64,32.386,18.5422,0.5725,1.0306,OK
pro_256k_L30,128,36.387,20.58205,0.5656,0.9264,OK
pro_256k_L30,256,45.78,32.313,0.7058,0.8704,OK
pro_256k_L30,512,84.055,61.3527,0.7299,0.8924,OK
pro_256k_L30,1024,149.9,101.69765,0.6784,0.9164,OK
pro_256k_L46,2,26.679,14.08625,0.528,1.3452,OK
pro_256k_L46,4,28.485,14.6031,0.5127,1.383,OK
pro_256k_L46,8,27.223,15.01595,0.5516,1.3787,OK
pro_256k_L46,16,28.598,15.27015,0.534,0.9977,OK
pro_256k_L46,32,29.78,16.2381,0.5453,1.1178,OK
pro_256k_L46,64,32.536,18.8831,0.5804,1.06,OK
pro_256k_L46,128,37.155,20.75025,0.5585,0.9829,OK
pro_256k_L46,256,47.22,32.68775,0.6922,0.9591,OK
pro_256k_L46,512,85.084,62.484300000000005,0.7344,0.9937,OK
pro_256k_L46,1024,149.279,103.71435000000001,0.6948,1.0081,OK
pro_32k_L14,2,22.526,11.3903,0.5056,1.4847,OK
pro_32k_L14,4,24.799,11.444700000000001,0.4615,1.4888,OK
pro_32k_L14,8,24.394,11.44155,0.469,1.4802,OK
pro_32k_L14,16,24.879,11.657549999999999,0.4686,1.4646,OK
pro_32k_L14,32,25.612,11.73105,0.458,1.4268,OK
pro_32k_L14,64,25.501,11.9662,0.4692,1.412,OK
pro_32k_L14,128,28.343,12.510200000000001,0.4414,1.4054,OK
pro_32k_L14,256,31.742,14.90865,0.4697,1.2251,OK
pro_32k_L14,512,54.226,27.4525,0.5063,1.302,OK
pro_32k_L14,1024,97.019,50.538650000000004,0.5209,1.3686,OK
pro_32k_L30,2,24.007,10.6238,0.4425,1.3099,OK
pro_32k_L30,4,24.346,10.7887,0.4431,1.3198,OK
pro_32k_L30,8,24.801,10.80945,0.4359,1.3114,OK
pro_32k_L30,16,24.532,11.04785,0.4503,1.3406,OK
pro_32k_L30,32,25.883,11.35345,0.4386,1.3516,OK
pro_32k_L30,64,25.232,11.5438,0.4575,1.3468,OK
pro_32k_L30,128,27.958,12.05575,0.4312,1.3419,OK
pro_32k_L30,256,31.819,14.82545,0.4659,1.1077,OK
pro_32k_L30,512,54.667,26.927599999999998,0.4926,1.1518,OK
pro_32k_L30,1024,96.626,48.85535,0.5056,1.1775,OK
pro_32k_L46,2,25.351,9.4383,0.3723,1.0851,OK
pro_32k_L46,4,25.898,9.6607,0.373,1.1048,OK
pro_32k_L46,8,26.148,9.625549999999999,0.3681,1.0952,OK
