uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
v32_64k_L25,v32,64k,25,65551,2048,0.513,20.868599999999997,14.256,1.4638468013468011,19.23665,13.715,True
v32_64k_L26,v32,64k,26,65551,2048,0.358,23.77885,17.65265,1.3470413790564022,22.457549999999998,17.10525,True
v32_64k_L27,v32,64k,27,65551,2048,0.428,23.730900000000002,17.481450000000002,1.3574903683618922,22.2844,16.879849999999998,True
v32_64k_L28,v32,64k,28,65551,2048,0.41,23.700599999999998,17.48775,1.3552686880816571,22.43815,16.9168,True
v32_64k_L29,v32,64k,29,65551,2048,0.357,23.46865,17.33915,1.353506371419591,21.923099999999998,16.801599999999997,True
v32_64k_L30,v32,64k,30,65551,2048,0.479,17.0765,20.073349999999998,0.850705039268483,15.641549999999999,19.486150000000002,True
v32_64k_L31,v32,64k,31,65551,2048,0.184,21.8398,18.5902,1.1748017772805026,20.31335,18.049400000000002,True
v32_64k_L32,v32,64k,32,65551,2048,0.261,21.0126,19.04775,1.1031539158168286,19.70385,18.43495,True
v32_64k_L33,v32,64k,33,65551,2048,0.157,21.67805,19.06705,1.1369378063203275,20.11475,18.4638,True
v32_64k_L34,v32,64k,34,65551,2048,0.406,20.12285,19.705299999999998,1.0211897306815934,18.6286,19.0718,True
v32_64k_L35,v32,64k,35,65551,2048,0.448,18.806099999999997,19.8685,0.9465284243903664,17.207849999999997,19.33905,True
v32_64k_L36,v32,64k,36,65551,2048,0.556,19.85745,19.30215,1.0287688159091086,18.4143,18.71815,True
v32_64k_L37,v32,64k,37,65551,2048,0.5,17.2636,17.94225,0.9621758698045116,15.61755,17.41425,True
v32_64k_L38,v32,64k,38,65551,2048,0.511,17.3183,17.131,1.0109333955986224,15.847700000000001,16.5712,True
v32_64k_L39,v32,64k,39,65551,2048,0.447,17.37425,15.663549999999999,1.1092153439035213,15.7902,15.08785,True
v32_64k_L40,v32,64k,40,65551,2048,0.513,19.161450000000002,19.3022,0.9927080850887465,17.7774,18.735799999999998,True
v32_64k_L41,v32,64k,41,65551,2048,0.595,16.37915,16.5408,0.9902271957825497,14.76455,16.02715,True
v32_64k_L42,v32,64k,42,65551,2048,0.586,17.119799999999998,17.051099999999998,1.004029065573482,15.68625,16.375700000000002,True
v32_64k_L43,v32,64k,43,65551,2048,0.396,17.64135,17.77745,0.9923442338468114,16.07175,17.208,True
v32_64k_L44,v32,64k,44,65551,2048,0.792,22.684450000000002,14.7213,1.5409270920367089,21.390150000000002,14.0814,True
v32_64k_L45,v32,64k,45,65551,2048,0.579,17.4814,14.769200000000001,1.1836389242477587,15.82235,14.1054,True
v32_64k_L46,v32,64k,46,65551,2048,0.399,17.790200000000002,17.422150000000002,1.0211254064509834,16.32785,16.8496,True
v32_64k_L47,v32,64k,47,65551,2048,0.496,23.918,17.427049999999998,1.3724640716587146,22.530849999999997,16.92625,True
v32_64k_L48,v32,64k,48,65551,2048,0.609,17.4191,12.41915,1.4026000169093698,15.9919,11.8015,True
v32_64k_L49,v32,64k,49,65551,2048,0.608,17.56765,17.355,1.01225295303947,15.8798,16.75165,True
v32_64k_L50,v32,64k,50,65551,2048,0.444,19.2286,16.7853,1.1455618904636795,17.809450000000002,16.19335,True
v32_64k_L51,v32,64k,51,65551,2048,0.674,17.583849999999998,14.619,1.2028079896025718,15.9789,14.022200000000002,True
v32_64k_L52,v32,64k,52,65551,2048,0.784,16.03655,15.28475,1.049186280442925,14.601450000000002,14.68945,True
v32_64k_L53,v32,64k,53,65551,2048,0.726,17.257450000000002,17.073349999999998,1.010782886779689,15.620700000000001,16.4704,True
v32_64k_L54,v32,64k,54,65551,2048,0.745,16.4238,17.80145,0.9226102368065523,15.03185,17.2016,True
v32_64k_L55,v32,64k,55,65551,2048,0.771,16.3934,14.98525,1.0939690695850919,14.87025,14.412700000000001,True
v32_64k_L56,v32,64k,56,65551,2048,0.81,21.89415,14.77915,1.4814214619920631,20.59015,14.1646,True
v32_64k_L57,v32,64k,57,65551,2048,0.755,16.5597,19.339,0.8562852267438854,14.9103,18.71025,True
v32_64k_L58,v32,64k,58,65551,2048,0.865,24.06375,12.36775,1.9456853510137253,22.7788,11.7455,True
v32_64k_L59,v32,64k,59,65551,2048,0.869,22.322950000000002,14.529399999999999,1.5363986124685123,20.87,13.932649999999999,True
v32_64k_L60,v32,64k,60,65551,2048,0.875,22.657400000000003,15.92,1.4232035175879398,21.3885,15.37425,True
v32_8k_L03,v32,8k,3,8207,2048,0.9,11.856,10.62065,1.116315856374139,10.39035,9.72945,True
v32_8k_L04,v32,8k,4,8207,2048,0.7,10.7295,10.572700000000001,1.0148306487462992,9.41585,9.616,True
v32_8k_L05,v32,8k,5,8207,2048,0.914,11.43675,10.74075,1.0647999441379792,9.89265,9.7295,True
v32_8k_L06,v32,8k,6,8207,2048,0.887,13.11345,10.537450000000002,1.244461420932009,11.6783,9.432,True
v32_8k_L07,v32,8k,7,8207,2048,0.864,14.7294,10.63665,1.3847781021280197,13.233600000000001,9.443,True
v32_8k_L08,v32,8k,8,8207,2048,0.865,14.6896,10.71505,1.3709315402167979,13.272,9.625549999999999,True
v32_8k_L09,v32,8k,9,8207,2048,0.85,11.11795,10.764700000000001,1.032815591702509,9.510299999999999,9.702399999999999,True
v32_8k_L10,v32,8k,10,8207,2048,0.89,10.80625,10.71345,1.008662008970033,9.2479,9.6063,True
v32_8k_L11,v32,8k,11,8207,2048,0.775,11.19495,10.87825,1.029113138602257,9.7919,9.5855,True
v32_8k_L12,v32,8k,12,8207,2048,0.908,13.76795,10.60475,1.2982814304910537,12.13275,9.6208,True
v32_8k_L13,v32,8k,13,8207,2048,0.891,13.90715,10.8175,1.2856159001617748,12.379,9.82555,True
v32_8k_L14,v32,8k,14,8207,2048,0.923,13.49235,10.55025,1.2788654297291533,11.9615,9.572799999999999,True
v32_8k_L15,v32,8k,15,8207,2048,0.891,11.459200000000001,10.8095,1.0601045376751932,9.9151,9.64635,True
v32_8k_L16,v32,8k,16,8207,2048,0.903,13.8176,10.5807,1.3059249388036709,12.1615,9.4975,True
v32_8k_L17,v32,8k,17,8207,2048,0.778,11.667200000000001,10.7567,1.0846449189807283,10.36305,9.57595,True
v32_8k_L18,v32,8k,18,8207,2048,0.858,13.42375,10.6255,1.2633523128323372,11.9423,9.63175,True
v32_8k_L19,v32,8k,19,8207,2048,0.833,11.2064,10.78065,1.0394920528910596,9.79185,9.679799999999998,True
v32_8k_L20,v32,8k,20,8207,2048,0.731,11.40785,10.636700000000001,1.0724989893482,9.7071,9.61895,True
v32_8k_L21,v32,8k,21,8207,2048,0.801,11.179200000000002,10.675049999999999,1.047226945072857,9.9231,9.7679,True
v32_8k_L22,v32,8k,22,8207,2048,0.891,13.4192,10.604700000000001,1.265401190038379,12.12785,9.41745,True
v32_8k_L23,v32,8k,23,8207,2048,0.831,11.93235,10.66385,1.1189532861021112,10.687899999999999,9.64465,True
v32_8k_L24,v32,8k,24,8207,2048,0.797,11.2447,10.56465,1.0643703293530784,9.75025,9.5648,True
v32_8k_L25,v32,8k,25,8207,2048,0.856,11.0464,10.79825,1.0229805755562245,9.8655,9.788799999999998,True
v32_8k_L26,v32,8k,26,8207,2048,0.821,10.89275,10.63345,1.0243853123868547,9.4335,9.635,True
v32_8k_L27,v32,8k,27,8207,2048,0.833,11.02065,10.659049999999999,1.0339242240162116,9.88945,9.6303,True
v32_8k_L28,v32,8k,28,8207,2048,0.87,11.5807,10.7023,1.0820758154789158,10.1087,9.6928,True
v32_8k_L29,v32,8k,29,8207,2048,0.837,10.872,10.639899999999999,1.021814114794312,9.72145,9.6286,True
v32_8k_L30,v32,8k,30,8207,2048,0.841,10.74385,10.67665,1.0062941091072575,9.5455,9.540700000000001,True
v32_8k_L31,v32,8k,31,8207,2048,0.833,10.923200000000001,10.66545,1.0241668190277955,9.7791,9.6143,True
v32_8k_L32,v32,8k,32,8207,2048,0.851,10.79995,10.5983,1.0190266363473388,9.2575,9.574399999999999,True
v32_8k_L33,v32,8k,33,8207,2048,0.807,14.79025,10.719899999999999,1.3797003703392756,13.527899999999999,9.567950000000002,True
v32_8k_L34,v32,8k,34,8207,2048,0.842,11.2847,10.64785,1.0598101964246305,9.94065,9.670200000000001,True
v32_8k_L35,v32,8k,35,8207,2048,0.835,11.4528,10.6479,1.0755923703265433,10.2175,9.66065,True
v32_8k_L36,v32,8k,36,8207,2048,0.865,13.526399999999999,10.6736,1.2672762704242242,11.955,9.63345,True
v32_8k_L37,v32,8k,37,8207,2048,0.882,11.068700000000002,10.817450000000001,1.0232263611109829,9.7231,9.6575,True
v32_8k_L38,v32,8k,38,8207,2048,0.887,13.90225,10.5663,1.3157160027635029,12.527899999999999,9.593549999999999,True
v32_8k_L39,v32,8k,39,8207,2048,0.77,11.82555,10.59985,1.1156337117978083,10.6591,9.62865,True
v32_8k_L40,v32,8k,40,8207,2048,0.86,13.4653,10.75985,1.251439378801749,11.93905,9.62875,True
v32_8k_L41,v32,8k,41,8207,2048,0.854,12.078299999999999,10.6319,1.1360434165106894,10.7231,9.489450000000001,True
v32_8k_L42,v32,8k,42,8207,2048,0.892,13.6607,10.687850000000001,1.2781522944277848,12.26065,9.69735,True
v32_8k_L43,v32,8k,43,8207,2048,0.815,11.0879,10.585450000000002,1.0474660973317145,9.929549999999999,9.64465,True
v32_8k_L44,v32,8k,44,8207,2048,0.93,13.67345,10.7087,1.2768543333924753,12.01105,9.50375,True
v32_8k_L45,v32,8k,45,8207,2048,0.855,13.51825,10.782200000000001,1.253756190758843,12.35985,9.611049999999999,True
v32_8k_L46,v32,8k,46,8207,2048,0.836,13.456,10.6415,1.2644833904994595,12.041450000000001,9.61755,True
v32_8k_L47,v32,8k,47,8207,2048,0.894,10.94875,10.72795,1.020581751406373,9.8239,9.76625,True
v32_8k_L48,v32,8k,48,8207,2048,0.866,10.9519,10.6655,1.0268529370399888,9.47675,9.558399999999999,True
v32_8k_L49,v32,8k,49,8207,2048,0.819,13.52785,10.7231,1.2615614887485895,12.24315,9.5535,True
v32_8k_L50,v32,8k,50,8207,2048,0.849,11.1357,10.5854,1.0519866986604192,9.66705,9.6,True
v32_8k_L51,v32,8k,51,8207,2048,0.861,14.2639,10.65915,1.33818362627414,12.964799999999999,9.70545,True
v32_8k_L52,v32,8k,52,8207,2048,0.86,13.6606,10.7087,1.2756543744805626,12.03675,9.7695,True
v32_8k_L53,v32,8k,53,8207,2048,0.883,13.6479,10.77585,1.266526538509723,12.3279,9.5792,True
v32_8k_L54,v32,8k,54,8207,2048,0.908,13.6176,10.64785,1.2789060702395318,12.09585,9.683,True
v32_8k_L55,v32,8k,55,8207,2048,0.864,13.787,10.6511,1.2944202946174574,12.577399999999999,9.664,True
v32_8k_L56,v32,8k,56,8207,2048,0.908,13.695799999999998,10.6463,1.2864375416811473,12.1727,9.5999,True
v32_8k_L57,v32,8k,57,8207,2048,0.898,13.998149999999999,10.8959,1.2847171871988545,12.6669,9.732700000000001,True
v32_8k_L58,v32,8k,58,8207,2048,0.912,14.84435,10.7231,1.384333821376281,13.267149999999999,9.70395,True
v32_8k_L59,v32,8k,59,8207,2048,0.839,14.0831,10.59835,1.3288011813159595,12.76625,9.6911,True
v32_8k_L60,v32,8k,60,8207,2048,0.83,13.391950000000001,10.5583,1.2683812735004691,11.806299999999998,9.5471,True
