uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
pro_32k_L16,pro,32k,16,8195,1024,0.763,9.782350000000001,6.6768,1.4651255092259767,8.457450000000001,6.1791,True
pro_32k_L18,pro,32k,18,8195,1024,0.681,10.11665,6.80635,1.4863546541097652,8.82875,6.3119499999999995,True
pro_32k_L20,pro,32k,20,8195,1024,0.835,13.2879,8.6975,1.5277838459327393,10.52475,8.43035,True
pro_32k_L22,pro,32k,22,8195,1024,0.562,10.31665,6.8255,1.5114863379972163,8.884799999999998,6.31505,True
pro_32k_L24,pro,32k,24,8195,1024,0.755,10.027149999999999,7.06395,1.419482017851202,8.723049999999999,6.53585,True
pro_32k_L26,pro,32k,26,8195,1024,0.559,10.9982,6.9232,1.5886006470996072,9.49105,6.43345,True
pro_32k_L28,pro,32k,28,8195,1024,0.821,10.009450000000001,6.77585,1.4772242596869767,8.539100000000001,6.2063999999999995,True
pro_32k_L30,pro,32k,30,8195,1024,0.53,14.729299999999999,7.094399999999999,2.076186851601263,12.2895,6.87195,True
pro_32k_L32,pro,32k,32,8195,1024,0.483,11.20955,6.6974,1.673716666168961,9.55025,6.16635,True
pro_32k_L34,pro,32k,34,8195,1024,0.704,10.323049999999999,7.08955,1.456093828240156,8.899049999999999,6.5952,True
pro_32k_L36,pro,32k,36,8195,1024,0.49,10.779,6.3135,1.7072938940365883,9.1503,5.79035,True
pro_32k_L38,pro,32k,38,8195,1024,0.637,10.0431,6.700699999999999,1.4988135567925742,8.86395,6.1376,True
pro_32k_L40,pro,32k,40,8195,1024,0.498,14.60305,7.38395,1.9776745508840121,13.5214,7.37595,True
pro_32k_L42,pro,32k,42,8195,1024,0.527,10.5214,6.803100000000001,1.5465596566271258,9.219,6.28465,True
pro_32k_L44,pro,32k,44,8195,1024,0.822,10.446299999999999,7.02715,1.4865628313042982,8.774299999999998,6.50225,True
pro_32k_L46,pro,32k,46,8195,1024,0.752,9.7294,7.199949999999999,1.3513149396870814,8.15675,6.6591499999999995,True
pro_32k_L48,pro,32k,48,8195,1024,0.56,10.5535,6.79355,1.5534587954751198,9.084700000000002,6.2511,True
pro_32k_L50,pro,32k,50,8195,1024,0.831,13.7391,7.288,1.8851673984632273,9.47025,6.8927,True
pro_32k_L52,pro,32k,52,8195,1024,0.72,9.99825,6.59035,1.5171045543863377,8.32145,6.05755,True
pro_32k_L54,pro,32k,54,8195,1024,0.845,9.9792,7.05745,1.4139951398876365,8.639899999999999,6.52475,True
pro_32k_L56,pro,32k,56,8195,1024,0.79,9.732700000000001,6.7468,1.4425653643208634,8.3711,6.2383500000000005,True
pro_32k_L58,pro,32k,58,8195,1024,0.82,9.84475,6.66235,1.4776692908658355,8.3215,6.128,True
pro_32k_L60,pro,32k,60,8195,1024,0.903,16.4656,9.00155,1.8291960828968343,13.9549,8.53275,True
pro_4k_L02,pro,4k,2,1027,1024,1.0,5.84315,3.776,1.5474443855932203,4.632,3.2608,True
pro_4k_L04,pro,4k,4,1027,1024,0.998,10.79675,4.121449999999999,2.6196484247048977,8.71355,3.66075,True
pro_4k_L06,pro,4k,6,1027,1024,0.998,14.8014,4.07665,3.630775268909521,13.4064,3.58875,True
pro_4k_L08,pro,4k,8,1027,1024,0.999,14.072,4.3039499999999995,3.2695547113697883,9.95825,3.9135999999999997,True
pro_4k_L10,pro,4k,10,1027,1024,0.998,14.798200000000001,4.24155,3.4888660984781508,14.78545,3.77435,True
pro_4k_L12,pro,4k,12,1027,1024,0.997,9.93745,3.7584,2.644063963388676,8.1294,3.232,True
pro_4k_L14,pro,4k,14,1027,1024,0.997,10.828700000000001,4.1776,2.5920863653772503,8.759799999999998,3.6751,True
pro_4k_L16,pro,4k,16,1027,1024,1.0,7.75035,4.0656,1.9063237898465173,7.06875,3.5568,True
pro_4k_L18,pro,4k,18,1027,1024,0.997,13.617450000000002,4.24315,3.209278484145034,11.335700000000001,3.62875,True
pro_4k_L20,pro,4k,20,1027,1024,0.997,14.4718,4.1983999999999995,3.4469798018292686,9.6271,4.21755,True
pro_4k_L22,pro,4k,22,1027,1024,0.998,9.8158,3.6768,2.6696583986074844,8.1119,3.22385,True
pro_4k_L24,pro,4k,24,1027,1024,0.997,10.511899999999999,4.22555,2.487699826058146,8.707049999999999,3.6736,True
pro_4k_L26,pro,4k,26,1027,1024,0.997,14.4254,4.1232,3.4985933255723713,9.487950000000001,3.9199499999999996,True
pro_4k_L28,pro,4k,28,1027,1024,0.999,13.76305,4.30555,3.196583479462554,10.39355,3.9039,True
pro_4k_L30,pro,4k,30,1027,1024,0.998,14.899049999999999,4.2672,3.4915284026996622,9.62065,3.79515,True
pro_4k_L32,pro,4k,32,1027,1024,0.998,9.7343,3.72465,2.6134804612513927,8.09585,3.25595,True
pro_4k_L34,pro,4k,34,1027,1024,0.997,10.9438,4.1615,2.629772918418839,8.811,3.6704,True
pro_4k_L36,pro,4k,36,1027,1024,0.997,14.56625,3.9919499999999997,3.6489059231703806,9.29585,3.872,True
pro_4k_L38,pro,4k,38,1027,1024,0.997,13.52795,4.29915,3.146656897293651,9.65435,4.02075,True
pro_4k_L40,pro,4k,40,1027,1024,0.999,14.6334,4.302350000000001,3.4012574523225676,11.699200000000001,3.78875,True
pro_4k_L42,pro,4k,42,1027,1024,0.998,9.6511,3.7648,2.5635093497662558,8.185550000000001,3.24795,True
pro_4k_L44,pro,4k,44,1027,1024,0.997,10.8207,4.17755,2.590202391353784,8.8239,3.664,True
pro_4k_L46,pro,4k,46,1027,1024,0.998,14.4718,4.11025,3.5209050544370784,9.30065,3.5936,True
pro_4k_L48,pro,4k,48,1027,1024,0.998,13.8176,4.3103,3.2057165394520104,10.5488,3.78715,True
pro_4k_L50,pro,4k,50,1027,1024,0.999,14.7071,4.2672,3.446545744281965,11.74545,3.77275,True
pro_4k_L52,pro,4k,52,1027,1024,0.998,9.98545,3.7662,2.651332908501938,8.1151,3.224,True
pro_4k_L54,pro,4k,54,1027,1024,0.998,10.6959,4.1855,2.555465296858201,8.6975,3.6863,True
pro_4k_L56,pro,4k,56,1027,1024,0.999,14.489450000000001,4.158399999999999,3.4843810119276655,10.735899999999999,3.5726999999999998,True
pro_4k_L58,pro,4k,58,1027,1024,0.998,13.769350000000001,4.310350000000001,3.19448536661756,11.24315,3.6351,True
pro_4k_L60,pro,4k,60,1027,1024,0.998,14.822299999999998,4.2416,3.494506789890607,9.627049999999999,4.23515,True
pro_512k_L02,pro,512k,2,131075,1024,0.939,19.2015,9.2591,2.0737976693199123,16.36285,8.2575,True
pro_512k_L04,pro,512k,4,131075,1024,0.873,21.79005,9.1295,2.386773645873268,19.367900000000002,7.967899999999999,True
pro_512k_L06,pro,512k,6,131075,1024,0.921,18.61275,8.5455,2.1780761804458484,16.20145,7.8591999999999995,True
pro_512k_L08,pro,512k,8,131075,1024,0.896,19.134400000000003,8.98205,2.1302931958739935,16.919900000000002,8.13275,True
pro_512k_L10,pro,512k,10,131075,1024,0.866,27.55665,8.8304,3.12065704837833,26.93735,8.52635,True
pro_512k_L12,pro,512k,12,131075,1024,0.86,21.4779,9.26225,2.318864206861184,18.6797,8.23025,True
pro_512k_L14,pro,512k,14,131075,1024,0.78,15.774299999999998,9.083,1.7366839150060551,14.35485,7.91995,True
pro_512k_L16,pro,512k,16,131075,1024,0.586,17.19505,8.76465,1.961863850809787,15.7646,8.028649999999999,True
pro_512k_L18,pro,512k,18,131075,1024,0.632,15.979,9.0269,1.7701536518627659,14.51345,8.16475,True
pro_512k_L20,pro,512k,20,131075,1024,0.745,22.854200000000002,9.6208,2.3754989190088147,22.8462,9.052700000000002,True
pro_512k_L22,pro,512k,22,131075,1024,0.411,15.3836,8.695799999999998,1.7690839255732655,13.73115,7.66875,True
pro_512k_L24,pro,512k,24,131075,1024,0.601,16.9533,8.446299999999999,2.007186578738619,15.55035,7.462350000000001,True
pro_512k_L26,pro,512k,26,131075,1024,0.436,17.3455,8.7311,1.9866339865538136,15.929350000000001,8.0879,True
pro_512k_L28,pro,512k,28,131075,1024,0.612,16.70235,7.83345,2.132183137697949,15.26535,7.26705,True
pro_512k_L30,pro,512k,30,131075,1024,0.23,25.8077,9.3584,2.7577043084287913,25.8446,9.32315,True
pro_512k_L32,pro,512k,32,131075,1024,0.373,15.4717,9.13105,1.6944053531631083,13.886149999999999,7.97425,True
pro_512k_L34,pro,512k,34,131075,1024,0.629,16.8895,8.7103,1.9390262103486677,15.3199,7.6655,True
pro_512k_L36,pro,512k,36,131075,1024,0.314,16.204549999999998,8.6206,1.8797473493724333,14.55975,7.8687,True
pro_512k_L38,pro,512k,38,131075,1024,0.6,17.18215,8.881450000000001,1.9346109024990286,15.58235,8.171100000000001,True
pro_512k_L40,pro,512k,40,131075,1024,0.414,22.94545,7.6431499999999994,3.0020933777303864,22.598200000000002,7.432,True
pro_512k_L42,pro,512k,42,131075,1024,0.624,16.9069,8.950299999999999,1.8889757885210554,15.2941,7.86705,True
pro_512k_L44,pro,512k,44,131075,1024,0.393,17.60935,8.6783,2.029124367675697,16.225450000000002,7.72145,True
pro_512k_L46,pro,512k,46,131075,1024,0.664,15.838149999999999,8.85905,1.7877932735451316,14.4047,7.921399999999999,True
pro_512k_L48,pro,512k,48,131075,1024,0.297,16.62215,8.8352,1.8813552607750816,15.18525,8.2239,True
pro_512k_L50,pro,512k,50,131075,1024,0.628,23.69425,9.070350000000001,2.6122751602749616,23.662200000000002,9.078299999999999,True
pro_512k_L52,pro,512k,52,131075,1024,0.591,15.7819,9.510299999999999,1.6594534346971181,14.39975,8.4367,True
pro_512k_L54,pro,512k,54,131075,1024,0.668,16.46555,8.947149999999999,1.8403122782114978,14.847850000000001,7.85425,True
pro_512k_L56,pro,512k,56,131075,1024,0.734,15.654200000000001,9.0112,1.7371937144886365,13.91025,8.12635,True
pro_512k_L58,pro,512k,58,131075,1024,0.762,15.52625,8.7856,1.7672384356219266,13.8288,7.90385,True
pro_512k_L60,pro,512k,60,131075,1024,0.859,29.018900000000002,9.68305,2.996875984323122,28.94065,9.24635,True
pro_64k_L02,pro,64k,2,16387,1024,0.787,10.7935,6.995100000000001,1.5430086775028231,9.04475,6.45425,True
pro_64k_L04,pro,64k,4,16387,1024,0.796,11.6478,8.1343,1.4319363682185315,9.75665,7.6575,True
pro_64k_L06,pro,64k,6,16387,1024,0.84,10.719899999999999,7.39025,1.4505463279320725,8.85585,6.84785,True
pro_64k_L08,pro,64k,8,16387,1024,0.86,10.87355,8.3439,1.3031735759057514,9.2735,7.79025,True
pro_64k_L10,pro,64k,10,16387,1024,0.737,18.7438,9.22715,2.0313748015367694,13.475100000000001,8.583950000000002,True
pro_64k_L12,pro,64k,12,16387,1024,0.655,11.57585,7.6591000000000005,1.511385149691217,9.9855,7.129449999999999,True
pro_64k_L14,pro,64k,14,16387,1024,0.606,12.49105,8.3247,1.5004804977957162,10.7103,7.80615,True
pro_64k_L16,pro,64k,16,16387,1024,0.544,12.05425,7.51195,1.6046765486990728,10.19675,6.9567,True
pro_64k_L18,pro,64k,18,16387,1024,0.506,13.170950000000001,9.604700000000001,1.3713025914396078,11.1119,8.83995,True
pro_64k_L20,pro,64k,20,16387,1024,0.632,19.315,9.8111,1.9686885262610718,11.430299999999999,9.3743,True
pro_64k_L22,pro,64k,22,16387,1024,0.515,13.1422,10.01905,1.3117211711689232,11.65745,9.3423,True
pro_64k_L24,pro,64k,24,16387,1024,0.647,11.90865,8.50235,1.4006304139443801,9.964799999999999,8.035,True
pro_64k_L26,pro,64k,26,16387,1024,0.521,13.57255,9.617450000000002,1.4112420652043938,11.683,9.0735,True
pro_64k_L28,pro,64k,28,16387,1024,0.642,11.513549999999999,8.53755,1.3485777535709893,9.780700000000001,8.0143,True
pro_64k_L30,pro,64k,30,16387,1024,0.312,19.0062,9.18075,2.0702230209950168,11.2767,8.38075,True
pro_64k_L32,pro,64k,32,16387,1024,0.416,10.4718,7.420649999999999,1.4111701805097938,8.930950000000001,6.92785,True
pro_64k_L34,pro,64k,34,16387,1024,0.626,12.07505,8.76625,1.3774475973192641,10.27665,8.27195,True
pro_64k_L36,pro,64k,36,16387,1024,0.487,12.572700000000001,7.85595,1.600404788727016,10.7919,7.29275,True
pro_64k_L38,pro,64k,38,16387,1024,0.269,12.2256,9.3903,1.3019392351682055,10.26385,8.6655,True
pro_64k_L40,pro,64k,40,16387,1024,0.294,18.899099999999997,8.7679,2.1554876310176896,17.8094,7.9152,True
pro_64k_L42,pro,64k,42,16387,1024,0.441,12.6766,8.799850000000001,1.440547282055944,11.054200000000002,8.25595,True
pro_64k_L44,pro,64k,44,16387,1024,0.144,13.79825,8.1759,1.687673528296579,11.8975,7.6766000000000005,True
pro_64k_L46,pro,64k,46,16387,1024,0.519,12.601450000000002,8.0335,1.5686126843841417,10.6287,7.55675,True
pro_64k_L48,pro,64k,48,16387,1024,0.271,11.69275,7.74395,1.5099206477314548,10.084700000000002,7.238300000000001,True
pro_64k_L50,pro,64k,50,16387,1024,0.441,18.348599999999998,9.2798,1.9772624410008834,10.6543,9.247950000000001,True
pro_64k_L52,pro,64k,52,16387,1024,0.374,10.727799999999998,7.98225,1.3439569043815964,9.23985,7.4447,True
pro_64k_L54,pro,64k,54,16387,1024,0.635,12.61585,8.8559,1.424570060637541,10.7104,8.4031,True
pro_64k_L56,pro,64k,56,16387,1024,0.602,12.0655,10.36635,1.1639101515962706,10.18225,9.73115,True
pro_64k_L58,pro,64k,58,16387,1024,0.655,11.755049999999999,7.81585,1.5040014841635905,10.030299999999999,7.27665,True
pro_64k_L60,pro,64k,60,16387,1024,0.86,19.623849999999997,8.8191,2.225153360320214,19.5262,8.526399999999999,True
pro_8k_L02,pro,8k,2,2051,1024,0.906,11.01425,4.2063500000000005,2.6184815814185693,8.87025,3.6447,True
pro_8k_L04,pro,8k,4,2051,1024,0.918,11.347100000000001,4.6911499999999995,2.418831203436258,9.2735,4.1008000000000004,True
pro_8k_L06,pro,8k,6,2051,1024,0.926,15.1213,4.4431,3.403322004906484,13.34065,3.8704,True
pro_8k_L08,pro,8k,8,2051,1024,0.936,13.9375,4.632,3.0089594127806567,10.9871,4.358350000000001,True
pro_8k_L10,pro,8k,10,2051,1024,0.901,15.433399999999999,4.59675,3.357459074346005,10.30385,4.6495500000000005,True
pro_8k_L12,pro,8k,12,2051,1024,0.847,8.393450000000001,4.1536,2.020765119414484,7.2686,3.5887,True
