uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
flash_1024k_L02,flash,1024k,2,262127,512,0.514,19.8526,12.00145,1.6541834528327826,17.241400000000002,11.14865,True
flash_1024k_L04,flash,1024k,4,262127,512,0.703,18.84285,11.89105,1.5846245705803943,16.2238,11.063799999999999,True
flash_1024k_L06,flash,1024k,6,262127,512,0.684,18.950200000000002,12.0142,1.5773168417372776,16.30555,11.142299999999999,True
flash_1024k_L08,flash,1024k,8,262127,512,0.627,19.6222,11.92465,1.6455158013023443,17.049400000000002,11.0718,True
flash_1024k_L10,flash,1024k,10,262127,512,0.385,18.907049999999998,12.156649999999999,1.5552845561894106,16.2574,11.2591,True
flash_1024k_L12,flash,1024k,12,262127,512,0.285,19.33095,12.13265,1.5932998973843309,16.6784,11.2606,True
flash_1024k_L14,flash,1024k,14,262127,512,0.357,19.25245,12.0447,1.5984167310103197,16.7182,11.289549999999998,True
flash_1024k_L16,flash,1024k,16,262127,512,0.262,19.78375,12.743799999999998,1.552421569704484,17.156650000000003,12.009450000000001,True
flash_1024k_L18,flash,1024k,18,262127,512,0.312,19.057299999999998,12.1279,1.5713602519809693,16.449450000000002,11.35825,True
flash_1024k_L20,flash,1024k,20,262127,512,0.566,20.1918,11.955,1.6889836888331242,17.8719,11.203149999999999,True
flash_1024k_L22,flash,1024k,22,262127,512,0.422,18.3341,12.0238,1.5248174453999568,16.14385,11.20635,True
flash_1024k_L24,flash,1024k,24,262127,512,0.488,20.18205,12.13105,1.6636688497698056,17.9374,11.3535,True
flash_1024k_L26,flash,1024k,26,262127,512,0.578,19.327849999999998,12.08785,1.598948530962909,17.123,11.2959,True
flash_1024k_L28,flash,1024k,28,262127,512,0.66,18.735799999999998,12.115,1.5464960792406106,16.5567,11.270299999999999,True
flash_1024k_L30,flash,1024k,30,262127,512,0.514,19.11655,12.11505,1.5779175488338884,16.955099999999998,11.2879,True
flash_1024k_L32,flash,1024k,32,262127,512,0.424,22.46215,12.01425,1.8696256528705495,20.22525,11.259049999999998,True
flash_1024k_L34,flash,1024k,34,262127,512,0.379,19.63325,11.995049999999999,1.636779338143651,17.34705,11.174299999999999,True
