uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
flash_16k_L16,flash,16k,16,4099,512,0.359,8.79185,5.6832,1.5469893721846846,7.25265,4.91675,True
flash_16k_L18,flash,16k,18,4099,512,0.439,9.867149999999999,5.8575,1.6845326504481433,8.34715,5.073600000000001,True
flash_16k_L20,flash,16k,20,4099,512,0.33,8.702350000000001,5.4255,1.6039719841489264,7.1968000000000005,5.0527,True
flash_16k_L22,flash,16k,22,4099,512,0.344,8.511899999999999,5.4416,1.5642274331079091,7.1358999999999995,5.07195,True
flash_16k_L24,flash,16k,24,4099,512,0.266,9.42705,5.2479499999999994,1.796329995522061,7.90225,4.87035,True
flash_16k_L26,flash,16k,26,4099,512,0.346,8.9054,5.6656,1.5718370516803162,7.33115,4.849600000000001,True
flash_16k_L28,flash,16k,28,4099,512,0.627,8.609399999999999,5.75675,1.4955313327832542,7.2575,4.9552,True
flash_16k_L30,flash,16k,30,4099,512,0.545,9.2079,5.82865,1.5797654688478466,7.8143,5.0143,True
flash_16k_L32,flash,16k,32,4099,512,0.303,8.9039,5.300649999999999,1.6797751219190102,7.3231,4.90075,True
flash_16k_L34,flash,16k,34,4099,512,0.348,8.683200000000001,5.2431,1.6561194713051441,7.18075,4.859100000000001,True
flash_16k_L36,flash,16k,36,4099,512,0.916,10.33115,5.3392,1.9349621666167214,8.7343,4.968,True
flash_16k_L38,flash,16k,38,4099,512,0.508,9.0127,5.73425,1.5717312638967607,7.5423,4.963100000000001,True
flash_16k_L40,flash,16k,40,4099,512,0.605,8.65745,5.75345,1.5047406338805414,7.1198999999999995,4.982399999999999,True
flash_16k_L42,flash,16k,42,4099,512,0.824,8.78865,5.7455,1.529657993212079,7.247850000000001,4.95515,True
flash_256k_L02,flash,256k,2,65538,512,0.303,13.817549999999999,10.5646,1.3079103799481284,12.40145,9.9311,True
flash_256k_L04,flash,256k,4,65538,512,0.184,15.13905,10.4543,1.4481170427479602,13.719850000000001,9.81265,True
flash_256k_L06,flash,256k,6,65538,512,0.303,13.3599,10.6191,1.258100969008673,11.9454,9.9535,True
flash_256k_L08,flash,256k,8,65538,512,0.158,15.53575,9.716700000000001,1.5988710158798767,13.8397,9.17585,True
flash_256k_L10,flash,256k,10,65538,512,0.193,14.51015,10.5168,1.3797115092043206,12.83995,9.900649999999999,True
flash_256k_L12,flash,256k,12,65538,512,0.156,16.9037,11.66225,1.4494372869729255,15.243,11.105450000000001,True
flash_256k_L14,flash,256k,14,65538,512,0.182,14.89415,10.441450000000001,1.4264446030005409,13.5807,9.8687,True
flash_256k_L16,flash,256k,16,65538,512,0.266,13.623899999999999,9.6846,1.4067591846849636,12.324549999999999,9.142299999999999,True
flash_256k_L18,flash,256k,18,65538,512,0.312,12.8367,9.71345,1.321538691196228,11.6269,9.1344,True
flash_256k_L20,flash,256k,20,65538,512,0.6,13.6815,9.7726,1.3999856742320365,12.21425,9.2079,True
flash_256k_L22,flash,256k,22,65538,512,0.279,13.75175,11.62215,1.1832363203021816,12.252600000000001,11.04945,True
flash_256k_L24,flash,256k,24,65538,512,0.111,19.5661,11.82385,1.6547994096677476,17.9821,11.28465,True
flash_256k_L26,flash,256k,26,65538,512,0.486,14.7151,10.3119,1.4270018134388425,13.43515,9.7087,True
flash_256k_L28,flash,256k,28,65538,512,0.484,15.608,10.3134,1.513370954292474,14.335700000000001,9.8015,True
flash_256k_L30,flash,256k,30,65538,512,0.471,14.30545,10.4047,1.3749026882082136,12.974200000000002,9.85915,True
flash_256k_L32,flash,256k,32,65538,512,0.402,17.073349999999998,10.371049999999999,1.6462508617738802,15.5918,9.783850000000001,True
flash_256k_L34,flash,256k,34,65538,512,0.631,13.35025,9.556700000000001,1.3969518766938378,11.88625,8.9711,True
flash_256k_L36,flash,256k,36,65538,512,0.762,13.0607,10.2782,1.2707186083166313,11.54875,9.73595,True
flash_256k_L38,flash,256k,38,65538,512,0.453,14.8335,10.39505,1.4269772632166273,13.479899999999999,9.80955,True
flash_256k_L40,flash,256k,40,65538,512,0.25,13.5133,10.897450000000001,1.240042395239253,12.2623,9.9807,True
flash_256k_L42,flash,256k,42,65538,512,0.617,13.18535,10.23675,1.2880406378977702,11.9311,9.6655,True
flash_32k_L02,flash,32k,2,8195,512,0.809,9.073450000000001,7.873399999999999,1.1524182691086446,7.43505,7.4431,True
flash_32k_L04,flash,32k,4,8195,512,0.775,9.123149999999999,6.863899999999999,1.3291496088229724,7.503850000000001,6.5087,True
flash_32k_L06,flash,32k,6,8195,512,0.859,10.8175,6.5119,1.661189514580998,9.2079,6.1518999999999995,True
flash_32k_L08,flash,32k,8,8195,512,0.76,9.0911,6.9567,1.3068121379389654,7.5855500000000005,6.5278,True
flash_32k_L10,flash,32k,10,8195,512,0.723,9.0942,7.4048,1.228149308556612,7.5327,6.9168,True
flash_32k_L12,flash,32k,12,8195,512,0.631,9.430200000000001,6.8655,1.3735634695215209,7.92785,6.43675,True
flash_32k_L14,flash,32k,14,8195,512,0.688,8.67985,7.4159,1.1704378430129856,7.5471,6.9647,True
flash_32k_L16,flash,32k,16,8195,512,0.59,9.094299999999999,6.87675,1.3224706438361142,7.84795,6.42545,True
flash_32k_L18,flash,32k,18,8195,512,0.713,9.02705,6.8927,1.3096536915867512,7.697550000000001,6.3983,True
flash_32k_L20,flash,32k,20,8195,512,0.795,8.9311,7.207949999999999,1.2390624241289134,7.5007,6.89755,True
flash_32k_L22,flash,32k,22,8195,512,0.686,9.1727,6.89095,1.3311227044166625,7.668699999999999,6.55185,True
flash_32k_L24,flash,32k,24,8195,512,0.719,9.1199,6.5855,1.3848454938880874,7.6111,6.2559,True
flash_32k_L26,flash,32k,26,8195,512,0.713,9.09425,7.18875,1.2650669448791516,7.61745,6.71825,True
flash_32k_L28,flash,32k,28,8195,512,0.869,10.599950000000002,7.5216,1.4092679748989578,9.255799999999999,7.0608,True
flash_32k_L30,flash,32k,30,8195,512,0.824,9.062299999999999,7.31025,1.2396703259122464,7.576,6.839899999999999,True
flash_32k_L32,flash,32k,32,8195,512,0.615,9.215950000000001,6.86235,1.3429728882962835,7.7343,6.52,True
flash_32k_L34,flash,32k,34,8195,512,0.67,9.0431,6.77275,1.3352183381934961,7.6047,6.4047,True
flash_32k_L36,flash,32k,36,8195,512,0.908,10.38545,7.3183,1.4191068964103686,8.9807,6.95515,True
flash_32k_L38,flash,32k,38,8195,512,0.762,9.0063,7.1807,1.2542370520979849,7.5070500000000004,6.71195,True
flash_32k_L40,flash,32k,40,8195,512,0.799,8.98705,7.13275,1.2599698573481477,7.52785,6.64785,True
flash_32k_L42,flash,32k,42,8195,512,0.873,10.7407,7.0143,1.5312575738134953,9.30385,6.5679,True
flash_4k_L02,flash,4k,2,1027,512,0.895,9.5631,3.86385,2.4750184401568385,7.88775,3.37115,True
flash_4k_L04,flash,4k,4,1027,512,0.891,9.059149999999999,3.8272,2.3670437918060196,7.5903,3.3328,True
flash_4k_L06,flash,4k,6,1027,512,0.863,5.086399999999999,3.8495500000000002,1.321297294488966,3.728,3.3710999999999998,True
flash_4k_L08,flash,4k,8,1027,512,0.744,7.85115,3.888,2.0193287037037035,6.6895,3.3470999999999997,True
flash_4k_L10,flash,4k,10,1027,512,0.846,7.8126999999999995,3.9536,1.9760977337110481,6.6175,3.37115,True
flash_4k_L12,flash,4k,12,1027,512,0.607,8.2479,3.9311,2.098115031416143,7.055899999999999,3.3470500000000003,True
flash_4k_L14,flash,4k,14,1027,512,0.711,8.04635,3.8495500000000002,2.090205348677118,6.83835,3.3070999999999997,True
flash_4k_L16,flash,4k,16,1027,512,0.674,8.0352,3.87015,2.0761985969536063,6.81905,3.336,True
flash_4k_L18,flash,4k,18,1027,512,0.723,8.1535,3.8895999999999997,2.0962309749074453,6.91665,3.3790999999999998,True
flash_4k_L20,flash,4k,20,1027,512,0.646,7.94395,3.9343000000000004,2.0191520727956687,6.75195,3.33115,True
flash_4k_L22,flash,4k,22,1027,512,0.639,7.7631499999999996,3.77575,2.0560550883930344,6.59835,3.24955,True
flash_4k_L24,flash,4k,24,1027,512,0.553,8.07675,3.8895999999999997,2.076498868778281,6.94715,3.3504,True
flash_4k_L26,flash,4k,26,1027,512,0.586,8.05275,3.904,2.0626921106557377,6.7311000000000005,3.3727,True
flash_4k_L28,flash,4k,28,1027,512,0.746,7.97275,3.9504,2.018213345484001,6.6112,3.3775500000000003,True
flash_4k_L30,flash,4k,30,1027,512,0.771,8.2079,3.96475,2.0702188032032285,6.8464,3.4128000000000003,True
flash_4k_L32,flash,4k,32,1027,512,0.633,7.8607,3.91195,2.0094070731987883,6.6751499999999995,3.3264,True
flash_4k_L34,flash,4k,34,1027,512,0.695,7.80795,3.8975999999999997,2.0032712438423648,6.6575500000000005,3.34395,True
flash_4k_L36,flash,4k,36,1027,512,0.934,9.40635,3.8863499999999997,2.420355860897758,8.28465,3.36475,True
flash_4k_L38,flash,4k,38,1027,512,0.742,8.092649999999999,3.9055999999999997,2.072063191315035,6.77595,3.3328,True
flash_4k_L40,flash,4k,40,1027,512,0.795,7.86715,3.8639,2.036064597945081,6.5792,3.2944,True
flash_4k_L42,flash,4k,42,1027,512,0.932,9.311950000000001,3.9455500000000003,2.3601145594403823,7.98545,3.3455,True
flash_512k_L02,flash,512k,2,131075,512,0.604,14.82855,9.47985,1.5642177882561432,13.156450000000001,8.81105,True
flash_512k_L04,flash,512k,4,131075,512,0.805,14.4511,9.84315,1.4681377404591012,12.763,9.17425,True
flash_512k_L06,flash,512k,6,131075,512,0.748,14.58225,9.2352,1.5789858367983367,12.9054,8.5936,True
flash_512k_L08,flash,512k,8,131075,512,0.738,14.538950000000002,9.401549999999999,1.5464418101270538,13.0685,8.7791,True
flash_512k_L10,flash,512k,10,131075,512,0.455,14.335899999999999,9.982299999999999,1.4361319535577974,12.83325,9.3423,True
flash_512k_L12,flash,512k,12,131075,512,0.715,14.4015,9.24625,1.557550358253346,12.9438,8.575899999999999,True
flash_512k_L14,flash,512k,14,131075,512,0.479,15.362950000000001,9.84625,1.5602843722229278,13.87025,9.254299999999999,True
flash_512k_L16,flash,512k,16,131075,512,0.318,14.962950000000001,10.14865,1.4743783655954241,13.46535,9.49425,True
flash_512k_L18,flash,512k,18,131075,512,0.148,20.913400000000003,11.254299999999999,1.85825862114925,19.502200000000002,10.61265,True
flash_512k_L20,flash,512k,20,131075,512,0.332,15.06715,10.3071,1.4618224330801097,13.638200000000001,9.7326,True
flash_512k_L22,flash,512k,22,131075,512,0.057,20.5772,10.187100000000001,2.0199271627843056,19.194950000000002,9.62075,True
flash_512k_L24,flash,512k,24,131075,512,0.023,21.1565,11.09905,1.90615413030845,19.76925,10.53265,True
flash_512k_L26,flash,512k,26,131075,512,0.301,15.329450000000001,10.0671,1.5227274984851646,13.6815,9.492700000000001,True
flash_512k_L28,flash,512k,28,131075,512,0.525,17.817349999999998,10.289399999999999,1.7316218632767701,16.1359,9.71025,True
flash_512k_L30,flash,512k,30,131075,512,0.119,20.9836,10.8431,1.935203032343149,19.396349999999998,10.20625,True
flash_512k_L32,flash,512k,32,131075,512,0.197,16.94225,10.09425,1.6784060232310474,15.505450000000002,9.45585,True
flash_512k_L34,flash,512k,34,131075,512,0.283,14.783850000000001,11.2782,1.3108341756663298,13.367899999999999,10.6895,True
flash_512k_L36,flash,512k,36,131075,512,0.584,15.2766,9.2958,1.6433873362163558,13.7663,8.6159,True
flash_512k_L38,flash,512k,38,131075,512,0.215,17.7261,9.88625,1.7930054368441015,16.15175,9.263950000000001,True
flash_512k_L40,flash,512k,40,131075,512,0.432,16.41575,9.2575,1.7732379152038886,14.8286,8.58555,True
flash_512k_L42,flash,512k,42,131075,512,0.611,14.8605,9.30545,1.5969673685850765,13.259049999999998,8.61575,True
flash_64k_L02,flash,64k,2,16387,512,0.715,9.6511,8.7886,1.0981384975991624,8.335899999999999,8.187100000000001,True
flash_64k_L04,flash,64k,4,16387,512,0.766,9.5086,8.46535,1.123237668850077,8.251100000000001,7.8159,True
flash_64k_L06,flash,64k,6,16387,512,0.705,9.93275,8.79675,1.1291386023247223,8.5791,8.1583,True
flash_64k_L08,flash,64k,8,16387,512,0.617,10.16155,8.7566,1.1604446931457415,8.51185,8.09595,True
flash_64k_L10,flash,64k,10,16387,512,0.582,10.49435,8.6351,1.2153130826510408,8.7999,7.9903,True
flash_64k_L12,flash,64k,12,16387,512,0.254,10.55505,7.92635,1.3316406668895517,8.88475,7.239949999999999,True
flash_64k_L14,flash,64k,14,16387,512,0.311,9.93585,8.15985,1.217651059762128,8.46865,7.5438,True
flash_64k_L16,flash,64k,16,16387,512,0.227,10.2607,8.535950000000001,1.2020571816845222,8.7519,7.931100000000001,True
flash_64k_L18,flash,64k,18,16387,512,0.412,10.247950000000001,8.57435,1.1951868071632252,8.65425,8.0126,True
flash_64k_L20,flash,64k,20,16387,512,0.178,10.67345,8.16305,1.3075321111594318,9.23825,7.4925500000000005,True
flash_64k_L22,flash,64k,22,16387,512,0.076,12.0942,8.66705,1.395422894756578,10.539200000000001,8.00145,True
flash_64k_L24,flash,64k,24,16387,512,0.107,13.2478,8.47665,1.56285796865507,11.68295,7.8208,True
flash_64k_L26,flash,64k,26,16387,512,0.156,10.9886,8.29905,1.3240792620842146,9.628549999999999,7.660699999999999,True
flash_64k_L28,flash,64k,28,16387,512,0.41,10.93435,8.64935,1.2641817015151429,9.5662,8.11675,True
flash_64k_L30,flash,64k,30,16387,512,0.256,10.187100000000001,8.52625,1.19479255241167,8.7695,7.93585,True
flash_64k_L32,flash,64k,32,16387,512,0.148,11.11195,9.251,1.2011620365365907,9.6111,8.58235,True
flash_64k_L34,flash,64k,34,16387,512,0.145,10.526299999999999,8.3824,1.2557620729146781,8.9791,7.71985,True
flash_64k_L36,flash,64k,36,16387,512,0.779,10.0015,8.8351,1.1320188792430192,8.4031,8.15975,True
flash_64k_L38,flash,64k,38,16387,512,0.336,9.707049999999999,8.09435,1.1992377399049952,8.364600000000001,7.419149999999999,True
flash_64k_L40,flash,64k,40,16387,512,0.406,10.5311,8.57105,1.2286826001481732,9.2111,7.9343,True
flash_64k_L42,flash,64k,42,16387,512,0.779,9.875,8.472,1.165604343720491,8.57265,7.8704,True
flash_8k_L02,flash,8k,2,2051,512,0.84,8.203100000000001,4.3903,1.868460014122042,6.9087,3.8608000000000002,True
flash_8k_L04,flash,8k,4,2051,512,0.844,8.03825,5.121449999999999,1.5695262083980124,6.72475,4.55675,True
flash_8k_L06,flash,8k,6,2051,512,0.75,8.46875,4.3599,1.942418404091837,7.0127,3.8528000000000002,True
flash_8k_L08,flash,8k,8,2051,512,0.631,8.0575,4.37275,1.842661940426505,6.9023,3.9104,True
flash_8k_L10,flash,8k,10,2051,512,0.672,7.8848,4.32305,1.8238974797885752,6.78875,3.89595,True
flash_8k_L12,flash,8k,12,2051,512,0.477,8.44795,4.3328,1.9497668943870017,7.2318999999999996,3.8734,True
flash_8k_L14,flash,8k,14,2051,512,0.416,8.1743,3.3824,2.416715941343425,6.6655500000000005,2.8255,True
flash_8k_L16,flash,8k,16,2051,512,0.498,8.444700000000001,4.427,1.907544612604473,6.99195,3.86715,True
flash_8k_L18,flash,8k,18,2051,512,0.586,8.89425,4.4608,1.99386881276901,7.4207,3.9072,True
flash_8k_L20,flash,8k,20,2051,512,0.488,8.3567,4.334350000000001,1.9280168883454263,7.332649999999999,3.8543499999999997,True
flash_8k_L22,flash,8k,22,2051,512,0.334,7.69435,4.2816,1.797073523916293,6.7103,3.7743,True
flash_8k_L24,flash,8k,24,2051,512,0.48,8.5807,4.2303999999999995,2.0283424735249627,7.42395,3.6927,True
flash_8k_L26,flash,8k,26,2051,512,0.439,7.9503,4.3759,1.8168376791060128,6.6287,3.79515,True
flash_8k_L28,flash,8k,28,2051,512,0.639,8.284799999999999,4.5104,1.8368215679318907,7.1231,3.8912,True
flash_8k_L30,flash,8k,30,2051,512,0.492,8.51825,4.3984,1.9366701527828303,7.35675,3.859,True
flash_8k_L32,flash,8k,32,2051,512,0.309,8.0271,4.2,1.9112142857142858,6.75675,3.7887,True
flash_8k_L34,flash,8k,34,2051,512,0.611,8.09755,4.2063999999999995,1.9250546785850136,6.81585,3.78395,True
flash_8k_L36,flash,8k,36,2051,512,0.865,8.3119,4.515149999999999,1.840891221775578,7.21425,3.9648000000000003,True
flash_8k_L38,flash,8k,38,2051,512,0.51,8.267100000000001,4.3232,1.9122640636565509,7.16475,3.7728,True
flash_8k_L40,flash,8k,40,2051,512,0.529,8.359950000000001,4.44,1.8828716216216217,7.1616,3.8528000000000002,True
flash_8k_L42,flash,8k,42,2051,512,0.848,8.12145,4.31025,1.8842178527927613,6.872,3.7407,True
pro_1024k_L02,pro,1024k,2,262127,1024,0.93,24.41575,11.355049999999999,2.150210699204319,21.07005,10.7279,True
pro_1024k_L04,pro,1024k,4,262127,1024,0.886,24.51335,11.76945,2.0827948629715065,21.177400000000002,11.169450000000001,True
pro_1024k_L06,pro,1024k,6,262127,1024,0.922,24.42525,11.69745,2.088083300206455,20.9677,11.04625,True
pro_1024k_L08,pro,1024k,8,262127,1024,0.871,25.6045,11.004700000000001,2.3266876879878597,22.09255,10.412600000000001,True
pro_1024k_L10,pro,1024k,10,262127,1024,0.887,26.755,11.22715,2.383062486917873,23.3357,10.636700000000001,True
pro_1024k_L12,pro,1024k,12,262127,1024,0.856,19.21905,11.575899999999999,1.6602639967518724,17.227,10.97105,True
pro_1024k_L14,pro,1024k,14,262127,1024,0.71,19.786900000000003,11.6478,1.6987671491612153,17.7806,11.170950000000001,True
pro_1024k_L16,pro,1024k,16,262127,1024,0.619,20.906950000000002,11.815850000000001,1.7693987313650732,18.9038,11.21585,True
pro_1024k_L18,pro,1024k,18,262127,1024,0.749,19.79815,10.852649999999999,1.8242687269929465,17.68775,10.2911,True
pro_1024k_L20,pro,1024k,20,262127,1024,0.76,19.5901,11.6671,1.6790890624062536,17.710150000000002,11.153450000000001,True
pro_1024k_L22,pro,1024k,22,262127,1024,0.575,20.881349999999998,11.81915,1.7667387248660011,18.97085,11.259049999999998,True
pro_1024k_L24,pro,1024k,24,262127,1024,0.664,19.59345,11.60945,1.6877156109893232,17.7679,11.0734,True
pro_1024k_L26,pro,1024k,26,262127,1024,0.535,22.40915,12.803049999999999,1.7502977806069648,20.662,12.270299999999999,True
pro_1024k_L28,pro,1024k,28,262127,1024,0.611,19.85905,11.675,1.7009892933618842,17.996599999999997,11.153450000000001,True
pro_1024k_L30,pro,1024k,30,262127,1024,0.267,19.9228,14.0894,1.4140275668232856,18.0333,13.563049999999999,True
pro_1024k_L32,pro,1024k,32,262127,1024,0.394,19.47495,11.70865,1.6632959393269078,17.617549999999998,11.155100000000001,True
pro_1024k_L34,pro,1024k,34,262127,1024,0.673,19.82535,12.72775,1.557647659641335,17.9198,12.238299999999999,True
pro_1024k_L36,pro,1024k,36,262127,1024,0.196,27.73085,11.2127,2.4731643582723164,25.9998,10.59195,True
pro_1024k_L38,pro,1024k,38,262127,1024,0.425,19.3197,11.70225,1.6509389220021793,17.3006,11.15825,True
pro_1024k_L40,pro,1024k,40,262127,1024,0.122,28.9516,14.89095,1.9442413009243869,27.10675,14.37245,True
pro_1024k_L42,pro,1024k,42,262127,1024,0.479,21.87965,13.494200000000001,1.6214114212031836,19.891,12.995,True
pro_1024k_L44,pro,1024k,44,262127,1024,0.176,22.143849999999997,12.26225,1.805855369120675,20.2687,11.74065,True
pro_1024k_L46,pro,1024k,46,262127,1024,0.64,20.7757,11.5519,1.7984660532033692,18.94855,11.076649999999999,True
pro_1024k_L48,pro,1024k,48,262127,1024,0.244,27.66025,11.702200000000001,2.363679479072311,25.9452,11.16145,True
pro_1024k_L50,pro,1024k,50,262127,1024,0.351,19.37265,12.638200000000001,1.5328646484467723,17.5103,12.0911,True
pro_1024k_L52,pro,1024k,52,262127,1024,0.292,20.2015,14.74705,1.3698671937777385,18.3053,14.313600000000001,True
pro_1024k_L54,pro,1024k,54,262127,1024,0.671,20.0158,12.5214,1.598527321226061,18.16305,11.9743,True
pro_1024k_L56,pro,1024k,56,262127,1024,0.624,20.2302,11.6623,1.7346664037111033,18.43985,11.11515,True
pro_1024k_L58,pro,1024k,58,262127,1024,0.679,19.6062,12.0815,1.6228282911890082,17.75835,11.38225,True
pro_1024k_L60,pro,1024k,60,262127,1024,0.876,25.74535,12.611,2.0414994845769563,22.3484,12.044649999999999,True
pro_128k_L02,pro,128k,2,32771,1024,0.939,14.089450000000001,9.003,1.5649727868488283,12.283,8.4079,True
pro_128k_L04,pro,128k,4,32771,1024,0.863,12.74065,9.1374,1.3943408409394358,10.8445,8.6463,True
pro_128k_L06,pro,128k,6,32771,1024,0.87,16.5838,9.187149999999999,1.8051082218098107,14.702200000000001,8.6448,True
pro_128k_L08,pro,128k,8,32771,1024,0.928,15.083,8.711799999999998,1.7313299203379329,13.030149999999999,8.1535,True
pro_128k_L10,pro,128k,10,32771,1024,0.899,15.88945,9.2783,1.7125389349342013,13.8271,8.819049999999999,True
pro_128k_L12,pro,128k,12,32771,1024,0.849,13.058950000000001,9.089450000000001,1.43671509277239,10.988700000000001,8.5824,True
pro_128k_L14,pro,128k,14,32771,1024,0.812,12.3742,8.62865,1.4340829677875448,10.6975,8.0463,True
pro_128k_L16,pro,128k,16,32771,1024,0.665,12.84625,10.4367,1.2308727854590051,11.1534,9.876700000000001,True
pro_128k_L18,pro,128k,18,32771,1024,0.688,13.1679,9.1455,1.4398228637034607,11.50535,8.6606,True
pro_128k_L20,pro,128k,20,32771,1024,0.782,12.7279,9.28625,1.3706178489702516,10.8062,8.80625,True
