uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
v32_64k_L46,v32,64k,46,65551,2048,0.399,17.795099999999998,14.03345,1.2680488404490697,16.37915,13.22865,True
v32_64k_L47,v32,64k,47,65551,2048,0.496,23.836599999999997,15.32935,1.554964822383206,22.54685,14.57425,True
v32_64k_L48,v32,64k,48,65551,2048,0.609,17.507,13.52945,1.2939919952400134,16.0718,12.742299999999998,True
v32_64k_L49,v32,64k,49,65551,2048,0.608,17.316599999999998,12.927850000000001,1.339480269340996,15.8654,12.094299999999999,True
v32_64k_L50,v32,64k,50,65551,2048,0.444,19.487849999999998,12.769350000000001,1.526142677583432,17.94215,11.951799999999999,True
v32_64k_L51,v32,64k,51,65551,2048,0.674,17.4206,12.71655,1.3699155824496425,15.9294,12.0142,True
v32_64k_L52,v32,64k,52,65551,2048,0.784,16.18065,12.89105,1.2551847987557259,14.6799,12.01425,True
v32_64k_L53,v32,64k,53,65551,2048,0.726,17.18365,16.0124,1.0731464365117034,15.74865,15.24615,True
v32_64k_L54,v32,64k,54,65551,2048,0.745,16.50385,13.63355,1.210532106457966,15.06865,12.740549999999999,True
v32_64k_L55,v32,64k,55,65551,2048,0.771,16.2862,13.547049999999999,1.2021953118944717,14.8493,12.6479,True
v32_64k_L56,v32,64k,56,65551,2048,0.81,22.2716,12.443100000000001,1.7898755133367086,20.8395,11.61095,True
v32_64k_L57,v32,64k,57,65551,2048,0.755,16.4207,13.5488,1.2119671114785073,14.897350000000001,12.75995,True
v32_64k_L58,v32,64k,58,65551,2048,0.865,24.16135,12.73265,1.897590053916506,22.8414,11.83825,True
v32_64k_L59,v32,64k,59,65551,2048,0.869,22.2413,13.71665,1.621481921606223,20.974,12.870149999999999,True
v32_64k_L60,v32,64k,60,65551,2048,0.875,22.8124,13.8896,1.642408708674116,21.511599999999998,13.02225,True
v32_8k_L03,v32,8k,3,8207,2048,0.9,11.40475,7.7823,1.4654729321665831,10.110299999999999,7.363,True
v32_8k_L04,v32,8k,4,8207,2048,0.7,10.99675,7.68475,1.4309834412310094,9.72145,7.31825,True
v32_8k_L05,v32,8k,5,8207,2048,0.914,10.95675,7.73585,1.4163601931268057,9.59835,7.2031,True
v32_8k_L06,v32,8k,6,8207,2048,0.887,13.24475,7.475149999999999,1.7718373544343593,11.65115,7.0735,True
v32_8k_L07,v32,8k,7,8207,2048,0.864,14.67015,7.6351,1.921409018873361,13.14705,7.2879499999999995,True
v32_8k_L08,v32,8k,8,8207,2048,0.865,14.683,7.7183,1.902361919075444,13.351799999999999,7.1743500000000004,True
v32_8k_L09,v32,8k,9,8207,2048,0.85,10.8191,7.6479,1.4146497731403394,9.2959,7.15505,True
v32_8k_L10,v32,8k,10,8207,2048,0.89,11.02065,7.8784,1.3988436738424046,9.57425,7.494149999999999,True
v32_8k_L11,v32,8k,11,8207,2048,0.775,10.945450000000001,7.79675,1.40384775707827,9.619,7.39995,True
v32_8k_L12,v32,8k,12,8207,2048,0.908,13.655899999999999,7.37755,1.8510074482721226,12.1757,6.995100000000001,True
v32_8k_L13,v32,8k,13,8207,2048,0.891,13.852649999999999,7.75835,1.7855149612997607,12.31675,7.34375,True
v32_8k_L14,v32,8k,14,8207,2048,0.923,13.632,7.70395,1.769481889160755,12.0526,7.2175,True
v32_8k_L15,v32,8k,15,8207,2048,0.891,10.93745,7.7279,1.4153198152150002,9.6127,7.2847,True
v32_8k_L16,v32,8k,16,8207,2048,0.903,14.0591,7.5342,1.866037535504765,12.50385,7.2063999999999995,True
v32_8k_L17,v32,8k,17,8207,2048,0.778,11.492700000000001,7.8206999999999995,1.469523188461391,10.16615,7.419149999999999,True
