uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
v32_16k_L21,v32,16k,21,16399,2048,0.743,14.0319,10.76465,1.3035166029550427,12.62065,10.23985,True
v32_16k_L22,v32,16k,22,16399,2048,0.791,12.334200000000001,10.02705,1.2300925995183032,11.0509,9.52315,True
v32_16k_L23,v32,16k,23,16399,2048,0.779,12.140649999999999,10.1231,1.199301597336784,10.81105,9.5966,True
v32_16k_L24,v32,16k,24,16399,2048,0.75,12.3535,10.34705,1.1939151738901428,11.0351,9.83975,True
v32_16k_L25,v32,16k,25,16399,2048,0.661,12.987,9.9631,1.3035099517218536,11.688,9.45915,True
v32_16k_L26,v32,16k,26,16399,2048,0.537,12.34865,10.46075,1.180474631360084,11.0271,9.92475,True
v32_16k_L27,v32,16k,27,16399,2048,0.606,12.772549999999999,10.0655,1.268943420595102,11.3935,9.563,True
v32_16k_L28,v32,16k,28,16399,2048,0.459,12.657399999999999,9.90385,1.2780282415424304,11.3632,9.431899999999999,True
v32_16k_L29,v32,16k,29,16399,2048,0.529,12.98235,11.30065,1.1488144487264007,11.5918,10.79825,True
v32_16k_L30,v32,16k,30,16399,2048,0.496,12.11835,11.539100000000001,1.0501988889948088,10.870299999999999,11.0607,True
v32_16k_L31,v32,16k,31,16399,2048,0.481,12.7503,9.6655,1.3191557601779524,11.44475,9.171100000000001,True
v32_16k_L32,v32,16k,32,16399,2048,0.513,12.67345,9.902299999999999,1.2798491259606357,11.427100000000001,9.392,True
v32_16k_L33,v32,16k,33,16399,2048,0.258,13.22075,9.63035,1.3728213408650776,11.870299999999999,9.14235,True
v32_16k_L34,v32,16k,34,16399,2048,0.533,13.06225,11.03665,1.183533952784586,11.90705,10.48135,True
v32_16k_L35,v32,16k,35,16399,2048,0.438,13.1374,9.814200000000001,1.3386113998084406,11.913450000000001,9.27185,True
v32_16k_L36,v32,16k,36,16399,2048,0.672,12.51985,9.70075,1.2906063964126486,11.291049999999998,9.171100000000001,True
v32_16k_L37,v32,16k,37,16399,2048,0.646,12.139100000000001,10.1887,1.1914277582027148,10.7998,9.719899999999999,True
v32_16k_L38,v32,16k,38,16399,2048,0.686,13.15355,10.8094,1.2168621755139044,11.8527,10.3104,True
v32_16k_L39,v32,16k,39,16399,2048,0.713,12.3774,10.9263,1.1328079953872765,11.025450000000001,10.409450000000001,True
v32_16k_L40,v32,16k,40,16399,2048,0.712,12.22545,10.7935,1.1326678093296891,10.871799999999999,10.31825,True
v32_16k_L41,v32,16k,41,16399,2048,0.811,14.825149999999999,10.051200000000001,1.4749631884750076,13.4672,9.56625,True
