uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
v32_256k_L12,v32,256k,12,163775,2048,0.73,18.167650000000002,9.92625,1.8302631910338751,16.1677,8.8143,True
v32_256k_L13,v32,256k,13,163775,2048,0.852,19.2092,11.155100000000001,1.722010560192199,17.51795,10.01745,True
v32_256k_L14,v32,256k,14,163775,2048,0.913,18.77405,10.491,1.7895386521780574,17.1133,9.89095,True
v32_256k_L15,v32,256k,15,163775,2048,0.89,18.945349999999998,9.9631,1.9015517258684542,17.0828,9.1119,True
v32_256k_L16,v32,256k,16,163775,2048,0.779,18.766299999999998,9.553450000000002,1.9643479580675038,16.9375,8.703850000000001,True
v32_256k_L17,v32,256k,17,163775,2048,0.763,21.8781,9.8974,2.210489623537495,19.86215,8.74865,True
v32_256k_L18,v32,256k,18,163775,2048,0.919,26.19,10.639850000000001,2.461500867023501,23.80925,9.6718,True
v32_256k_L19,v32,256k,19,163775,2048,0.887,19.0975,10.5374,1.8123540911420275,17.15635,9.36625,True
v32_256k_L20,v32,256k,20,163775,2048,0.831,18.9103,9.6063,1.9685310681531913,16.98845,8.703850000000001,True
v32_256k_L21,v32,256k,21,163775,2048,0.841,19.77885,10.1198,1.9544704440799225,17.87475,9.28305,True
v32_256k_L22,v32,256k,22,163775,2048,0.894,25.169400000000003,9.89115,2.5446383888627717,22.76145,8.9839,True
v32_256k_L23,v32,256k,23,163775,2048,0.83,18.3628,11.905299999999999,1.5424054832721563,16.37865,10.627,True
v32_256k_L24,v32,256k,24,163775,2048,0.752,21.17725,11.1791,1.8943609056185204,19.159650000000003,10.01575,True
v32_256k_L25,v32,256k,25,163775,2048,0.879,26.3675,12.6159,2.0900213222996378,23.90035,11.8334,True
v32_256k_L26,v32,256k,26,163775,2048,0.78,19.4637,9.48465,2.052126330439183,17.47975,8.39185,True
v32_256k_L27,v32,256k,27,163775,2048,0.821,25.21545,9.66545,2.60882317946914,22.66535,8.57275,True
v32_256k_L28,v32,256k,28,163775,2048,0.867,19.45075,10.8318,1.795708007902657,17.6301,9.9806,True
v32_256k_L29,v32,256k,29,163775,2048,0.792,18.735599999999998,9.9774,1.877803836670876,16.68765,8.875,True
v32_256k_L30,v32,256k,30,163775,2048,0.865,20.2397,10.275049999999998,1.9697909012608212,17.9949,9.3375,True
v32_256k_L31,v32,256k,31,163775,2048,0.851,18.946900000000003,9.4671,2.001341487889639,17.02055,8.38875,True
v32_256k_L32,v32,256k,32,163775,2048,0.841,19.51005,9.56625,2.039466875735006,17.619,8.69915,True
v32_256k_L33,v32,256k,33,163775,2048,0.806,18.94375,10.25585,1.8471165237401093,16.9516,9.27665,True
v32_256k_L34,v32,256k,34,163775,2048,0.865,19.284650000000003,9.897549999999999,1.9484266308328835,17.546950000000002,9.28465,True
v32_256k_L35,v32,256k,35,163775,2048,0.829,19.4813,12.67495,1.5369922563797096,17.5595,11.9214,True
v32_256k_L36,v32,256k,36,163775,2048,0.875,27.8765,9.48145,2.9401093714568973,25.29875,8.5343,True
v32_256k_L37,v32,256k,37,163775,2048,0.872,19.7565,9.8766,2.000334123078792,17.875,9.00305,True
v32_256k_L38,v32,256k,38,163775,2048,0.917,18.8092,11.50385,1.635035227336935,16.915,10.286100000000001,True
v32_256k_L39,v32,256k,39,163775,2048,0.891,19.1135,12.84465,1.4880514455434752,17.17565,12.067,True
v32_256k_L40,v32,256k,40,163775,2048,0.815,19.18875,11.038200000000002,1.7383948469859212,17.3853,10.07025,True
v32_256k_L41,v32,256k,41,163775,2048,0.854,18.66355,10.679799999999998,1.7475561340100005,16.7308,9.63345,True
v32_256k_L42,v32,256k,42,163775,2048,0.87,29.31485,10.227,2.866417326684267,25.9037,9.52305,True
v32_256k_L43,v32,256k,43,163775,2048,0.889,19.478,9.884649999999999,1.970530064291604,17.5725,8.98705,True
v32_256k_L44,v32,256k,44,163775,2048,0.827,27.74045,11.1934,2.4782863115764644,25.05255,10.179200000000002,True
v32_256k_L45,v32,256k,45,163775,2048,0.816,18.9038,10.56145,1.7898868053155579,16.9757,9.6846,True
v32_256k_L46,v32,256k,46,163775,2048,0.886,19.0173,9.743799999999998,1.9517334099632588,17.24775,9.09275,True
v32_256k_L47,v32,256k,47,163775,2048,0.917,19.40145,9.811,1.9775201304658037,17.4525,8.7919,True
v32_256k_L48,v32,256k,48,163775,2048,0.762,27.64755,9.65425,2.863769842297434,25.03335,8.92465,True
v32_256k_L49,v32,256k,49,163775,2048,0.874,26.95325,9.915049999999999,2.718417960575086,24.4395,8.987200000000001,True
v32_256k_L50,v32,256k,50,163775,2048,0.857,18.94205,10.195,1.8579744973025991,17.015549999999998,9.2975,True
v32_256k_L51,v32,256k,51,163775,2048,0.895,19.188599999999997,10.93425,1.7549077440153642,17.22705,9.7774,True
v32_256k_L52,v32,256k,52,163775,2048,0.845,26.783549999999998,10.1887,2.628750478471247,24.37245,9.39025,True
v32_256k_L53,v32,256k,53,163775,2048,0.821,26.47795,10.65915,2.4840582973314005,23.9722,9.775799999999998,True
v32_256k_L54,v32,256k,54,163775,2048,0.865,27.8317,11.35985,2.450005941979868,25.45575,10.06385,True
v32_256k_L55,v32,256k,55,163775,2048,0.909,26.89225,10.42535,2.57950572402845,24.401349999999997,9.884649999999999,True
v32_256k_L56,v32,256k,56,163775,2048,0.874,27.3387,10.2286,2.6727704671216,24.7838,9.495700000000001,True
v32_256k_L57,v32,256k,57,163775,2048,0.863,18.900599999999997,12.78865,1.477919874263507,16.9022,12.057450000000001,True
v32_256k_L58,v32,256k,58,163775,2048,0.807,26.92775,11.9309,2.2569755844068764,24.572650000000003,11.3344,True
v32_256k_L59,v32,256k,59,163775,2048,0.848,27.122700000000002,10.20795,2.657017324732194,24.512900000000002,9.24615,True
v32_256k_L60,v32,256k,60,163775,2048,0.77,27.852349999999998,10.88625,2.558488919508554,25.3021,9.964799999999999,True
v32_32k_L03,v32,32k,3,32783,2048,0.839,15.854149999999999,11.27825,1.4057278389821115,14.0302,10.39995,True
v32_32k_L04,v32,32k,4,32783,2048,0.693,15.819,11.140649999999999,1.4199351025299245,14.187,10.497399999999999,True
v32_32k_L05,v32,32k,5,32783,2048,0.767,14.92465,8.846200000000001,1.6871255454319365,13.1435,8.1791,True
v32_32k_L06,v32,32k,6,32783,2048,0.833,14.852549999999999,8.411100000000001,1.7658272996397615,13.403,7.8095,True
v32_32k_L07,v32,32k,7,32783,2048,0.733,14.66685,11.26705,1.3017471299053436,12.978950000000001,10.537450000000002,True
v32_32k_L08,v32,32k,8,32783,2048,0.738,18.7405,8.3743,2.237858686696202,16.9968,7.7471499999999995,True
