uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
v32_4k_L23,v32,4k,23,4111,2048,0.664,10.996799999999999,7.06715,1.5560445158232101,11.089450000000001,7.0591,True
v32_4k_L24,v32,4k,24,4111,2048,0.702,10.790299999999998,6.48155,1.664771543843679,9.483049999999999,5.787100000000001,True
v32_4k_L25,v32,4k,25,4111,2048,0.69,13.899,6.78395,2.048806373867732,12.59665,6.00635,True
v32_4k_L26,v32,4k,26,4111,2048,0.522,10.2559,6.10075,1.6810883907716265,8.7838,5.3312,True
v32_4k_L27,v32,4k,27,4111,2048,0.547,11.659,6.67195,1.7474651338813991,11.1615,6.66225,True
v32_4k_L28,v32,4k,28,4111,2048,0.674,10.80145,6.59985,1.636620529254453,9.348700000000001,5.81115,True
v32_4k_L29,v32,4k,29,4111,2048,0.568,11.47825,6.85105,1.6754001211493128,11.3292,6.8126999999999995,True
v32_4k_L30,v32,4k,30,4111,2048,0.679,11.7791,6.992,1.684653890160183,11.5663,6.98395,True
v32_4k_L31,v32,4k,31,4111,2048,0.64,11.159799999999999,6.85595,1.6277539947053288,10.95185,6.75995,True
v32_4k_L32,v32,4k,32,4111,2048,0.688,11.852649999999999,6.48475,1.8277728516905045,10.377450000000001,5.7584,True
v32_4k_L33,v32,4k,33,4111,2048,0.514,10.0893,6.063899999999999,1.663830208281799,8.83025,5.27515,True
v32_4k_L34,v32,4k,34,4111,2048,0.729,10.11825,6.2479,1.6194641399510237,8.99985,5.40475,True
v32_4k_L35,v32,4k,35,4111,2048,0.705,11.703899999999999,6.43995,1.8173898865674423,11.44155,6.70075,True
v32_4k_L36,v32,4k,36,4111,2048,0.788,13.28785,6.58385,2.018249200695642,11.977450000000001,5.7039,True
v32_4k_L37,v32,4k,37,4111,2048,0.734,12.15995,7.3807,1.6475334317883128,12.164549999999998,7.2447,True
v32_4k_L38,v32,4k,38,4111,2048,0.717,14.860700000000001,6.7984,2.1859113909155097,14.76475,6.712,True
v32_4k_L39,v32,4k,39,4111,2048,0.767,15.29735,6.8623,2.2291870072716145,15.275049999999998,6.88945,True
v32_4k_L40,v32,4k,40,4111,2048,0.796,13.476700000000001,6.47995,2.079753701803255,12.28465,5.7743,True
v32_4k_L41,v32,4k,41,4111,2048,0.762,13.276549999999999,6.2175,2.13535182951347,11.9614,5.40475,True
v32_4k_L42,v32,4k,42,4111,2048,0.833,12.8526,6.04625,2.125714285714286,11.46865,5.3519,True
v32_4k_L43,v32,4k,43,4111,2048,0.743,15.36775,6.7215,2.2863572119318603,15.37245,6.76,True
v32_4k_L44,v32,4k,44,4111,2048,0.866,13.2463,6.3536,2.0848495341223874,11.7055,5.62875,True
v32_4k_L45,v32,4k,45,4111,2048,0.805,14.743799999999998,6.6463,2.2183470502384783,14.802950000000001,6.592,True
v32_4k_L46,v32,4k,46,4111,2048,0.776,15.26705,6.7728,2.254171096149303,15.10555,6.7775,True
v32_4k_L47,v32,4k,47,4111,2048,0.793,11.091,6.9472,1.5964705204974665,10.895950000000001,6.88795,True
v32_4k_L48,v32,4k,48,4111,2048,0.869,13.82535,6.4463,2.1446954066673904,12.273399999999999,5.7726999999999995,True
v32_4k_L49,v32,4k,49,4111,2048,0.784,12.5998,6.08955,2.0690855646147908,11.6318,5.29755,True
v32_4k_L50,v32,4k,50,4111,2048,0.808,12.57265,6.1392,2.0479296976804795,11.5775,5.382149999999999,True
v32_4k_L51,v32,4k,51,4111,2048,0.82,14.76465,6.6415500000000005,2.223072927253427,14.54545,6.6671000000000005,True
v32_4k_L52,v32,4k,52,4111,2048,0.825,13.43185,6.6735,2.0127144676706377,12.204600000000001,5.7326999999999995,True
v32_4k_L53,v32,4k,53,4111,2048,0.869,14.7582,6.5455,2.254709342296234,14.721549999999999,6.4399,True
v32_4k_L54,v32,4k,54,4111,2048,0.719,14.91675,6.67995,2.2330631217299532,14.97265,6.603149999999999,True
v32_4k_L55,v32,4k,55,4111,2048,0.788,14.387,6.7983,2.116264360207699,14.53735,6.9247,True
v32_4k_L56,v32,4k,56,4111,2048,0.831,13.42225,7.15035,1.8771458739781968,12.169450000000001,6.462350000000001,True
v32_4k_L57,v32,4k,57,4111,2048,0.77,12.83015,6.2559,2.050887961764095,11.6686,5.3967,True
v32_4k_L58,v32,4k,58,4111,2048,0.881,13.10215,6.2496,2.0964781746031744,11.63025,5.334149999999999,True
v32_4k_L59,v32,4k,59,4111,2048,0.751,14.994950000000001,6.7439,2.22348344429781,15.03975,6.74395,True
v32_4k_L60,v32,4k,60,4111,2048,0.775,13.5966,6.571149999999999,2.069135539441346,12.026950000000001,5.7504,True
v32_64k_L03,v32,64k,3,65551,2048,0.826,21.53415,10.1216,2.127544064179576,22.28145,9.806299999999998,True
v32_64k_L04,v32,64k,4,65551,2048,0.729,17.89425,12.72625,1.406089775071211,16.4605,11.63665,True
v32_64k_L05,v32,64k,5,65551,2048,0.887,23.7293,12.9135,1.837557594765168,24.90535,13.30225,True
v32_64k_L06,v32,64k,6,65551,2048,0.875,20.91025,10.0688,2.076737049102177,21.09905,9.71675,True
v32_64k_L07,v32,64k,7,65551,2048,0.875,21.37405,12.88125,1.659314895681708,21.53725,12.8895,True
v32_64k_L08,v32,64k,8,65551,2048,0.867,23.0958,9.36945,2.4650112866817153,21.6926,8.657549999999999,True
v32_64k_L09,v32,64k,9,65551,2048,0.745,16.27025,9.9054,1.6425636521493328,14.9389,8.9598,True
v32_64k_L10,v32,64k,10,65551,2048,0.802,16.46065,12.31985,1.33610798832778,15.1023,10.9791,True
v32_64k_L11,v32,64k,11,65551,2048,0.777,22.54225,12.89415,1.7482540531946658,21.882900000000003,12.851049999999999,True
v32_64k_L12,v32,64k,12,65551,2048,0.9,23.717950000000002,9.361450000000001,2.5335765292769814,22.44935,8.56625,True
v32_64k_L13,v32,64k,13,65551,2048,0.878,20.96605,12.916649999999999,1.6231801589421406,20.9694,12.74065,True
v32_64k_L14,v32,64k,14,65551,2048,0.854,21.1631,9.915149999999999,2.1344205584383498,20.8111,9.9568,True
v32_64k_L15,v32,64k,15,65551,2048,0.829,21.9055,10.1486,2.1584750605994913,21.966,10.01105,True
v32_64k_L16,v32,64k,16,65551,2048,0.867,18.202849999999998,12.6206,1.4423125683406492,16.7645,11.50705,True
v32_64k_L17,v32,64k,17,65551,2048,0.514,18.17415,12.9837,1.3997666304674323,16.529400000000003,11.33425,True
v32_64k_L18,v32,64k,18,65551,2048,0.886,22.394849999999998,9.35675,2.3934432361664038,20.7342,8.36465,True
v32_64k_L19,v32,64k,19,65551,2048,0.733,22.595,9.735899999999999,2.3207921198861943,21.5133,9.6767,True
v32_64k_L20,v32,64k,20,65551,2048,0.485,18.115,9.780700000000001,1.8521169241465332,16.4878,8.90225,True
v32_64k_L21,v32,64k,21,65551,2048,0.478,25.294150000000002,13.10855,1.9295917549995998,25.351650000000003,13.185450000000001,True
v32_64k_L22,v32,64k,22,65551,2048,0.694,21.708650000000002,12.47825,1.7397191112535815,21.75825,12.3407,True
v32_64k_L23,v32,64k,23,65551,2048,0.542,23.52285,10.691049999999999,2.2002375819026194,23.72795,10.2623,True
v32_64k_L24,v32,64k,24,65551,2048,0.501,24.0671,12.804549999999999,1.8795740576591915,22.49575,11.68615,True
v32_64k_L25,v32,64k,25,65551,2048,0.513,20.77235,12.619,1.6461169664791189,19.41255,11.0014,True
v32_64k_L26,v32,64k,26,65551,2048,0.358,23.87175,9.5118,2.5096984797830064,22.47175,8.52625,True
v32_64k_L27,v32,64k,27,65551,2048,0.428,28.01415,10.371,2.7012004628290427,27.967650000000003,9.7584,True
v32_64k_L28,v32,64k,28,65551,2048,0.41,24.439700000000002,10.019,2.4393352630002996,23.0062,9.10385,True
v32_64k_L29,v32,64k,29,65551,2048,0.357,27.77075,12.722850000000001,2.182746004236472,27.71155,12.785549999999999,True
v32_64k_L30,v32,64k,30,65551,2048,0.479,21.6174,12.441600000000001,1.7375096450617282,21.79995,12.4192,True
v32_64k_L31,v32,64k,31,65551,2048,0.184,26.65265,9.926200000000001,2.6850808970200073,26.550150000000002,9.84155,True
v32_64k_L32,v32,64k,32,65551,2048,0.261,21.750049999999998,9.4895,2.2920122240370935,20.20275,8.539,True
v32_64k_L33,v32,64k,33,65551,2048,0.157,21.61255,9.8511,2.193922506116068,20.1612,8.735899999999999,True
v32_64k_L34,v32,64k,34,65551,2048,0.406,20.17895,9.444799999999999,2.1365142724038626,18.73095,8.40625,True
v32_64k_L35,v32,64k,35,65551,2048,0.448,23.9501,9.71515,2.4652321374348314,24.3294,9.60155,True
v32_64k_L36,v32,64k,36,65551,2048,0.556,20.70375,12.41745,1.6673109213244264,19.07655,11.48465,True
v32_64k_L37,v32,64k,37,65551,2048,0.5,21.47975,9.98225,2.151794435122342,21.540599999999998,9.93895,True
v32_64k_L38,v32,64k,38,65551,2048,0.511,21.825400000000002,9.9551,2.1923838032767127,21.77435,9.774299999999998,True
v32_64k_L39,v32,64k,39,65551,2048,0.447,22.24295,10.219100000000001,2.176605571919249,22.1483,10.18385,True
v32_64k_L40,v32,64k,40,65551,2048,0.513,19.906950000000002,12.5358,1.588007945244819,18.340400000000002,11.50065,True
v32_64k_L41,v32,64k,41,65551,2048,0.595,16.5933,12.46205,1.3315064535931087,15.0078,11.060649999999999,True
v32_64k_L42,v32,64k,42,65551,2048,0.586,17.4157,9.23355,1.8861326358767758,15.79505,8.22065,True
v32_64k_L43,v32,64k,43,65551,2048,0.396,22.8975,13.52945,1.6924191301198497,24.123099999999997,13.65595,True
v32_64k_L44,v32,64k,44,65551,2048,0.792,23.407700000000002,9.803049999999999,2.387797675213327,21.92105,8.8158,True
v32_64k_L45,v32,64k,45,65551,2048,0.579,22.37415,13.0751,1.7112029735910241,22.4459,13.0125,True
v32_64k_L46,v32,64k,46,65551,2048,0.399,22.31355,9.78225,2.281024304224488,22.4174,9.654399999999999,True
v32_64k_L47,v32,64k,47,65551,2048,0.496,28.781950000000002,10.98875,2.6192196564668415,28.497349999999997,10.5583,True
v32_64k_L48,v32,64k,48,65551,2048,0.609,18.094099999999997,9.81105,1.8442572405603883,16.55345,9.11025,True
v32_64k_L49,v32,64k,49,65551,2048,0.608,17.7293,9.95185,1.781507960831403,16.0733,8.8704,True
v32_64k_L50,v32,64k,50,65551,2048,0.444,19.516650000000002,9.7584,1.9999846286276441,17.8732,8.6095,True
v32_64k_L51,v32,64k,51,65551,2048,0.674,22.32285,10.0335,2.224831813425026,22.48455,10.027,True
v32_64k_L52,v32,64k,52,65551,2048,0.784,16.88935,9.955,1.6965695630336515,15.31015,9.1247,True
v32_64k_L53,v32,64k,53,65551,2048,0.726,21.89895,10.247950000000001,2.1369103088910464,21.87475,10.2367,True
v32_64k_L54,v32,64k,54,65551,2048,0.745,21.225450000000002,12.57115,1.6884254821555706,21.315,12.55675,True
v32_64k_L55,v32,64k,55,65551,2048,0.771,21.900599999999997,13.31665,1.6446028092650928,21.55635,13.12155,True
v32_64k_L56,v32,64k,56,65551,2048,0.81,22.51005,12.68465,1.7745897600643297,21.047400000000003,11.40145,True
v32_64k_L57,v32,64k,57,65551,2048,0.755,16.82375,10.1071,1.6645476941951696,15.11815,8.879950000000001,True
v32_64k_L58,v32,64k,58,65551,2048,0.865,24.471700000000002,12.33425,1.9840444291302675,22.8795,11.09575,True
v32_64k_L59,v32,64k,59,65551,2048,0.869,27.36765,10.19985,2.683142399152929,27.7357,9.96795,True
v32_64k_L60,v32,64k,60,65551,2048,0.875,23.342299999999998,12.4718,1.871606343911865,21.9486,11.4815,True
v32_8k_L03,v32,8k,3,8207,2048,0.9,11.78715,7.63835,1.5431539534061676,11.798200000000001,7.761550000000001,True
v32_8k_L04,v32,8k,4,8207,2048,0.7,11.53755,7.6736,1.5035381046705587,11.6991,7.59835,True
v32_8k_L05,v32,8k,5,8207,2048,0.914,11.7887,7.8095,1.5095332607721366,11.73895,7.7599,True
v32_8k_L06,v32,8k,6,8207,2048,0.887,13.747,6.955100000000001,1.9765352043823954,12.35825,6.22715,True
v32_8k_L07,v32,8k,7,8207,2048,0.864,14.5069,6.90385,2.101276823801212,12.919799999999999,5.8575,True
v32_8k_L08,v32,8k,8,8207,2048,0.865,14.97265,6.75175,2.2175954382197207,13.299,5.7406999999999995,True
v32_8k_L09,v32,8k,9,8207,2048,0.85,12.29575,7.4063,1.660174446079689,10.46865,7.3054499999999996,True
v32_8k_L10,v32,8k,10,8207,2048,0.89,11.1183,7.2639499999999995,1.5306135091788904,9.7247,6.5359,True
v32_8k_L11,v32,8k,11,8207,2048,0.775,11.8014,8.416,1.4022576045627375,11.54065,8.2446,True
v32_8k_L12,v32,8k,12,8207,2048,0.908,15.379,7.38075,2.083663584324086,15.393450000000001,7.38875,True
v32_8k_L13,v32,8k,13,8207,2048,0.891,15.2527,7.4367,2.0510038054513426,15.20305,7.40305,True
v32_8k_L14,v32,8k,14,8207,2048,0.923,14.1854,7.1391,1.9870011626115336,12.70225,6.387149999999999,True
v32_8k_L15,v32,8k,15,8207,2048,0.891,11.12955,6.7903,1.6390365668674431,9.6558,6.11035,True
v32_8k_L16,v32,8k,16,8207,2048,0.903,13.77735,6.7215,2.0497433608569517,12.186950000000001,5.96305,True
v32_8k_L17,v32,8k,17,8207,2048,0.778,12.545399999999999,8.1743,1.5347369193692424,12.42065,8.19035,True
v32_8k_L18,v32,8k,18,8207,2048,0.858,13.74065,7.1167,1.9307614484241293,12.40625,6.3087,True
v32_8k_L19,v32,8k,19,8207,2048,0.833,11.63995,7.364649999999999,1.5805163857073998,11.471950000000001,7.3327,True
v32_8k_L20,v32,8k,20,8207,2048,0.731,12.083200000000001,7.40795,1.6311125210078365,12.007850000000001,7.3215,True
v32_8k_L21,v32,8k,21,8207,2048,0.801,11.78215,7.77905,1.5146001118388492,11.8158,7.6574,True
v32_8k_L22,v32,8k,22,8207,2048,0.891,14.19175,7.4335,1.9091612295688438,12.803,6.721550000000001,True
v32_8k_L23,v32,8k,23,8207,2048,0.831,11.8638,8.0126,1.4806429872950102,10.4414,7.0015,True
v32_8k_L24,v32,8k,24,8207,2048,0.797,11.25895,7.945600000000001,1.4170043797825211,9.76945,6.951899999999999,True
v32_8k_L25,v32,8k,25,8207,2048,0.856,12.03185,7.70215,1.5621417396441255,11.77115,7.66235,True
v32_8k_L26,v32,8k,26,8207,2048,0.821,11.01105,7.48155,1.4717605309060287,9.9055,6.7264,True
v32_8k_L27,v32,8k,27,8207,2048,0.833,11.6509,7.72795,1.5076313899546452,11.66535,6.7871999999999995,True
v32_8k_L28,v32,8k,28,8207,2048,0.87,12.492700000000001,7.713550000000001,1.619578533878694,12.26235,7.454350000000001,True
v32_8k_L29,v32,8k,29,8207,2048,0.837,11.799850000000001,7.54875,1.5631528398741514,11.7071,6.7136000000000005,True
v32_8k_L30,v32,8k,30,8207,2048,0.841,11.48625,7.4543,1.5408891512281502,10.188649999999999,6.7184,True
v32_8k_L31,v32,8k,31,8207,2048,0.833,10.875,6.9823,1.5575097031064262,9.476700000000001,6.28955,True
v32_8k_L32,v32,8k,32,8207,2048,0.851,10.59825,6.910399999999999,1.533666647372077,9.2783,6.228800000000001,True
v32_8k_L33,v32,8k,33,8207,2048,0.807,16.57575,7.51195,2.206584175879765,15.9471,7.55985,True
v32_8k_L34,v32,8k,34,8207,2048,0.842,11.58225,7.4831,1.5477876815758174,10.3455,6.6975,True
v32_8k_L35,v32,8k,35,8207,2048,0.835,12.0271,7.14235,1.6839135578626083,10.3135,6.50555,True
